ÈÕÆÚ,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH
2014/1/16,2.4235,0.1506,-0.9352,0.2825,-0.2227,-0.1374,0,0.6932,-0.6079,0.6024,-1.7405,1.1662,4.7757,-0.3145,1.8732,3.9326,0.8716,-0.2445,-2.8261,0.1916,-1.1685,-0.3557,0.0753,,,,,,-2.6437,0.8147,-0.0372,,,,,-0.4975,-0.9901,,,,,1.2525,0.4667,0.3417,0.5207,0.4415,0.7969,,0.4497,0.4727,0.7695,1.1567,0.5418,2.0066,0.6546,0.5541,5.7432,0.6449,1.1243,2.7507,1.2941,5.1971,0.6173,4.5781,,,,,,3.6243,1.4179,0.8321,,,,,0.7424,0.5459,,,,,1114212607,2394000000,9138227182,1563707948,1030046707,1335882194,1783813095,2428580000,2226602164,1585376158,5244306225,2820207380,1209103168,2306031019,4187051960,1578251724,2388331528,1553717040,914401080,941400000,459307800,1565232657,833402610,,,,,,1839684000,1926923095,806700000,,,,,2361760000,1744950000,,,,,74.1254,17.1563,10.0928,72.0105,-7.6473,15.51,23.8933,112.4264,-5.1346,32.4265,24.5756,13.1977,52.9066,27.5773,15.1052,25.652,14.8188,24.0963,49.3881,15.499,44.8697,29.8791,24.872,,,,,,30.1523,33.8652,64.5076,,,,,31.5533,363.5755,,,,,3.1796,1.0437,2.1503,2.1782,2.3359,1.4686,1.3652,4.0362,2.7794,2.1368,5.3164,1.5635,1.8189,1.7893,2.4512,1.6085,2.064,1.6132,2.1377,1.8533,2.8743,2.8354,2.2344,,,,,,1.4491,2.8418,7.5285,,,,,1.0991,29.1088,,,,,1.0418,0.5907,1.2202,1.3425,0.5551,0.1468,2.0128,2.7183,0.6808,1.6328,2.2903,0.6237,4.971,2.2452,2.2088,2.9949,1.8936,2.2064,1.7393,1.2903,1.0999,3.9108,1.3022,,,,,,1.3231,4.7404,10.5638,,,,,3.1708,53.7155,,,,
2014/1/17,-0.8717,-0.7519,-2.4544,-1.4085,0.6696,-2.751,0,-2.5818,-2.4465,-1.7964,-5.9581,-0.3842,-0.5525,-1.6824,-1.9095,0.8108,-0.1571,-1.348,-2.2371,-1.0516,-1.9704,-0.5354,-0.7524,,,,,,3.778,2.5589,-0.3347,,,,,-2,-3.4,,,,,0.474,0.369,0.3908,0.6633,0.5132,1.1175,,0.4339,0.4675,0.6772,2.5269,0.4666,1.4269,0.4576,0.2825,7.4741,0.7695,0.9741,1.4974,1.1354,4.3698,0.4829,3.6726,,,,,,4.5531,2.4519,0.8559,,,,,0.5754,0.5765,,,,,1104499670,2376000000,8913940927,1541683892,1036944341,1299131653,1783813095,2365880000,2172128717,1556896347,4931843535,2809370848,1202423040,2267233441,4107101180,1591048360,2384579240,1532772325,893944680,931500000,450257400,1556852470,827131710,,,,,,1909188000,1976231565,804000000,,,,,2314524800,1685621700,,,,,73.4792,17.0273,9.8451,70.9963,-7.6985,15.0833,23.8933,109.5238,-5.009,31.844,23.1114,13.1469,52.6143,27.1134,14.8167,25.86,14.7955,23.7714,48.2832,15.336,43.9856,29.7191,24.6848,,,,,,31.2914,34.7317,64.2917,,,,,30.9223,351.2139,,,,,3.1519,1.0359,2.0975,2.1476,2.3516,1.4282,1.3652,3.932,2.7114,2.0985,4.9996,1.5575,1.8089,1.7592,2.4044,1.6216,2.0607,1.5915,2.0899,1.8338,2.8177,2.8203,2.2176,,,,,,1.5038,2.9145,7.5033,,,,,1.0771,28.1191,,,,,1.0327,0.5863,1.1902,1.3236,0.5588,0.1428,2.0128,2.6481,0.6641,1.6035,2.1539,0.6213,4.9435,2.2074,2.1666,3.0192,1.8906,2.1766,1.7004,1.2767,1.0782,3.8899,1.2924,,,,,,1.3731,4.8617,10.5285,,,,,3.1074,51.8892,,,,
2014/1/20,-1.2563,-0.303,-3.871,-1.4286,0.6652,-0.9901,0,0.1767,1.2539,-1.626,2.226,0.0964,0.9028,0,2.5234,-0.2681,-2.0456,1.3665,-0.5721,-1.1594,1.206,1.0766,-1.6679,,,,,,-2.0478,-5.1871,-3.694,,,,,-0.5102,-2.0704,,,,,0.2733,0.2547,0.7932,0.452,0.433,0.6157,,0.2814,0.4037,0.8209,1.5476,0.381,1.328,0.3713,0.4754,2.781,0.6065,1.0261,1.1283,0.8347,3.8173,0.7827,3.1458,,,,,,2.4136,2.2654,1.6659,,,,,0.3412,0.3451,,,,,1090624046,2368800000,8568885149,1519659836,1043841976,1286268963,1783813095,2370060000,2199365440,1531580959,5041627723,2812079981,1213278248,2267233441,4210741080,1586782814,2335799492,1553717040,888830580,920700000,455687640,1573612843,813335730,,,,,,1870092000,1873721852,774300000,,,,,2302716000,1650722700,,,,,72.5561,16.9757,9.464,69.982,-7.7497,14.934,23.8933,109.7173,-5.0718,31.3262,23.6259,13.1596,53.0892,27.1134,15.1906,25.7907,14.4929,24.0963,48.007,15.1582,44.516,30.0391,24.2731,,,,,,30.6506,32.9302,61.9167,,,,,30.7645,343.9424,,,,,3.1123,1.0327,2.0163,2.1169,2.3672,1.414,1.3652,3.939,2.7454,2.0643,5.1109,1.559,1.8252,1.7592,2.4651,1.6172,2.0186,1.6132,2.0779,1.8125,2.8517,2.8506,2.1806,,,,,,1.473,2.7634,7.2261,,,,,1.0716,27.5369,,,,,1.0197,0.5845,1.1441,1.3047,0.5625,0.1414,2.0128,2.6528,0.6724,1.5774,2.2018,0.6219,4.9882,2.2074,2.2213,3.0111,1.852,2.2064,1.6907,1.2619,1.0912,3.9318,1.2709,,,,,,1.345,4.6096,10.1395,,,,,3.0916,50.8149,,,,
2014/1/21,0.6361,1.9757,1.0067,1.1594,0.2203,1.5714,0,2.1164,0.6192,1.2397,-2.9313,1.5414,0.2065,1.3904,-0.0703,0.672,1.2048,1.8382,1.8412,2.2483,0.8937,3.6686,5.2429,,,,,,3.4843,3.3241,2.2084,,,,,3.5897,1.6913,,,,,0.5664,0.3808,0.4428,0.5193,0.3416,0.5809,,0.3157,0.3728,0.669,1.7086,0.5021,1.2361,0.4283,0.3759,2.4093,0.5484,1.4587,1.5141,1.2043,3.9434,1.8705,8.2159,,,,,,3.9009,2.6568,1.1602,,,,,0.8025,0.3063,,,,,1097561858,2415600000,8655149093,1537279081,1046141187,1306481761,1783813095,2420220000,2212983802,1550567500,4893841316,2855426108,1215783296,2298756473,4207779940,1597446677,2363941654,1582278015,905195700,941400000,459760320,1631343019,855977850,,,,,,1935252000,1936006235,791400000,,,,,2385377600,1678641900,,,,,73.0177,17.3111,9.5593,70.7934,-7.7668,15.1687,23.8933,112.0394,-5.1032,31.7146,22.9333,13.3625,53.1989,27.4903,15.1799,25.964,14.6675,24.5392,48.8909,15.499,44.9139,31.1411,25.5457,,,,,,31.7186,34.0248,63.2841,,,,,31.8689,349.7596,,,,,3.1321,1.0531,2.0366,2.1414,2.3724,1.4362,1.3652,4.0223,2.7624,2.0899,4.9611,1.583,1.829,1.7836,2.4633,1.6281,2.0429,1.6429,2.1162,1.8533,2.8772,2.9552,2.295,,,,,,1.5244,2.8552,7.3857,,,,,1.1101,28.0027,,,,,1.0262,0.5961,1.1557,1.3198,0.5637,0.1436,2.0128,2.7089,0.6766,1.597,2.1373,0.6315,4.9985,2.2381,2.2197,3.0314,1.8743,2.2469,1.7218,1.2903,1.101,4.076,1.3375,,,,,,1.3919,4.7628,10.3635,,,,,3.2025,51.6744,,,,
2014/1/22,1.3906,2.3845,3.5216,2.5788,1.978,2.5316,0,1.3817,3.3846,5.9184,5.7808,2.6565,0.6868,1.2658,1.6186,4.2724,3.1746,1.5644,3.0508,3.2505,3.5433,0.8562,0.2198,,,,,,0.8979,3.3512,1.4784,,,,,2.4752,2.079,,,,,0.8956,0.7635,0.8508,0.6609,0.6934,1.1284,,0.474,0.8935,2.1807,3.439,0.9167,1.7043,0.6013,0.6154,5.903,1.273,2.6508,2.3614,2.5227,8.7476,1.2435,6.4708,,,,,,4.2159,3.1024,0.9757,,,,,1.3361,0.5278,,,,,1112825045,2473200000,8959948364,1576922381,1066834090,1339557249,1783813095,2453660000,2287884792,1642335781,5176746724,2931281830,1224133456,2327854656,4275886160,1665695401,2438987421,1607030860,932811840,972000000,476051040,1645309997,857859120,,,,,,1952628000,2000885800,803100000,,,,,2444421600,1713540900,,,,,74.0331,17.7239,9.8959,72.619,-7.9204,15.5527,23.8933,113.5874,-5.2759,33.5915,24.2591,13.7174,53.5642,27.8383,15.4256,27.0733,15.1331,24.9231,50.3825,16.0028,46.5053,31.4077,25.6019,,,,,,32.0034,35.165,64.2197,,,,,32.6577,357.0311,,,,,3.1757,1.0782,2.1083,2.1967,2.4193,1.4726,1.3652,4.0779,2.8559,2.2136,5.2479,1.6251,1.8415,1.8062,2.5032,1.6976,2.1077,1.6686,2.1807,1.9135,2.9791,2.9805,2.3,,,,,,1.5381,2.9509,7.4949,,,,,1.1375,28.5848,,,,,1.0405,0.6103,1.1964,1.3539,0.5749,0.1472,2.0128,2.7463,0.6995,1.6915,2.2608,0.6483,5.0328,2.2664,2.2556,3.1609,1.9338,2.2821,1.7743,1.3322,1.14,4.1109,1.3404,,,,,,1.4044,4.9224,10.5167,,,,,3.2818,52.7487,,,,
2014/1/23,1.7456,-0.4367,0.0642,0,0,0.823,0,0.8518,0.2976,-0.7707,-0.0816,0.0924,2.6603,0.625,0,-0.6402,0.2308,0.1185,-0.6579,0.9259,1.2357,2.8297,-0.8041,,,,,,0.1112,1.8158,1.5316,,,,,0,1.222,,,,,1.2064,0.5289,0.4363,0.5529,0.7306,1.2394,,0.488,0.8072,1.6841,1.0093,0.7146,2.2067,0.5672,0.4333,3.0148,0.9312,2.2435,1.7279,2.9476,10.2081,4.3126,5.6119,,,,,,4.4514,3.1081,0.9434,,,,,0.9185,0.6403,,,,,1132250918,2462400000,8965699293,1576922381,1066834090,1350582411,1783813095,2474560000,2294693973,1629678087,5172524256,2933990963,1256699080,2342403748,4275886160,1655031538,2444615854,1608934925,926674920,981000000,481933800,1691866590,850961130,,,,,,1954800000,2037218357,815400000,,,,,2444421600,1734480300,,,,,75.3254,17.6465,9.9023,72.619,-7.9204,15.6807,23.8933,114.5549,-5.2916,33.3326,24.2393,13.7301,54.9892,28.0123,15.4256,26.9,15.168,24.9526,50.051,16.151,47.08,32.2964,25.396,,,,,,32.039,35.8036,65.2033,,,,,32.6577,361.394,,,,,3.2311,1.0735,2.1097,2.1967,2.4193,1.4847,1.3652,4.1127,2.8644,2.1966,5.2436,1.6266,1.8905,1.8175,2.5032,1.6868,2.1126,1.6706,2.1664,1.9313,3.0159,3.0648,2.2815,,,,,,1.5398,3.0045,7.6097,,,,,1.1375,28.9341,,,,,1.0586,0.6076,1.1971,1.3539,0.5749,0.1484,2.0128,2.7697,0.7016,1.6785,2.259,0.6489,5.1667,2.2806,2.2556,3.1406,1.9382,2.2848,1.7626,1.3446,1.1541,4.2273,1.3296,,,,,,1.4059,5.0118,10.6777,,,,,3.2818,53.3933,,,,
2014/1/24,0.4902,0.8772,1.9885,1.1173,0.431,0.6803,0,-0.6757,0.8902,0.5825,4.1224,1.5697,1.4618,3.6232,1.2465,0.2577,1.8419,-2.3669,1.2141,1.1927,2.2535,-0.055,0.958,,,,,,1.6667,-0.7006,2.5754,,,,,0.9662,1.2072,,,,,2.0244,0.6026,0.8928,0.7217,0.6459,1.102,,0.7406,0.639,1.2416,2.5139,0.9975,2.848,1.3894,0.511,3.8229,1.2004,10.1687,2.0596,2.8257,10.9826,1.9938,6.6134,,,,,,3.226,2.2114,2.1919,,,,,2.327,0.6891,,,,,1137801168,2484000000,9143978112,1594541625,1071432512,1359770047,1783813095,2457840000,2315121516,1639171357,5385758929,2980046223,1275069432,2427273449,4329186680,1659297083,2489643314,1570853625,937925940,992700000,492794280,1690935458,859113300,,,,,,1987380000,2022944852,836400000,,,,,2468039200,1755419700,,,,,75.6947,17.8013,10.0992,73.4304,-7.9546,15.7874,23.8933,118.9528,-5.3388,33.5268,25.2385,13.9456,55.793,29.0272,15.6179,26.9693,15.4474,24.362,50.6587,16.3436,48.141,32.2787,25.6393,,,,,,32.573,35.5527,66.8825,,,,,32.9732,365.7569,,,,,3.2469,1.083,2.1516,2.2212,2.4298,1.4948,1.3652,4.2705,2.8899,2.2094,5.4597,1.6521,1.9181,1.8833,2.5344,1.6911,2.1515,1.631,2.1927,1.9543,3.0839,3.0631,2.3034,,,,,,1.5654,2.9834,7.8057,,,,,1.1485,29.2834,,,,,1.0638,0.6129,1.2209,1.369,0.5774,0.1494,2.0128,2.8761,0.7078,1.6883,2.3521,0.6591,5.2422,2.3632,2.2837,3.1487,1.9739,2.2307,1.784,1.3606,1.1801,4.2249,1.3424,,,,,,1.4294,4.9767,10.9527,,,,,3.3135,54.0378,,,,
2014/1/27,-0.2439,-0.5797,-3.3333,-0.2762,5.5794,0.9459,0,-0.1701,-0.5882,-1.3514,-1.9992,-2.2727,-2.0301,1.8981,0.0684,-2.0566,-0.1507,-0.4848,-0.2181,-0.9066,-1.2856,-0.9912,0.8029,,,,,,-3.2787,1.347,-0.4304,,,,,-2.3923,-1.5905,,,,,0.6281,0.4684,0.703,0.6655,2.3648,1.2563,,0.4947,0.7161,0.803,1.5641,0.7365,1.4994,1.4133,0.4307,3.2975,0.8294,4.0523,1.5239,2.2578,7.4361,1.8763,5.3227,,,,,,2.8665,2.5053,1.1089,,,,,0.9523,0.464,,,,,1135026043,2469600000,8839178841,1590136814,1131212009,1372632736,1783813095,2453660000,2301503154,1617020393,5278085975,2912317900,1249183936,2473345572,4332147820,1625172721,2485891025,1563237365,935880300,983700000,486459000,1674175084,866011290,,,,,,1922220000,2050194270,832800000,,,,,2408995200,1727500500,,,,,75.5101,17.6981,9.7625,73.2276,-8.3984,15.9367,23.8933,118.7505,-5.3073,33.0738,24.7339,13.6287,54.6604,29.5782,15.6286,26.4147,15.4241,24.2439,50.5482,16.1954,47.5221,31.9587,25.8451,,,,,,31.505,36.0316,66.5946,,,,,32.1844,359.9397,,,,,3.239,1.0767,2.0799,2.2151,2.5653,1.509,1.3652,4.2633,2.8729,2.1795,5.3506,1.6145,1.8792,1.9191,2.5361,1.6563,2.1483,1.6231,2.1879,1.9366,3.0442,3.0328,2.3219,,,,,,1.5141,3.0236,7.7721,,,,,1.1211,28.8177,,,,,1.0612,0.6094,1.1802,1.3652,0.6096,0.1508,2.0128,2.8712,0.7037,1.6654,2.3051,0.6441,5.1358,2.4081,2.2853,3.084,1.971,2.2199,1.7801,1.3483,1.1649,4.183,1.3532,,,,,,1.3825,5.0437,10.9056,,,,,3.2342,53.1784,,,,
2014/1/28,0.1222,0.1458,-0.5856,-0.277,0.2033,-0.6693,0,1.3629,0,0.5871,-3.64,0.093,-0.2005,0.1961,0.7519,0.9186,-0.4528,-0.2436,-0.8743,0.4575,-1.2093,-0.5562,-1.3758,,,,,,-1.2429,-0.1266,1.549,,,,,0,0.404,,,,,1.2575,0.3272,0.8184,0.5193,1.3272,0.7132,,0.4376,0.3991,0.6261,2.1454,0.3612,0.86,1.8814,0.41,1.7672,0.8539,2.3621,1.1456,1.5462,3.8274,1.3036,3.6571,9.2206,,,,,2.1218,1.5598,1.5503,,,,,0.5091,0.2591,,,,,1136413606,2473200000,8787420475,1585732003,1133511220,1363445101,1783813095,2487100000,2301503154,1626513664,5085963646,2915027033,1246678888,2478195269,4364720360,1640102129,2474634160,1559429235,927697740,988200000,480576240,1664863766,854096580,528585000,,,,,1898328000,2047599087,845700000,,,,,2408995200,1734480300,,,,,75.6024,17.7239,9.7054,73.0247,-8.4155,15.83,23.8933,120.3689,-5.3073,33.2679,23.8336,13.6414,54.5508,29.6362,15.7461,26.6573,15.3543,24.1849,50.1062,16.2695,46.9474,31.781,25.4896,24.1956,,,,,31.1134,35.986,67.6262,,,,,32.1844,361.394,,,,,3.243,1.0782,2.0677,2.2089,2.5705,1.4989,1.3652,4.3214,2.8729,2.1923,5.1558,1.616,1.8754,1.9229,2.5552,1.6716,2.1385,1.6192,2.1688,1.9454,3.0074,3.0159,2.2899,7.4111,,,,,1.4953,3.0198,7.8925,,,,,1.1211,28.9341,,,,,1.0625,0.6103,1.1733,1.3614,0.6108,0.1498,2.0128,2.9103,0.7037,1.6752,2.2212,0.6447,5.1255,2.4128,2.3025,3.1123,1.962,2.2145,1.7646,1.3544,1.1508,4.1598,1.3345,6.7459,,,,,1.3653,5.0373,11.0745,,,,,3.2342,53.3933,,,,
2014/1/29,0.7326,-0.1456,-0.1309,0.5556,1.4199,0.4043,0,0.3361,-0.5917,0.1946,0.2906,0.1859,1.9424,3.4247,5.0204,1.6905,1.8196,0.4884,0.9923,1.7304,1.9774,1.4541,0.8811,10.0124,,,,,1.2586,0.3802,-0.2483,,,,,0.4902,0.6036,,,,,1.0549,0.3342,0.6761,0.3936,1.1579,0.7536,,0.3901,0.4489,0.6644,0.62,0.404,1.0715,3.9945,1.3393,2.4926,1.0654,2.2815,1.008,2.2963,3.5702,1.5895,2.4642,12.9255,,,,,1.9115,1.199,0.7062,,,,,0.3782,0.3481,,,,,1144738980,2469600000,8775918615,1594541625,1149605700,1368957682,1783813095,2495460000,2287884792,1629678087,5100742286,2920445299,1270894352,2563064970,4583844720,1667828173,2519661620,1567045495,936903120,1005300000,490079160,1689073194,861621660,581509000,,,,,1922220000,2055384635,843600000,,,,,2420804000,1744950000,,,,,76.1562,17.6981,9.6926,73.4304,-8.535,15.894,23.8933,120.7735,-5.2759,33.3326,23.9029,13.6667,55.6103,30.6511,16.5366,27.108,15.6337,24.303,50.6034,16.5511,47.8757,32.2431,25.7141,26.6182,,,,,31.505,36.1228,67.4583,,,,,32.3422,363.5755,,,,,3.2667,1.0767,2.065,2.2212,2.607,1.5049,1.3652,4.3359,2.8559,2.1966,5.1708,1.619,1.9119,1.9887,2.6835,1.6998,2.1775,1.6271,2.1903,1.9791,3.0669,3.0598,2.3101,8.1531,,,,,1.5141,3.0313,7.8729,,,,,1.1265,29.1088,,,,,1.0703,0.6094,1.1718,1.369,0.6195,0.1504,2.0128,2.9201,0.6995,1.6785,2.2276,0.6459,5.225,2.4954,2.4181,3.1649,1.9977,2.2253,1.7821,1.3779,1.1736,4.2203,1.3463,7.4213,,,,,1.3825,5.0565,11.047,,,,,3.2501,53.7155,,,,
2014/1/30,1.5758,-1.4577,-2.1625,-0.5525,1.4,-0.8054,0,-0.335,-0.8929,0,0.207,0.4638,-0.4599,2.0814,3.2946,2.8133,-2.0849,0.3645,-1.0917,-1.3429,-1.9391,1.2128,-0.8734,-6.7132,,,,,-3.5028,-3.7879,0,,,,,-1.9512,0.2,,,,,1.0869,0.3811,0.8676,0.3665,1.5402,0.7857,,0.3423,0.4645,0.461,0.7181,0.5229,0.6143,2.0784,1.3658,3.6605,0.943,1.68,0.8423,1.5652,3.4694,2.0354,3.0902,44.0143,,,,,2.2157,1.7746,0.5127,,,,,0.3696,0.52,,,,,1162777291,2433600000,8586137938,1585732003,1165700180,1357932520,1783813095,2487100000,2267457250,1629678087,5111298458,2933990963,1265049240,2616411639,4734862860,1714749170,2467129584,1572757690,926674920,991800000,480576240,1709558095,854096580,542471000,,,,,1854888000,1977529156,843600000,,,,,2373568800,1748439900,,,,,77.3563,17.4401,9.483,73.0247,-8.6544,15.766,23.8933,120.3689,-5.2288,33.3326,23.9524,13.7301,55.3546,31.2891,17.0814,27.8706,15.3077,24.3916,50.051,16.3288,46.9474,32.6342,25.4896,24.8312,,,,,30.4014,34.7545,67.4583,,,,,31.7111,364.3026,,,,,3.3182,1.061,2.0204,2.2089,2.6435,1.4928,1.3652,4.3214,2.8304,2.1966,5.1815,1.6266,1.9031,2.0301,2.7719,1.7476,2.1321,1.633,2.1664,1.9525,3.0074,3.0969,2.2899,7.6057,,,,,1.4611,2.9164,7.8729,,,,,1.1046,29.167,,,,,1.0872,0.6005,1.1464,1.3614,0.6282,0.1492,2.0128,2.9103,0.6932,1.6785,2.2322,0.6489,5.201,2.5474,2.4977,3.254,1.9561,2.2334,1.7626,1.3594,1.1508,4.2715,1.3345,6.9231,,,,,1.3341,4.8649,11.047,,,,,3.1867,53.823,,,,
2014/2/7,-0.358,1.1834,2.8131,0.5556,0.5917,2.977,0,0.3361,1.8018,0.9709,1.4044,1.108,1.7162,0.9268,3.94,0.3731,2.2814,2.6634,2.7594,1.9964,1.9774,3.6492,1.4684,3.1152,,,,,2.3419,2.0997,0.1067,,,,,1.99,0.7984,,,,,0.6798,0.3591,0.7053,0.5141,1.4829,1.3938,,0.5702,0.5083,0.6646,1.1596,0.5256,0.8601,1.4025,1.6223,2.9566,1.0068,4.0945,2.1027,1.9593,4.0084,3.2503,3.4188,31.3786,,,,,1.7564,1.3506,1.0804,,,,,0.4738,0.4942,,,,,1158614604,2462400000,8827676982,1594541625,1172597814,1398358115,1783813095,2495460000,2308312335,1645500204,5183080427,2966500558,1286759656,2640660125,4921414680,1721147488,2523413909,1614647120,952245420,1011600000,490079160,1771943930,866638380,559370000,,,,,1898328000,2019052078,844500000,,,,,2420804000,1762399500,,,,,77.0793,17.6465,9.7498,73.4304,-8.7057,16.2354,23.8933,120.7735,-5.3231,33.6563,24.2887,13.8823,56.3046,31.5791,17.7544,27.9746,15.657,25.0412,51.4321,16.6548,47.8757,33.8251,25.8639,25.6048,,,,,31.1134,35.4843,67.5302,,,,,32.3422,367.2112,,,,,3.3063,1.0735,2.0772,2.2212,2.6592,1.5372,1.3652,4.3359,2.8814,2.2179,5.2543,1.6446,1.9357,2.0489,2.8811,1.7542,2.1807,1.6765,2.2261,1.9915,3.0669,3.2099,2.3235,7.8427,,,,,1.4953,2.9777,7.8813,,,,,1.1265,29.3999,,,,,1.0833,0.6076,1.1787,1.369,0.6319,0.1537,2.0128,2.9201,0.7057,1.6948,2.2636,0.6561,5.2903,2.571,2.5961,3.2661,2.0007,2.2929,1.8113,1.3865,1.1736,4.4273,1.3541,7.1388,,,,,1.3653,4.9671,11.0588,,,,,3.2501,54.2527,,,,
2014/2/10,4.0719,4.386,2.2801,2.4862,-0.3922,4.4678,0,2.5126,3.5398,2.5,2.2403,3.1963,2.1415,0.1837,-0.1203,0.3717,2.3048,1.4151,2.7927,1.5125,3.2318,0,1.2301,10,,,,,3.0892,2.3779,1.1012,,,,,1.9512,2.9703,,,,,2.2994,1.422,0.9428,1.2926,4.654,3.1758,,0.8758,1.1926,1.5252,1.6346,1.08,1.5904,1.7472,1.6981,5.9486,2.013,7.353,3.7926,5.4901,9.0128,,8.4456,33.5218,,,,,2.9957,3.0846,1.4521,,,,,1.1311,0.7275,,,,,1205791726,2570400000,9028959519,1634184926,1167999391,1460834037,1783813095,2558160000,2390022506,1686637710,5299198319,3061320211,1314315184,2645509823,4915492400,1727545806,2581574378,1637495900,978838740,1026900000,505917360,1771943930,877298910,615307000,,,,,1956972000,2067062957,853800000,,,,,2468039200,1814748000,,,,,80.2179,18.4205,9.9721,75.256,-8.6715,16.9608,23.8933,123.808,-5.5115,34.4977,24.8329,14.326,57.5103,31.6371,17.7331,28.0786,16.0178,25.3956,52.8684,16.9067,49.423,33.8251,26.182,28.1652,,,,,32.0746,36.3281,68.2739,,,,,32.9732,378.1185,,,,,3.441,1.1206,2.1246,2.2764,2.6488,1.6059,1.3652,4.4449,2.9834,2.2733,5.372,1.6971,1.9772,2.0527,2.8776,1.7607,2.231,1.7002,2.2883,2.0216,3.166,3.2099,2.3521,8.6269,,,,,1.5415,3.0485,7.9681,,,,,1.1485,30.2731,,,,,1.1274,0.6343,1.2056,1.403,0.6294,0.1605,2.0128,2.9935,0.7307,1.7371,2.3143,0.677,5.4035,2.5757,2.593,3.2782,2.0468,2.3253,1.8619,1.4075,1.2115,4.4273,1.3708,7.8527,,,,,1.4075,5.0852,11.1806,,,,,3.3135,55.8642,,,,
