ÈÕÆÚ,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH
2014/1/16,-0.1727,-0.7859,3.5754,1.0514,1.8868,0.2725,0,-0.6192,0,-0.1425,0.1996,0,0.1477,0.9009,,2.9981,,,-0.1595,1.4815,1.2158,1.1142,0.5952,-0.4926,-1.566,0,2.3546,-1.4706,,-3.4273,0.4231,,-1.548,,,,0,1.7204,0.5722,0.7832,2.9714,1.8124,1.0227,0.8057,0.5174,0.3309,0.2753,0.3817,0.5193,,0.2398,2.9514,,7.3204,,,0.4376,0.2759,0.2056,0.2459,0.4028,0.5518,0.369,0.1368,0.381,0.6285,,6.0895,0.3541,,1.3753,,,,0.0238,0.5355,5050494339,3076062318,1075423194,1531578792,2902336856,1708047565,1096628944,2873216729,1355891325,1302816232,5792536831,1143285959,3252711441,3136000000,,1030834800,,,2745585920,1383121860,10211708070,1145606220,2427637883,2352896000,7346763600,4499039856,2020459558,1694108400,,6319204800,4699200000,,1908000000,,,,4499039856,,76.3858,-17.7091,29.9476,34.0429,107.8897,-2.5732,-20.8925,-2.5451,20.4107,34.8911,61.3336,208.7765,57.6547,25.0812,,51.1686,,,-12.7304,-12.5346,55.1585,130.2858,69.2598,720.8785,18.289,417.3779,103.0988,-17.1305,,31.6868,18.5991,,88.8305,,,,197.5257,-6.2222,0.8491,3.488,3.7703,0.9554,1.2126,1.2006,0.9501,1.4337,2.4347,1.5253,0.8251,3.6452,0.8219,3.4382,,6.2016,,,1.8271,3.0834,1.5816,3.0426,1.9258,1.9612,1.4297,2.4361,4.6491,2.9601,,2.7708,1.1577,,1.7397,,,,1.1529,17.4972,0.2692,1.5339,3.3756,0.9568,0.8538,0.4589,0.6791,0.6658,2.497,0.7119,0.5794,1.68,0.3554,3.7829,,15.0941,,,0.6967,54.1785,0.9669,0.7036,1.2061,2.2343,0.6907,0.9949,3.545,1.4131,,4.6887,1.1461,,3.5716,,,,0.4708,0.9701
2014/1/17,-2.0761,-2.7723,-2.2654,-2.5434,-2.6455,-1.9022,-0.7547,-1.2461,-1.1066,-0.5706,-1.1952,0,0.1475,-0.9566,,-2.3474,,,-1.4377,-1.9465,-0.4505,-0.551,-1.4793,-2.2277,0.2273,-1.6667,-0.6766,-1.4925,,-1.4984,-2.3876,,-0.6289,,,,-1.2903,-0.2114,0.7382,0.78,1.8548,1.0991,0.6141,0.6898,0.4732,0.2339,0.5329,0.3428,0.3644,,0.213,2.108,,4.526,,,0.3016,0.2362,0.1977,0.2539,0.4138,0.3902,0.3191,0.1265,0.2582,0.4252,,5.0218,0.411,,0.575,,,,0.0456,0.1351,4945639786,2990785342,1051060856,1492625343,2825555457,1675557530,1088352499,2837413405,1340886492,1295382188,5723303323,1143285959,3257508951,3106000000,,1006636800,,,2706112640,1356199780,10165709385,1139294340,2391726080,2300480000,7363460790,4424055858,2006789331,1668823200,,6224516400,4587000000,,1896000000,,,,4424055858,,74.8,-17.2181,29.2692,33.177,105.0355,-2.5243,-20.7348,-2.5134,20.1848,34.692,60.6005,208.7765,57.7397,24.8412,,49.9674,,,-12.5473,-12.2906,54.9101,129.568,68.2352,704.8193,18.3305,410.4216,102.4012,-16.8748,,31.212,18.155,,88.2718,,,,194.9003,-6.2066,0.8315,3.3913,3.6849,0.9311,1.1805,1.1778,0.9429,1.4158,2.4078,1.5166,0.8152,3.6452,0.8232,3.4053,,6.056,,,1.8008,3.0233,1.5745,3.0258,1.8973,1.9175,1.433,2.3955,4.6177,2.9159,,2.7293,1.13,,1.7288,,,,1.1376,17.4533,0.2636,1.4914,3.2992,0.9325,0.8312,0.4502,0.674,0.6575,2.4693,0.7079,0.5724,1.68,0.3559,3.7467,,14.7398,,,0.6866,53.1239,0.9626,0.6997,1.1883,2.1846,0.6923,0.9783,3.521,1.392,,4.6185,1.1187,,3.5491,,,,0.4646,0.9677
2014/1/20,0,-0.8147,-2.4283,-0.5931,-1.9022,-1.662,-0.7605,-2.2082,-1.8311,-2.2956,-0.4032,0,-0.4418,-3.7991,,2.2436,,,-0.3241,-0.7444,-0.7541,-0.277,-0.3003,-0.3797,0.4535,-1.0169,-1.6349,-2.7778,,1.3611,-1.295,,-2.6899,,,,-0.6536,-0.8475,0.4098,0.5432,2.6507,0.5685,0.467,0.594,0.4153,0.29,0.2122,0.502,0.3135,,0.2084,3.01,,6.0374,,,0.4101,0.2774,0.1389,0.198,0.2623,0.3021,0.2702,0.0791,0.2198,0.6101,,4.1969,0.2499,,1.6623,,,,0.1119,0.1349,4945639786,2966420492,1025538407,1483772286,2771808479,1647708928,1080076054,2774757588,1316333128,1265646011,5700225487,1143285959,3243116422,2988000000,,1029221600,,,2697340800,1346104000,10089044910,1136138400,2384543719,2291744000,7396855170,4379065460,1973980786,1622467000,,6309237600,4527600000,,1845000000,,,,4379065460,,74.8,-17.0779,28.5585,32.9803,103.0376,-2.4823,-20.5771,-2.4579,19.8152,33.8956,60.3561,208.7765,57.4846,23.8975,,51.0885,,,-12.5067,-12.1991,54.496,129.2091,68.0303,702.1428,18.4137,406.2478,100.7271,-16.4061,,31.6368,17.9199,,85.8974,,,,193.7597,-6.1582,0.8315,3.3637,3.5954,0.9256,1.158,1.1582,0.9357,1.3845,2.3637,1.4818,0.8119,3.6452,0.8195,3.276,,6.1919,,,1.795,3.0008,1.5626,3.0174,1.8916,1.9103,1.4395,2.3711,4.5422,2.8349,,2.7664,1.1154,,1.6823,,,,1.1309,17.3173,0.2636,1.4793,3.2191,0.927,0.8154,0.4427,0.6689,0.643,2.4241,0.6916,0.5701,1.68,0.3544,3.6043,,15.0705,,,0.6844,52.7284,0.9553,0.6978,1.1847,2.1763,0.6955,0.9683,3.4635,1.3533,,4.6813,1.1042,,3.4536,,,,0.4618,0.9601
2014/1/21,3.3569,1.0267,1.6968,2.148,1.108,1.6901,0.7663,0.3226,0.829,0.7342,1.8219,0,0.8876,2.7778,,1.8809,,,0.813,2,0.4559,0.5556,2.1084,0.5083,0.2257,1.3699,4.2936,1.5584,,10.0316,1.7493,,1.0569,,,,0.6579,1.2821,0.9911,0.4935,1.8962,0.8845,0.3482,0.5031,0.5404,0.1986,0.2095,0.3857,0.4227,,0.1892,3.1667,,4.5175,,,0.1995,0.2888,0.1226,0.1951,0.4046,0.347,0.3273,0.0867,0.4068,0.584,,11.7747,0.3119,,0.9509,,,,0.0522,0.2689,5111659496,2996876555,1042940077,1515643290,2802521038,1675557530,1088352499,2783708419,1327245734,1274938567,5804075749,1143285959,3271901479,3071000000,,1048580000,,,2719270400,1373026080,10135043595,1142450280,2434820243,2303392000,7413552360,4439052658,2058736194,1647752200,,6942154800,4606800000,,1864500000,,,,4439052658,,77.3109,-17.2532,29.043,33.6887,104.1792,-2.5243,-20.7348,-2.4658,19.9795,34.1445,61.4557,208.7765,57.9948,24.5613,,52.0494,,,-12.6083,-12.4431,54.7444,129.9269,69.4647,705.7115,18.4552,411.8129,105.052,-16.6617,,34.8105,18.2334,,86.8052,,,,194.9801,-6.2354,0.8594,3.3982,3.6564,0.9455,1.1709,1.1778,0.9429,1.389,2.3833,1.4927,0.8267,3.6452,0.8268,3.367,,6.3083,,,1.8096,3.0608,1.5698,3.0342,1.9315,1.92,1.4427,2.4036,4.7372,2.8791,,3.044,1.1349,,1.7001,,,,1.138,17.5344,0.2724,1.4945,3.2737,0.9469,0.8244,0.4502,0.674,0.6451,2.4442,0.6967,0.5805,1.68,0.3575,3.7045,,15.354,,,0.69,53.783,0.9597,0.7016,1.2097,2.1873,0.697,0.9816,3.6122,1.3744,,5.151,1.1235,,3.4901,,,,0.4648,0.9722
2014/1/22,2.0513,3.252,2.8921,1.986,3.0137,2.4931,1.9011,2.5723,1.5416,2.0408,1.7893,0,2.0528,3.2888,,0.5538,,,2.2581,4.902,2.8744,2.7624,2.2124,2.2756,0.9009,2.3649,1.0624,2.8133,,3.2304,2.2923,,1.7699,,,,1.0893,0,1.234,1.2037,2.3357,1.6784,0.6291,0.9196,0.8604,0.4196,0.4831,0.4858,0.4796,,0.3324,3.56,,5.4825,,,0.4697,0.2616,0.2448,0.5324,0.6401,0.5122,0.7178,0.1787,0.2454,0.7751,,17.9254,0.4311,,1.6686,,,,0.1531,0.3352,5216514050,3094335955,1073102971,1545743682,2886980576,1717330432,1109043611,2855315067,1347706871,1300957721,5907926011,1143285959,3339066612,3172000000,,1054387520,,,2780673280,1440331280,10426368600,1174009680,2488687948,2355808000,7480341120,4544030255,2080608557,1694108400,,7166416800,4712400000,,1897500000,,,,4544030255,,78.8968,-17.8143,29.883,34.3577,107.3189,-2.5872,-21.129,-2.5292,20.2875,34.8413,62.5553,208.7765,59.1854,25.3691,,52.3377,,,-12.893,-13.0531,56.318,133.516,71.0015,721.7706,18.6215,421.5517,106.168,-17.1305,,35.935,18.6513,,88.3416,,,,197.1719,-6.2376,0.877,3.5087,3.7622,0.9642,1.2062,1.2072,0.9608,1.4247,2.42,1.5231,0.8415,3.6452,0.8438,3.4777,,6.3433,,,1.8504,3.2109,1.6149,3.118,1.9742,1.9637,1.4557,2.4604,4.7875,2.9601,,3.1423,1.1609,,1.7302,,,,1.1508,17.5405,0.278,1.5431,3.3684,0.9657,0.8493,0.4614,0.6868,0.6617,2.4819,0.7109,0.5909,1.68,0.3649,3.8263,,15.439,,,0.7056,56.4194,0.9873,0.721,1.2365,2.2371,0.7033,1.0048,3.6506,1.4131,,5.3174,1.1493,,3.5519,,,,0.47,0.9725
2014/1/23,-0.67,0.5906,0.3243,0.1145,-1.0638,1.6216,-0.3731,0,1.5182,1,-0.1953,0,0.5747,0.1576,,-0.1224,,,0.3155,4.6729,0.4412,1.6129,-0.5772,-0.2472,-0.4464,0,-0.3942,-0.2488,,1.9471,-0.5602,,0.3953,,,,-0.431,-2.1097,0.5928,1.4516,2.469,1.3527,0.5305,1.5238,0.6873,0.2731,1.13,0.4165,0.439,,0.2867,2.8822,,4.9619,,,0.4721,0.8771,0.2473,0.6741,0.4749,0.4695,0.4239,0.1685,0.3556,0.8294,,10.6905,0.3214,,1.8477,,,,0.0642,0.7261,5181562532,3112609593,1076583305,1547514294,2856268017,1745179034,1104905389,2855315067,1368168007,1313967298,5896387093,1143285959,3358256650,3177000000,,1053096960,,,2789445120,1507636480,10472367285,1192945320,2474323227,2349984000,7446946740,4544030255,2072406421,1689894200,,7305957600,4686000000,,1905000000,,,,4544030255,,78.3682,-17.9195,29.9799,34.3971,106.1772,-2.6292,-21.0502,-2.5292,20.5955,35.1898,62.4332,208.7765,59.5255,25.4091,,52.2736,,,-12.9337,-13.663,56.5665,135.6695,70.5917,719.9863,18.5384,421.5517,105.7495,-17.0879,,36.6347,18.5468,,88.6908,,,,196.3863,-6.108,0.8711,3.5294,3.7744,0.9654,1.1933,1.2267,0.9573,1.4247,2.4567,1.5384,0.8399,3.6452,0.8486,3.4832,,6.3355,,,1.8563,3.3609,1.622,3.1683,1.9629,1.9588,1.4492,2.4604,4.7686,2.9528,,3.2035,1.1544,,1.737,,,,1.1462,17.176,0.2762,1.5522,3.3793,0.9668,0.8402,0.4689,0.6843,0.6617,2.5196,0.718,0.5898,1.68,0.367,3.8323,,15.4201,,,0.7078,59.0559,0.9916,0.7327,1.2293,2.2316,0.7002,1.0048,3.6362,1.4096,,5.4209,1.1429,,3.5659,,,,0.4681,0.9523
2014/1/24,0.3373,1.3699,1.2931,1.4874,0.8065,-0.266,0.7491,1.2539,-0.3988,0.5658,0.7828,0,0.8571,0.3462,,-0.7353,,,10.0629,-0.6696,0.5857,1.0582,1.4514,2.1066,-0.2242,0.6601,0.9235,1.2469,,0.3411,0.7042,,1.9685,,,,0,-9.9138,0.7797,1.0008,3.7639,1.3588,0.7932,1.0712,0.996,0.4255,0.7336,0.3341,0.5056,,0.2949,4.0456,,5.1859,,,3.8,0.3125,0.2686,0.4857,0.6802,0.875,0.4993,0.1676,0.4341,0.6849,,9.8486,0.5263,,1.7427,,,,0.1239,3.0798,5199038291,3155248080,1090504641,1570532241,2879302436,1740537600,1113181834,2891118390,1362711704,1321401342,5942542765,1143285959,3387041707,3188000000,,1045353600,,,3070144000,1497540700,10533698865,1205569080,2510235030,2399488000,7430249550,4574023854,2091544739,1710965200,,7330875600,4719000000,,1942500000,,,,4574023854,,78.6325,-18.1649,30.3676,34.9087,107.0335,-2.6222,-21.2079,-2.5609,20.5134,35.3888,62.9219,208.7765,60.0357,25.4971,,51.8893,,,-14.2352,-13.5715,56.8977,137.1052,71.6163,735.1533,18.4968,424.3342,106.7261,-17.3009,,36.7596,18.6774,,90.4367,,,,196.1549,-5.496,0.8741,3.5778,3.8232,0.9797,1.203,1.2235,0.9644,1.4426,2.4469,1.5471,0.8465,3.6452,0.8559,3.4952,,6.2889,,,2.0431,3.3384,1.6315,3.2018,1.9913,2.0001,1.446,2.4767,4.8127,2.9896,,3.2144,1.1626,,1.7712,,,,1.1449,15.455,0.2771,1.5734,3.423,0.9812,0.847,0.4676,0.6894,0.67,2.5095,0.7221,0.5944,1.68,0.3701,3.8456,,15.3067,,,0.779,58.6604,0.9974,0.7404,1.2472,2.2786,0.6986,1.0114,3.6697,1.4271,,5.4394,1.1509,,3.6361,,,,0.4676,0.8569
2014/1/27,-3.3613,4.0541,-4.1489,-1.5784,-1.6,-0.5333,-1.1152,-3.4056,0.2002,-0.4219,-0.5825,0,-1.4164,0.4078,,-4.0741,,,-1.1429,4.0449,-1.8923,0.5236,-1.0014,2.6699,-0.2247,0.8197,1.0458,-2.9557,,-1.0197,0.1399,,1.39,,,,0,-2.6316,1.4757,2.7551,5.0786,1.254,0.6533,0.8181,0.6937,0.5998,0.3925,0.3934,0.5305,,0.3224,3.7824,,5.3369,,,2.76,0.5455,0.1684,0.3668,0.4929,1.2065,0.5097,0.1965,0.4581,0.8252,,8.4977,0.2991,,1.7143,,,,0.0728,0.8813,5024280701,3283163543,1045260299,1545743682,2833233597,1731254733,1100767166,2792659250,1365439856,1315825809,5907926011,1143285959,3339066612,3201000000,,1002765120,,,3035056640,1558115380,10334371230,1211880960,2485096768,2463552000,7413552360,4611515852,2113417102,1660394800,,7256121600,4725600000,,1969500000,,,,4611515852,,75.9894,-18.9014,29.1077,34.3577,105.3209,-2.6082,-20.9713,-2.4737,20.5544,35.2395,62.5553,208.7765,59.1854,25.601,,49.7752,,,-14.0725,-14.1205,55.8211,137.823,70.8991,754.7812,18.4552,427.8124,107.8422,-16.7896,,36.3848,18.7036,,91.6937,,,,196.1131,-5.3502,0.8447,3.7228,3.6646,0.9642,1.1837,1.2169,0.9537,1.3935,2.4518,1.5405,0.8415,3.6452,0.8438,3.5095,,6.0327,,,2.0197,3.4735,1.6006,3.2186,1.9714,2.0535,1.4427,2.497,4.863,2.9012,,3.1816,1.1642,,1.7958,,,,1.1446,15.0451,0.2678,1.6372,3.281,0.9657,0.8335,0.4651,0.6817,0.6472,2.5145,0.7191,0.5909,1.68,0.3649,3.8613,,14.6831,,,0.7701,61.0332,0.9785,0.7443,1.2347,2.3394,0.697,1.0197,3.7081,1.385,,5.3839,1.1525,,3.6867,,,,0.4675,0.8341
2014/1/28,0,-3.8961,-0.111,0.6873,-0.271,-2.4129,-1.1278,-0.641,1.4985,0.4237,-0.5859,0,-0.1437,7.0915,,2.6384,,,0,1.0799,0.7418,0.2604,1.8786,-3.9007,-0.2252,-1.9512,1.6818,2.2843,,-2.6786,-0.6983,,2.5133,,,,-0.4329,0.7371,0.6223,2.2604,2.7641,0.8943,0.3495,1.3295,0.4473,0.3405,0.7735,0.2967,0.3049,,0.1958,6.9291,,4.9342,,,,0.5339,0.1168,0.3353,0.7293,1.0353,0.4557,0.1672,0.5517,0.6944,,6.3985,0.217,,1.2893,,,,0.0463,0.3678,5024280701,3155248080,1044100188,1556367350,2825555457,1689481830,1088352499,2774757588,1385900992,1321401342,5873309257,1143285959,3334269103,3428000000,,1029221600,,,3035056640,1574941680,10411035705,1215036900,2531782112,2367456000,7396855170,4521535055,2148959692,1698322600,,7061761200,4692600000,,2019000000,,,,4521535055,,75.9894,-18.1649,29.0753,34.5938,105.0355,-2.5453,-20.7348,-2.4579,20.8625,35.3888,62.1888,208.7765,59.1003,27.4165,,51.0885,,,-14.0725,-14.273,56.2352,138.1819,72.231,725.3393,18.4137,419.4648,109.6558,-17.1731,,35.4102,18.5729,,93.9983,,,,195.3633,-5.3924,0.8447,3.5778,3.6605,0.9709,1.1805,1.1876,0.9429,1.3845,2.4886,1.5471,0.8366,3.6452,0.8426,3.7584,,6.1919,,,2.0197,3.511,1.6125,3.227,2.0084,1.9734,1.4395,2.4482,4.9448,2.9675,,3.0964,1.1561,,1.8409,,,,1.1403,15.1637,0.2678,1.5734,3.2773,0.9723,0.8312,0.4539,0.674,0.643,2.5522,0.7221,0.5874,1.68,0.3643,4.1351,,15.0705,,,0.7701,61.6923,0.9858,0.7462,1.2579,2.2482,0.6955,0.9998,3.7705,1.4166,,5.2397,1.1445,,3.7793,,,,0.4657,0.8407
2014/1/29,-0.6957,0.1931,-0.1111,1.7065,0.8152,0.2747,0.7605,0.6452,1.4764,3.0942,0.1965,0,1.295,-0.5251,,-0.3448,,,0,0.2137,1.0309,-0.7792,0,0.246,-0.2257,0.6633,1.145,0.2481,,10.0212,0.2813,,-0.2229,,,,0,-1.2195,1.0198,1.1594,1.8931,1.2033,0.3847,0.6604,0.5069,0.277,1.0373,0.6927,0.448,,0.2741,4.4612,,3.3687,,,,0.3488,0.18,0.202,0.5546,0.4785,0.2989,0.104,0.6191,0.4027,,12.4561,0.218,,1.5568,,,,0.0456,0.4629,4989329183,3161339293,1042940077,1582926520,2848589877,1694123264,1096628944,2792659250,1406362129,1362288585,5884848175,1143285959,3377446688,3410000000,,1025672560,,,3035056640,1578306940,10518365970,1205569080,2531782112,2373280000,7380157980,4551528654,2173566101,1702536800,,7769432400,4705800000,,2014500000,,,,4551528654,,75.4608,-18.2,29.043,35.1842,105.8918,-2.5523,-20.8925,-2.4737,21.1705,36.4839,62.311,208.7765,59.8656,27.2726,,50.9123,,,-14.0725,-14.3035,56.8149,137.1052,72.231,727.1237,18.3721,422.2473,110.9114,-17.2157,,38.9587,18.6252,,93.7888,,,,195.4273,-5.3284,0.8388,3.5847,3.6564,0.9874,1.1901,1.1908,0.9501,1.3935,2.5253,1.5949,0.8382,3.6452,0.8535,3.7386,,6.1705,,,2.0197,3.5185,1.6291,3.2018,2.0084,1.9782,1.4362,2.4645,5.0014,2.9749,,3.4067,1.1593,,1.8368,,,,1.1406,14.9837,0.2659,1.5765,3.2737,0.9889,0.838,0.4552,0.6791,0.6472,2.5899,0.7444,0.5886,1.68,0.3691,4.1134,,15.0185,,,0.7701,61.8241,0.996,0.7404,1.2579,2.2537,0.6939,1.0065,3.8137,1.4201,,5.7648,1.1477,,3.7709,,,,0.4658,0.8307
2014/1/30,-0.8757,-0.578,-1.2236,-1.566,-1.0782,-1.0959,0,-0.9615,-1.0669,-0.1364,-0.1961,0,-0.5682,-0.5865,,-1.3841,,,0,-2.3454,-0.1458,0.7853,-0.8511,-0.8589,-0.6787,0.3295,-0.7547,-2.4752,,-2.694,-0.9818,,0.0745,,,,-0.2174,-5.679,0.5313,0.5339,1.4898,0.7478,0.4348,0.6269,0.3641,0.2249,0.4081,0.3972,0.3251,,0.1465,3.7206,,2.3897,,,,0.3915,0.159,0.2512,0.4147,0.2635,0.2584,0.0952,0.2989,0.5596,,7.8983,0.185,,0.9531,,,,0.0697,1.1232,4945639786,3143065655,1030178852,1558137962,2817877318,1675557530,1096628944,2765806757,1391357296,1360430074,5873309257,1143285959,3358256650,3390000000,,1011476400,,,3035056640,1541289080,10503033075,1215036900,2510235030,2352896000,7330066410,4566525454,2157161828,1660394800,,7560121200,4659600000,,2016000000,,,,4566525454,,74.8,-18.0948,28.6877,34.6332,104.7501,-2.5243,-20.8925,-2.4499,20.9446,36.4341,62.1888,208.7765,59.5255,27.1126,,50.2077,,,-14.0725,-13.968,56.7321,138.1819,71.6163,720.8785,18.2474,423.6386,110.0744,-16.7896,,37.9092,18.4423,,93.8586,,,,194.9291,-5.0239,0.8315,3.564,3.6117,0.972,1.1773,1.1778,0.9501,1.3801,2.4984,1.5927,0.8366,3.6452,0.8486,3.7167,,6.0851,,,2.0197,3.436,1.6268,3.227,1.9913,1.9612,1.4265,2.4726,4.9637,2.9012,,3.3149,1.1479,,1.8382,,,,1.1377,14.1274,0.2636,1.5674,3.2336,0.9734,0.8289,0.4502,0.6791,0.6409,2.5623,0.7434,0.5874,1.68,0.367,4.0893,,14.8107,,,0.7701,60.3741,0.9945,0.7462,1.2472,2.2343,0.6892,1.0098,3.7849,1.385,,5.6095,1.1364,,3.7737,,,,0.4646,0.7833
2014/2/7,0.53,0.5814,2.5901,1.3636,0.545,1.108,1.5094,0.3236,2.8431,0,0.7859,0,1.7143,4.3068,,2.0734,,,0,-1.7467,1.0219,1.2987,0.7153,0.495,-0.2278,7.0608,0.7605,0.5076,,1.1866,0.5666,,-0.0744,,,,1.5251,1.3089,0.6147,0.759,2.0069,1.0653,0.3841,0.4772,0.5289,0.3636,0.8668,0.2659,0.4936,,0.3144,4.0985,,3.1235,,,,0.3639,0.1586,0.4172,0.5594,0.4027,0.3644,0.4239,0.2719,0.4089,,6.1097,0.2283,,1.0398,,,,0.1861,0.4128,4971853424,3161339293,1056861413,1579385297,2833233597,1694123264,1113181834,2774757588,1430915493,1360430074,5919464929,1143285959,3415826764,3536000000,,1032448000,,,3035056640,1514367000,10610363340,1230816600,2528190931,2364544000,7313369220,4888956644,2173566101,1668823200,,7649826000,4686000000,,2014500000,,,,4888956644,,75.1964,-18.2,29.4307,35.1055,105.3209,-2.5523,-21.2079,-2.4579,21.5401,36.4341,62.6775,208.7765,60.5459,28.2803,,51.2486,,,-14.0725,-13.724,57.3119,139.9765,72.1285,724.4472,18.2058,453.5507,110.9114,-16.8748,,38.359,18.5468,,93.7888,,,,198.0283,-5.0929,0.8359,3.5847,3.7052,0.9852,1.1837,1.1908,0.9644,1.3845,2.5694,1.5927,0.8432,3.6452,0.8632,3.8768,,6.2113,,,2.0197,3.3759,1.6434,3.2689,2.0056,1.9709,1.4232,2.6472,5.0014,2.9159,,3.3542,1.1544,,1.8368,,,,1.1558,14.3215,0.265,1.5765,3.3174,0.9867,0.8335,0.4552,0.6894,0.643,2.6351,0.7434,0.5921,1.68,0.3732,4.2654,,15.1177,,,0.7701,59.3195,1.0047,0.7559,1.2561,2.2454,0.6876,1.0811,3.8137,1.392,,5.676,1.1429,,3.7709,,,,0.472,0.794
2014/2/10,3.1634,4.817,6.0373,2.5785,5.9621,2.7397,2.2305,1.9355,0.0953,2.1858,5.653,0,1.5449,1.5837,,3.0625,,,0,2.2222,2.7457,4.8718,1.9886,5.0493,2.5114,0.6135,3.0189,2.5253,,0.6515,2.5352,,2.0104,,,,0.6438,1.5504,1.1543,2.907,6.077,2.1175,1.5392,1.158,1.1462,0.6755,1.1258,0.7215,1.517,,0.5654,3.2329,,7.7816,,,,0.4354,0.2994,0.6006,1.1141,1.7315,0.6485,0.7228,1.3232,0.7569,,8.2506,0.4465,,2.5095,,,,0.1885,0.4152,5129135255,3313619605,1120667535,1620109358,3002152674,1740537600,1138011168,2828462574,1432279569,1390166250,6254093551,1143285959,3468599369,3592000000,,1064066720,,,3035056640,1548019600,10901688345,1290779460,2578467455,2483936000,7497038310,4918950243,2239183191,1710965200,,7699662000,4804800000,,2055000000,,,,4918950243,,77.5752,-19.0767,31.2075,36.0107,111.6002,-2.6222,-21.6809,-2.5054,21.5606,37.2305,66.2207,208.7765,61.4813,28.7282,,52.8181,,,-14.0725,-14.029,58.8854,146.7959,73.5629,761.0264,18.6631,456.3332,114.2597,-17.3009,,38.6089,19.017,,95.6743,,,,199.2835,-5.1713,0.8623,3.7574,3.9289,1.0106,1.2543,1.2235,0.9859,1.4113,2.5719,1.6276,0.8908,3.6452,0.8765,3.9382,,6.4015,,,2.0197,3.451,1.6885,3.4281,2.0455,2.0704,1.459,2.6634,5.1524,2.9896,,3.3761,1.1837,,1.8738,,,,1.1631,14.5421,0.2734,1.6524,3.5177,1.0122,0.8832,0.4676,0.7048,0.6555,2.6376,0.7597,0.6255,1.68,0.379,4.3329,,15.5807,,,0.7701,60.6377,1.0323,0.7927,1.2811,2.3588,0.7049,1.0877,3.9288,1.4271,,5.713,1.1718,,3.8467,,,,0.475,0.8063
