ÈÕÆÚ,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH
2014/1/16,-0.6167,-1.087,-2.5051,-0.5731,-0.5427,-0.292,0,2.1528,,,,1.4818,0.2151,-2.9272,0,1.5922,,,,,,,-0.5137,0,-0.4,-0.489,0.1477,0.1629,4.2593,1.7603,,,,1.2658,1.2597,1.1457,2.6938,0.8598,1.2255,0.8317,,1.8365,,,,1.863,2.3427,9.0357,,16.451,,,,,,,0.3602,,0.8401,1.1445,0.5282,0.9338,6.1335,1.5305,,,,0.3561,7523109110,5676412946,13721855947,1262302720,4234749517,1965543984,1527255000,10332738227,,,,6340178905,1840263125,943694187.4,502245541.5,1056152331,,,,,,,1379714969,2741702729,5728554243,1194521394,2961504000,1588214548,1337781283,4987819119,,,,1337781283,18.2595,107.4625,27.6108,148.8267,138.8661,80.6606,168.8196,236.0639,,,,50.8886,45.4889,83.397,228.8766,480.8484,,,,,,,-48.8737,11.5215,1036.3883,37.4536,79.8604,19.2803,-38.5875,27.1388,,,,-13.3931,3.8527,2.1369,4.2337,3.9805,3.836,5.6764,3.0139,6.1016,,,,9.2099,3.3551,3.2861,5.6341,1.8044,,,,,,,2.326,29.2252,2.8783,1.4884,2.1042,1.7377,120.0531,1.5505,,,,41.6684,3.6242,3.1937,3.496,1.2616,10.0207,10.4494,3.9887,40.755,,,,7.8722,9.1838,4.2335,10.2469,4.3696,,,,,,,1.9773,1.9563,2.9035,0.5144,0.8345,3.7691,14.9849,1.2322,,,,5.201
2014/1/17,-1.6844,2.0408,3.6806,1.0086,-1.0914,-2.8551,0,-4.5868,,,,-0.0973,0.8584,2.3142,0,4.2194,,,,,,,-0.5164,0,-1.8072,0,-1.6224,-2.2764,-4.2629,-0.9885,,,,-1.5625,0.9052,1.4935,5.2651,1.1935,1.2126,0.6592,,1.9922,,,,1.5243,1.9613,8.4976,,14.0918,,,,,,,0.4479,,0.7547,0.3608,0.5839,0.8833,3.8878,0.9939,,,,0.1891,7396390074,5792258108,14226896479,1275034880,4188531241,1909426696,1527255000,9858798581,,,,6334006913,1856059375,965532832.7,502245541.5,1100715721,,,,,,,1372590796,2741702729,5625026154,1194521394,2913456000,1552060071,1280753307,4938516129,,,,1280753307,17.952,109.6557,28.627,150.3278,137.3505,78.3577,168.8196,225.2361,,,,50.839,45.8794,85.3269,228.8766,501.1373,,,,,,,-48.6213,11.5215,1017.6584,37.4536,78.5647,18.8414,-36.9426,26.8706,,,,-13.1786,3.7878,2.1805,4.3896,4.0206,3.7941,5.5144,3.0139,5.8217,,,,9.2009,3.3839,3.3621,5.6341,1.8805,,,,,,,2.314,29.2252,2.8263,1.4884,2.0701,1.6982,114.9353,1.5352,,,,41.0012,3.5631,3.2589,3.6246,1.2743,9.9114,10.151,3.9887,38.8857,,,,7.8645,9.2627,4.3315,10.2469,4.5539,,,,,,,1.9671,1.9563,2.851,0.5144,0.821,3.6833,14.3461,1.22,,,,5.1177
2014/1/20,-0.2705,-0.9231,0.4689,-2.7104,0,-2.7882,-8.1146,-2.9017,,,,0,4.2128,-3.0158,0,-4.5691,,,,,,,1.2111,0,-3.681,1.9656,0.8996,1.3311,-1.4842,-3.411,,,,-0.3175,0.7168,1.1186,3.865,0.6407,0.9405,0.7811,2.8222,1.1294,,,,,4.7493,5.3284,,10.5363,,,,,,,0.5833,,1.133,0.7057,0.5512,0.7812,2.3212,0.575,,,,0.1762,7376381805,5738791110,14293599945,1240476160,4188531241,1856187218,1403325000,9572726903,,,,6334006913,1934250813,936414639,502245541.5,1050422753,,,,,,,1389213868,2741702729,5417969977,1218000930,2939664000,1572719772,1261743981,4770064248,,,,1261743981,17.9034,108.6435,28.7612,146.2533,137.3505,76.1729,155.1206,218.7005,,,,50.839,47.8122,82.7537,228.8766,478.2398,,,,,,,-49.2101,11.5215,980.1986,38.1898,79.2715,19.0922,-36.3943,25.954,,,,-13.1458,3.7775,2.1604,4.4101,3.9116,3.7941,5.3606,2.7694,5.6528,,,,9.2009,3.5265,3.2607,5.6341,1.7946,,,,,,,2.342,29.2252,2.7222,1.5176,2.0887,1.7208,113.2294,1.4828,,,,40.8992,3.5535,3.2288,3.6416,1.2398,9.9114,9.868,3.665,37.7573,,,,7.8645,9.6529,4.2009,10.2469,4.3459,,,,,,,1.9909,1.9563,2.7461,0.5245,0.8284,3.7323,14.1332,1.1784,,,,5.105
2014/1/21,10.0362,0.9317,-0.8,0.1466,1.3793,4.3411,0.9091,0.0892,,,,0,0.1633,2.4028,0,2.6667,,,,,,,0.3419,0,0.4246,1.9277,2.2288,2.2989,1.1299,1.8088,,,,1.2739,2.3152,0.8243,3.4289,0.6391,1.0274,0.8208,1.7817,1.1871,,,,,2.4763,4.8549,,8.7089,,,,,,,0.4172,,0.6463,0.9887,0.8643,0.9621,2.1332,0.5861,,,,0.1929,8116687754,5792258108,14179251145,1242295040,4246304085,1936765888,1416082500,9581266356,,,,6334006913,1937410063,958915061.4,502245541.5,1078434026,,,,,,,1393963317,2741702729,5440976219,1241480466,3005184000,1608874250,1276000976,4856344480,,,,1276000976,19.7002,109.6557,28.5311,146.4677,139.245,79.4796,156.5308,218.8956,,,,50.839,47.8903,84.7421,228.8766,490.9928,,,,,,,-49.3784,11.5215,984.3608,38.9259,81.0383,19.5311,-36.8055,26.4235,,,,-13.3096,4.1566,2.1805,4.3749,3.9174,3.8465,5.5933,2.7945,5.6578,,,,9.2009,3.5323,3.3391,5.6341,1.8424,,,,,,,2.35,29.2252,2.7338,1.5469,2.1352,1.7604,114.5089,1.5096,,,,41.4087,3.9101,3.2589,3.6125,1.2416,10.0481,10.2964,3.6983,37.791,,,,7.8645,9.6686,4.3018,10.2469,4.4617,,,,,,,1.9977,1.9563,2.7577,0.5346,0.8468,3.8181,14.2929,1.1997,,,,5.1686
2014/1/22,5.9984,2.6154,2.0833,2.9283,3.5374,1.7831,3.3462,1.1586,,,,0,1.8753,1.4493,0,0.8855,,,,,,,1.0221,0,2.9598,1.4184,1.4535,1.9262,3.5382,1.7766,,,,1.2579,4.8094,1.4072,3.4971,0.8972,2.4166,0.9775,1.8242,1.2037,,,,,3.5233,6.2126,,10.8027,,,,,,,0.5142,,0.8136,0.7675,0.8849,1.1573,3.6782,0.8247,,,,0.5586,8603555631,5943747935,14474652211,1278672640,4396513482,1971299603,1463467500,9692279246,,,,6334006913,1973741438,972812381.1,502245541.5,1087983324,,,,,,,1408211664,2741702729,5602019912,1259090118,3048864000,1639863802,1321148124,4942624711,,,,1321148124,20.8819,112.5236,29.1255,150.7567,144.1707,80.8968,161.7687,221.4318,,,,50.839,48.7883,85.9702,228.8766,495.3405,,,,,,,-49.8831,11.5215,1013.4962,39.4781,82.2162,19.9073,-38.1078,26.8929,,,,-13.4817,4.406,2.2376,4.466,4.0321,3.9825,5.693,2.888,5.7234,,,,9.2009,3.5985,3.3875,5.6341,1.8587,,,,,,,2.3741,29.2252,2.8147,1.5688,2.1663,1.7943,118.5604,1.5364,,,,41.944,4.1447,3.3441,3.6878,1.2779,10.4035,10.48,3.8221,38.2289,,,,7.8645,9.8499,4.3642,10.2469,4.5013,,,,,,,2.0181,1.9563,2.8394,0.5422,0.8592,3.8916,14.7986,1.221,,,,5.2354
2014/1/23,5.4264,0.7496,-2.5016,0.9957,-0.1314,3.7226,7.472,0.0441,,,,0,2.2409,0.2041,0,0.1755,,,,,,,1.855,0,3.9014,0.6993,-0.2865,-0.1575,0,3.325,,,,-0.6211,5.1101,1.6449,4.3715,0.8194,1.6799,1.8523,2.7458,1.1109,,,,,3.1389,4.9468,,12.1271,,,,,,,1.3425,,1.1755,0.8435,0.7856,1.1081,4.2896,1.7085,,,,0.2373,9070415239,5988303767,14112547679,1291404800,4390736197,2044683749,1572817500,9696548972,,,,6334006913,2017970938,974797712.5,502245541.5,1089893183,,,,,,,1434333634,2741702729,5820579211,1267894944,3040128000,1637281339,1321148124,5106968010,,,,1321148124,22.0151,113.3671,28.3969,152.2578,143.9812,83.9083,173.856,221.5293,,,,50.839,49.8816,86.1457,228.8766,496.21,,,,,,,-50.8084,11.5215,1053.0371,39.7542,81.9806,19.8759,-38.1078,27.7871,,,,-13.4023,4.645,2.2543,4.3543,4.0722,3.9773,5.905,3.1038,5.7259,,,,9.2009,3.6791,3.3944,5.6341,1.862,,,,,,,2.4181,29.2252,2.9245,1.5798,2.1601,1.7914,118.5604,1.5875,,,,41.6971,4.3696,3.3692,3.5955,1.2907,10.3898,10.8701,4.1077,38.2457,,,,7.8645,10.0707,4.3731,10.2469,4.5092,,,,,,,2.0556,1.9563,2.9501,0.546,0.8567,3.8855,14.7986,1.2616,,,,5.2046
2014/1/24,1.8382,0.4464,7.3599,3.5211,2.6316,9.993,0.3476,7.2215,,,,0,4.6967,4.5485,0,1.4019,,,,,,,0.9934,0,0.3953,0.9259,1.0057,2.2082,2.3381,4.3443,,,,0.9375,4.1503,2.3988,5.9226,2.3336,2.4072,6.0753,1.8976,2.7987,,,,,4.8723,6.9132,,10.7166,,,,,,,1.0358,,1.2656,0.8907,1.0507,1.5424,5.095,2.7626,,,,0.2987,9237150813,6015037266,15151215942,1336876800,4506281887,2249008234,1578285000,10396784125,,,,6334006913,2112748438,1019136780,502245541.5,1105172060,,,,,,,1448581982,2741702729,5843585453,1279634712,3070704000,1673435817,1352038278,5328831464,,,,1352038278,22.4197,113.8732,30.4869,157.619,147.7702,92.2932,174.4603,237.5271,,,,50.839,52.2244,90.064,228.8766,503.1662,,,,,,,-51.3131,11.5215,1057.1993,40.1222,82.8051,20.3148,-38.9988,28.9943,,,,-13.512,4.7304,2.2644,4.6748,4.2156,4.082,6.4951,3.1146,6.1394,,,,9.2009,3.8519,3.5488,5.6341,1.8881,,,,,,,2.4421,29.2252,2.9361,1.5944,2.1818,1.831,121.3325,1.6565,,,,42.0384,4.4499,3.3842,3.8601,1.3361,10.6633,11.9563,4.1219,41.0076,,,,7.8645,10.5437,4.572,10.2469,4.5724,,,,,,,2.076,1.9563,2.9618,0.5511,0.8653,3.9713,15.1446,1.3164,,,,5.2472
2014/1/27,1.444,1.9259,-1.2579,2.585,-1.4103,-1.9194,0.3464,-0.6982,,,,0,-2.0561,-0.6494,0,-1.9009,,,,,,,-0.1639,0,-0.3937,-0.4587,0.2845,-0.3086,-2.109,1.0794,,,,-1.2384,4.2589,2.6891,4.88,3.9778,1.8073,4.3454,1.5573,1.9695,,,,,2.8384,4.7685,,8.5768,,,,,,,0.8735,,0.8911,0.8664,1.1091,1.268,2.6408,1.679,,,,0.2864,9370539273,6130882428,14960634609,1371435520,4442731757,2205841089,1583752500,10324198774,,,,6334006913,2069308750,1012519009,502245541.5,1084163605,,,,,,,1446207257,2741702729,5820579211,1273764828,3079440000,1668270891,1323524289,5386351618,,,,1323524289,22.7435,116.0663,30.1034,161.6935,145.6863,90.5217,175.0647,235.8688,,,,50.839,51.1506,89.4792,228.8766,493.6014,,,,,,,-51.229,11.5215,1053.0371,39.9382,83.0407,20.2521,-38.1763,29.3072,,,,-13.3418,4.7987,2.308,4.6159,4.3246,4.0244,6.3704,3.1254,6.0965,,,,9.2009,3.7727,3.5257,5.6341,1.8522,,,,,,,2.4381,29.2252,2.9245,1.5871,2.188,1.8253,118.7736,1.6744,,,,41.509,4.5142,3.4494,3.8116,1.3706,10.5129,11.7269,4.1362,40.7213,,,,7.8645,10.3269,4.5423,10.2469,4.4855,,,,,,,2.0726,1.9563,2.9501,0.5485,0.8678,3.9591,14.8252,1.3306,,,,5.1811
2014/1/28,-2.1352,1.7442,-0.2548,0.3979,-1.5605,-1.5656,2.0713,-1.158,,,,0,-6.5267,-3.6601,0,-3.6406,,,,,,,-1.1494,0,0.3953,0,1.1348,-1.7028,0.5386,-0.8391,,,,0,2.619,2.3618,2.3235,1.6478,1.3739,2.5694,1.4966,1.1262,,,,,5.2561,4.8572,,7.2233,,,,,,,0.6532,,0.4993,0.5531,1.0381,1.2039,2.8816,0.8117,,,,0.1968,9170456584,6237816424,14922518343,1376892160,4373404344,2171307373,1616557500,10204646431,,,,6334006913,1934250813,975459489.6,502245541.5,1044693174,,,,,,,1429584185,2741702729,5843585453,1273764828,3114384000,1639863802,1330652786,5341157211,,,,1330652786,22.2579,118.0907,30.0267,162.3369,143.4129,89.1046,178.6909,233.1374,,,,50.839,47.8122,86.2042,228.8766,475.6312,,,,,,,-50.6402,11.5215,1057.1993,39.9382,83.983,19.9073,-38.3819,29.0613,,,,-13.3486,4.6963,2.3483,4.6042,4.3418,3.9616,6.2707,3.1901,6.0259,,,,9.2009,3.5265,3.3967,5.6341,1.7848,,,,,,,2.4101,29.2252,2.9361,1.5871,2.2128,1.7943,119.4133,1.6603,,,,41.5301,4.4178,3.5096,3.8019,1.3761,10.3488,11.5433,4.2219,40.2498,,,,7.8645,9.6529,4.376,10.2469,4.3222,,,,,,,2.0488,1.9563,2.9618,0.5485,0.8776,3.8916,14.905,1.3195,,,,5.1837
2014/1/29,4.5091,0.4286,1.2771,6.0766,3.3025,1.7893,-0.1127,-4.2678,,,,0,9.1058,-1.0176,0,1.036,,,,,,,0.9967,0,-0.3937,0.4608,0.2805,2.5197,-1.25,1.6154,,,,-0.9404,3.5801,2.4392,1.8995,3.7589,2.1412,2.471,1.0849,2.0802,,,,,4.3376,4.1215,,6.3683,,,,,,,0.4987,,0.4332,0.4776,1.0231,1.0357,2.9186,1.5859,,,,0.2594,9583960808,6264549923,15113099675,1460560640,4517836456,2210157804,1614735000,9769134324,,,,6334006913,2110379000,965532832.7,502245541.5,1055515711,,,,,,,1443832532,2741702729,5820579211,1279634712,3123120000,1681183205,1314019627,5427437443,,,,1314019627,23.2615,118.5968,30.4102,172.2015,148.1491,90.6989,178.4895,223.1876,,,,50.839,52.1658,85.3269,228.8766,480.5585,,,,,,,-51.1449,11.5215,1053.0371,40.1222,84.2186,20.4089,-37.9021,29.5308,,,,-13.2274,4.908,2.3583,4.663,4.6056,4.0924,6.3829,3.1866,5.7688,,,,9.2009,3.8476,3.3621,5.6341,1.8033,,,,,,,2.4341,29.2252,2.9245,1.5944,2.219,1.8395,117.9207,1.6871,,,,41.153,4.617,3.5246,3.8504,1.4597,10.6906,11.7498,4.2171,38.532,,,,7.8645,10.5318,4.3315,10.2469,4.3669,,,,,,,2.0692,1.9563,2.9501,0.5511,0.8801,3.9897,14.7187,1.3408,,,,5.1367
2014/1/30,-3.8274,-1.9915,-2.9004,0.2491,0.7673,-2.3438,-1.4673,1.8357,,,,0,-1.7216,-1.5079,0,-2.2316,,,,,,,0.4934,0,7.7075,-0.6881,-1.1189,0.3072,-4.7016,-1.1355,,,,-5.6962,2.0972,2.8246,2.07,1.5876,2.0918,2.017,0.9357,1.4447,,,,,2.3921,1.8726,,4.2686,,,,,,,0.5887,,1.1713,0.2321,0.6872,1.3888,4.4713,0.9379,,,,0.9451,9217142545,6139793594,14674762610,1464198400,4552500162,2158357230,1591042500,9948462838,,,,6334006913,2074047625,950973735.8,502245541.5,1031960777,,,,,,,1450956706,2741702729,6269200929,1270829886,3088176000,1686348130,1252239319,5365808706,,,,1252239319,22.3712,116.235,29.5282,172.6304,149.2858,88.5731,175.8705,227.2846,,,,50.839,51.2678,84.0403,228.8766,469.8344,,,,,,,-51.3973,11.5215,1134.2001,39.8462,83.2763,20.4716,-36.1201,29.1955,,,,-12.4693,4.7202,2.3114,4.5277,4.6171,4.1238,6.2333,3.1398,5.8747,,,,9.2009,3.7814,3.3114,5.6341,1.763,,,,,,,2.4461,29.2252,3.1499,1.5835,2.1942,1.8451,112.3765,1.668,,,,38.7942,4.4403,3.4544,3.7388,1.4633,10.7726,11.4744,4.1553,39.2393,,,,7.8645,10.3505,4.2662,10.2469,4.2695,,,,,,,2.0794,1.9563,3.1775,0.5473,0.8702,4.002,14.0267,1.3256,,,,4.8422
2014/2/7,5.644,10.0145,4.4805,-0.1242,2.2843,1.3333,3.0928,2.4893,,,,0,1.866,3.897,0,2.7761,,,,,,,0.491,0,-1.2844,1.6166,1.9802,2.9096,1.7078,6.7381,,,,3.0201,3.0978,6.702,2.4821,1.4966,1.9924,2.4592,1.5969,1.2939,,,,,1.8242,2.9555,,4.8252,,,,,,,0.508,,1.0202,0.4924,1.5129,1.9586,2.8225,2.638,,,,0.4092,9737357536,6754664071,15332268208,1462379520,4656491283,2187135326,1640250000,10196106978,,,,6334006913,2112748438,988033255.1,502245541.5,1060608670,,,,,,,1458080880,2741702729,6188679082,1291374480,3149328000,1735414921,1273624810,5727363963,,,,1273624810,23.6338,127.8754,30.8512,172.4159,152.6959,89.7541,181.3098,232.9424,,,,50.839,52.2244,87.3153,228.8766,482.8773,,,,,,,-51.6496,11.5215,1119.6323,40.4903,84.9253,21.0672,-36.737,31.1627,,,,-12.8541,4.9866,2.5428,4.7306,4.6114,4.218,6.3164,3.2369,6.0209,,,,9.2009,3.8519,3.4405,5.6341,1.812,,,,,,,2.4581,29.2252,3.1095,1.6091,2.2377,1.8988,114.2956,1.7804,,,,39.9914,4.6909,3.8004,3.9063,1.4615,11.0187,11.6274,4.2838,40.2161,,,,7.8645,10.5437,4.4324,10.2469,4.388,,,,,,,2.0896,1.9563,3.1367,0.5561,0.8875,4.1184,14.2662,1.4149,,,,4.9917
2014/2/10,2.3973,7.2559,5.4692,2.1144,2.6055,7.7632,1.7778,3.392,,,,0,2.3178,2.0094,0,4.2617,,,,,,,3.2573,0,2.6022,8.8636,3.6061,4.0179,2.9851,8.5366,,,,0,3.4802,10.0918,4.0206,1.9291,3.9911,5.1947,2.1842,2.1309,,,,,2.6974,3.4992,,9.7325,,,,,,,1.2984,,1.4005,5.778,2.1476,4.4798,3.8378,7.6515,,,,0.5854,9970787340,7244778218,16170826071,1493300480,4777814257,2356926095,1669410000,10541954827,,,,6334006913,2161716813,1007886569,502245541.5,1105808679,,,,,,,1505575371,2741702729,6349722775,1405837218,3262896000,1805141413,1311643461,6216285277,,,,1311643461,24.2004,137.1539,32.5385,176.0615,156.6743,96.7219,184.5331,240.8437,,,,50.839,53.4348,89.0698,228.8766,503.4561,,,,,,,-53.332,11.5215,1148.7678,44.0793,87.9878,21.9137,-37.8336,33.8229,,,,-12.8528,5.1061,2.7274,4.9893,4.7089,4.3279,6.8067,3.2944,6.2251,,,,9.2009,3.9412,3.5096,5.6341,1.8892,,,,,,,2.5382,29.2252,3.1904,1.7517,2.3184,1.9751,117.7074,1.9324,,,,39.9874,4.8033,4.0761,4.1199,1.4924,11.3058,12.5301,4.3599,41.5802,,,,7.8645,10.788,4.5215,10.2469,4.575,,,,,,,2.1577,1.9563,3.2183,0.6054,0.9195,4.2839,14.6921,1.5357,,,,4.9912
2014/2/11,-3.7458,2.952,-1.7089,-1.0962,-0.2418,0.7937,1.31,-1.0126,,,,0,10.011,-4.9245,0,-0.8636,,,,,,,-0.6309,0,0,6.0543,1.071,0.1431,9.9638,-1.7845,,,,3.2573,2.409,7.9649,2.6336,1.6789,3.0402,4.2374,1.9492,2.4206,,,,,5.2263,5.6141,,9.8516,,,,,,,0.775,,1.072,9.7194,2.6314,3.0273,12.7056,4.4981,,,,0.9658,9597299654,7458646210,15894483139,1476930560,4766259688,2375631858,1691280000,10435211664,,,,6334006913,2378125438,958253284.2,502245541.5,1096259382,,,,,,,1496076473,2741702729,6349722775,1490950536,3297840000,1807723876,1442332574,6105353550,,,,1442332574,23.2939,141.2027,31.9825,174.1315,156.2954,97.4895,186.9506,238.405,,,,50.839,58.7842,84.6836,228.8766,499.1084,,,,,,,-52.9955,11.5215,1148.7678,46.7479,88.9301,21.9451,-41.6033,33.2193,,,,-13.2684,4.9149,2.8079,4.9041,4.6573,4.3175,6.8607,3.3376,6.1621,,,,9.2009,4.3358,3.3368,5.6341,1.8729,,,,,,,2.5222,29.2252,3.1904,1.8577,2.3432,1.9779,129.4355,1.8979,,,,41.2805,4.6234,4.1964,4.0495,1.4761,11.2785,12.6295,4.417,41.1592,,,,7.8645,11.868,4.2988,10.2469,4.5355,,,,,,,2.144,1.9563,3.2183,0.6421,0.9293,4.29,16.156,1.5083,,,,5.1526
2014/2/12,-3.1272,-1.0753,0.5995,0.2463,4.6061,5.3907,0.7543,-2.2095,,,,0,4.4503,3.2459,0,5.6911,,,,,,,3.6508,0,0.5435,-0.1969,0.6623,1.4286,10.0494,0.4038,,,,4.7319,2.3534,4.6468,2.1471,1.2978,5.6892,6.59,1.9367,2.0794,,,,,9.8854,3.8597,,12.5291,,,,,,,1.9182,,0.948,5.4026,1.6989,2.9649,19.8174,3.0477,,,,2.0166,9297175620,7378445713,15989773805,1480568320,4985796498,2503694387,1704037500,10204646431,,,,6334006913,2483960313,989356809.4,502245541.5,1158648127,,,,,,,1550695138,2741702729,6384232138,1488015594,3319680000,1833548503,1587278681,6130005045,,,,1587278681,22.5654,139.6844,32.1742,174.5604,163.4945,102.7448,188.3608,233.1374,,,,50.839,61.4003,87.4323,228.8766,527.513,,,,,,,-54.9303,11.5215,1155.0111,46.6559,89.519,22.2586,-45.7841,33.3535,,,,-13.8983,4.7612,2.7777,4.9335,4.6687,4.5163,7.2306,3.3628,6.0259,,,,9.2009,4.5287,3.4451,5.6341,1.9795,,,,,,,2.6143,29.2252,3.2077,1.8541,2.3587,2.0062,142.4431,1.9055,,,,43.2402,4.4788,4.1513,4.0738,1.4797,11.7979,13.3103,4.4504,40.2498,,,,7.8645,12.3962,4.4384,10.2469,4.7936,,,,,,,2.2223,1.9563,3.2358,0.6408,0.9355,4.3513,17.7796,1.5144,,,,5.3972
2014/2/13,-3.1564,1.087,0.0596,4.5455,-4.8667,2.4138,0.4278,-2.7197,,,,0,-0.0636,-5.0836,0,-4.5055,,,,,,,-2.144,0,-1.8018,6.9034,-1.5789,-2.8169,-5.0898,-0.6032,,,,-2.4096,1.9025,7.1936,4.1439,3.2061,4.5109,7.3848,2.7061,2.2533,,,,,8.8973,3.6729,,10.6763,,,,,,,2.0258,,1.084,11.4229,2.0946,2.7037,15.0522,4.3153,,,,0.9744,9003721010,7458646210,15999302872,1547866880,4743150550,2564128389,1711327500,9927114206,,,,6334006913,2482380688,939061747.5,502245541.5,1106445299,,,,,,,1517448994,2741702729,6269200929,1590738564,3267264000,1781899249,1506489047,6093027803,,,,1506489047,21.8532,141.2027,32.1934,182.4949,155.5376,105.2249,189.1666,226.7969,,,,50.839,61.3612,82.9876,228.8766,503.7459,,,,,,,-53.7526,11.5215,1134.2001,49.8767,88.1056,21.6316,-43.4538,33.1523,,,,-13.5683,4.6109,2.8079,4.9364,4.8809,4.2965,7.4051,3.3772,5.8621,,,,9.2009,4.5258,3.27,5.6341,1.8903,,,,,,,2.5582,29.2252,3.1499,1.9821,2.3215,1.9497,135.193,1.894,,,,42.2135,4.3374,4.1964,4.0762,1.547,11.2238,13.6316,4.4694,39.1551,,,,7.8645,12.3883,4.2128,10.2469,4.5776,,,,,,,2.1747,1.9563,3.1775,0.6851,0.9207,4.2287,16.8746,1.5052,,,,5.269
2014/2/14,4.0741,3.3453,1.489,1.1751,1.9488,2.1324,0,-0.3871,,,,0,-1.0181,0.4228,0,0.9781,,,,,,,1.7214,0,0,-1.107,2.8075,2.1739,2.3659,2.0229,,,,0,1.5254,5.9721,1.9849,1.7993,2.6572,5.8943,,1.7228,,,,,3.7769,5.0493,,7.2178,,,,,,,1.0828,,0.8894,5.9423,1.4622,2.0863,7.7991,2.2519,,,,0.6416,9370539273,7708158867,16237529538,1566055680,4835587101,2618806772,1711327500,9888686667,,,,6334006913,2457106688,943032410.3,502245541.5,1117267837,,,,,,,1543570964,2741702729,6269200929,1573128912,3358992000,1820636189,1542131533,6216285277,,,,1542131533,22.7435,145.9264,32.6728,184.6394,158.5688,107.4687,189.1666,225.919,,,,50.839,60.7365,83.3385,228.8766,508.6732,,,,,,,-54.6779,11.5215,1134.2001,49.3246,90.5791,22.1018,-44.4819,33.8229,,,,-13.5616,4.7987,2.9018,5.0099,4.9383,4.3803,7.563,3.3772,5.8394,,,,9.2009,4.4798,3.2838,5.6341,1.9088,,,,,,,2.6022,29.2252,3.1499,1.9601,2.3866,1.9921,138.3915,1.9324,,,,42.1927,4.5142,4.3368,4.1369,1.5651,11.4425,13.9223,4.4694,39.0035,,,,7.8645,12.2622,4.2306,10.2469,4.6224,,,,,,,2.2121,1.9563,3.1775,0.6775,0.9465,4.3206,17.2739,1.5357,,,,5.2664
