ÈÕÆÚ,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH
2014/1/16,0.8104,-0.9276,0,0,2.7348,0.659,-0.3399,5.9908,0,-0.9792,1.4589,0.7684,-0.2959,0.1908,0,-3.0928,-0.3774,,,,,,,,,,,2.7601,2.2642,-1.3106,-0.3802,,,,,,,,,,,0.3583,0.6698,1.016,0.8464,2.7378,0.249,1.6126,21.736,1.9613,3.3428,0.7376,0.7349,0.2974,0.9123,,2.6263,1.9087,,,,,,,,,,,0.4852,1.0003,0.704,0.2752,,,,,,,,,,,4264384181,3582799906,2633084520,2832729200,3804562578,1502142082,5519844215,1750482638,2199080368,2094599374,5188931337,2813798336,4698286632,4368000000,721354624,2270577520,705637643,,,,,,,,,,,6778456150,2168000000,5082750000,5750614954,,,,,,,,,,,81.2147,40.7869,10.8628,28.4708,28.5226,-31.1186,38.2746,81.9409,58.1106,87.0874,329.2614,35.8266,26.1212,33.8148,139.6824,121.1904,73.7591,,,,,,,,,,,12.3463,240.4356,17.7583,81.7018,,,,,,,,,,,6.2956,1.5829,2.5621,1.2711,1.953,2.678,4.1852,4.5163,3.6266,2.7795,6.5884,2.5267,1.3908,2.9927,2.7153,4.2082,1.653,,,,,,,,,,,1.5601,2.0306,3.1488,1.3267,,,,,,,,,,,19.6015,1.6062,0.1027,0.9529,1.0737,2.916,5.6589,10.6961,12.8062,3.4448,3.3356,3.1532,1.5582,3.9391,3.7003,22.1521,0.9341,,,,,,,,,,,1.0483,4.7222,3.8309,1.0987,,,,,,,,,,
2014/1/17,-1.6077,-2.4345,-2.4635,1.2642,0,-1.473,-1.6487,-3.0435,2.125,2.4722,1.9172,-3.7037,-1.1869,2.0476,0,-3.479,-1.3889,,,,,,,,,,,-2.0661,-2.952,1.8592,0,,,,,,,,,,,0.3639,0.5949,1.0207,0.8282,1.9976,0.2668,1.52,13.3463,2.8551,4.8078,1.3851,0.9347,0.2577,1.106,,1.3293,1.8435,,,,,,,,,,,0.2799,0.534,1.1546,0.3734,,,,,,,,,,,4195824949,3495578186,2568218387,2868541200,3804562578,1480015603,5428840530,1697207080,2245810826,2146381806,5288414116,2709583583,4642520619,4457440000,721354624,2191583880,695837120.2,,,,,,,,,,,6638405403,2104000000,5177250000,5750614954,,,,,,,,,,,79.909,39.794,10.5952,28.8307,28.5226,-30.6603,37.6435,79.4471,59.3455,89.2404,335.5741,34.4997,25.8111,34.5072,139.6824,116.9742,72.7346,,,,,,,,,,,12.0912,233.3378,18.0885,81.7018,,,,,,,,,,,6.1943,1.5444,2.499,1.2871,1.953,2.6386,4.1162,4.3789,3.7037,2.8482,6.7147,2.4331,1.3743,3.054,2.7153,4.0618,1.63,,,,,,,,,,,1.5278,1.9707,3.2073,1.3267,,,,,,,,,,,19.2864,1.5671,0.1001,0.9649,1.0737,2.873,5.5656,10.3706,13.0784,3.53,3.3995,3.0364,1.5397,4.0198,3.7003,21.3814,0.9211,,,,,,,,,,,1.0266,4.5828,3.9022,1.0987,,,,,,,,,,
2014/1/20,-3.0229,0.1919,-0.5613,-0.4994,-1.0417,-0.4983,-2.3699,4.1854,-0.9792,-3.1363,-2.1804,1.1312,-1.5015,-3.4064,0,0,1.7926,,,,,,,,,,,0.6329,2.2814,-3.0422,1.9084,,,,,,,,,,,0.5094,0.4448,0.6761,0.4652,1.9005,0.2272,1.5647,17.6398,1.572,3.637,0.7976,0.5728,0.2464,0.7563,,1.1964,1.6527,,,,,,,,,,,0.1878,1.3721,1.5874,0.4197,,,,,,,,,,,4068990372,3502287549,2553803691,2854216400,3764931718,1472640110,5300180148,1768241158,2223820022,2079064645,5173104531,2740234981,4572813102,4305600000,721354624,2191583880,708310512.9,,,,,,,,,,,6680420627,2152000000,5019750000,5860359515,,,,,,,,,,,77.4934,39.8704,10.5357,28.6867,28.2255,-30.5075,36.7514,82.7722,58.7644,86.4415,328.2571,34.89,25.4236,33.3317,139.6824,116.9742,74.0384,,,,,,,,,,,12.1678,238.6611,17.5382,83.261,,,,,,,,,,,6.0071,1.5473,2.485,1.2807,1.9326,2.6254,4.0187,4.5621,3.6674,2.7589,6.5683,2.4606,1.3536,2.95,2.7153,4.0618,1.6592,,,,,,,,,,,1.5375,2.0156,3.1097,1.3521,,,,,,,,,,,18.7034,1.5701,0.0996,0.9601,1.0625,2.8587,5.4337,10.8046,12.9503,3.4193,3.3254,3.0707,1.5166,3.8828,3.7003,21.3814,0.9376,,,,,,,,,,,1.0331,4.6873,3.7835,1.1197,,,,,,,,,,
2014/1/21,0.1685,0.5747,3.2926,2.0075,0.9357,0.5008,1.5986,2.2956,0.7417,2.2416,-0.2622,0.5593,2.7439,1.3527,0,1.966,1.5094,,,,,,,,,,,1.6771,0.9294,0.9413,0.7491,,,,,,,,,,,0.3169,0.5006,1.3478,0.4569,1.8221,0.2105,0.7884,19.6256,1.7786,3.369,0.5792,0.3013,0.3193,0.5688,,1.1165,2.8655,,,,,,,,,,,0.1932,1.0577,0.756,0.3536,,,,,,,,,,,4075846295,3522415638,2637889419,2911515600,3800159149,1480015603,5384907717,1808832060,2240313125,2125668834,5159538697,2755560680,4698286632,4363840000,721354624,2234671320,719001992.3,,,,,,,,,,,6792461225,2172000000,5067000000,5904257339,,,,,,,,,,,77.624,40.0995,10.8826,29.2626,28.4896,-30.6603,37.3389,84.6723,59.2002,88.3792,327.3963,35.0851,26.1212,33.7826,139.6824,119.274,75.156,,,,,,,,,,,12.3718,240.8792,17.7033,83.8847,,,,,,,,,,,6.0172,1.5562,2.5668,1.3064,1.9507,2.6386,4.0829,4.6669,3.6946,2.8207,6.5511,2.4744,1.3908,2.9899,2.7153,4.1416,1.6843,,,,,,,,,,,1.5633,2.0344,3.139,1.3622,,,,,,,,,,,18.7349,1.5791,0.1028,0.9794,1.0724,2.873,5.5206,11.0526,13.0463,3.4959,3.3167,3.0879,1.5582,3.9354,3.7003,21.8018,0.9518,,,,,,,,,,,1.0504,4.7309,3.8191,1.1281,,,,,,,,,,
2014/1/22,4.6257,2.8571,2.3679,3.321,0.927,1.6611,1.1655,-0.561,2.3313,1.0962,2.9798,3.2258,2.0772,4.0515,0,3.6226,1.7348,,,,,,,,,,,1.6495,1.6575,3.7744,1.487,,,,,,,,,,,0.5263,0.6839,1.8116,1.1812,2.5202,0.6606,1.3567,13.3497,3.2088,4.3259,0.5764,1.1211,0.4364,1.5976,,2.6226,3.7544,,,,,,,,,,,0.3318,1.4013,1.0219,0.4531,,,,,,,,,,,4264384181,3623056085,2700353103,3008208000,3835386581,1504600580,5447668879,1798684334,2292541284,2148970928,5313284811,2844449734,4795877156,4540640000,721354624,2315623480,731475385,,,,,,,,,,,6904501822,2208000000,5258250000,5992052987,,,,,,,,,,,81.2147,41.2452,11.1403,30.2344,28.7537,-31.1696,37.7741,84.1972,60.5803,89.348,337.1522,36.2169,26.6637,35.1513,139.6824,123.5947,76.4598,,,,,,,,,,,12.5759,244.8716,18.3715,85.132,,,,,,,,,,,6.2956,1.6007,2.6276,1.3498,1.9688,2.6824,4.1305,4.6407,3.7807,2.8516,6.7463,2.5542,1.4197,3.111,2.7153,4.2917,1.7135,,,,,,,,,,,1.5891,2.0681,3.2575,1.3825,,,,,,,,,,,19.6015,1.6243,0.1053,1.0119,1.0824,2.9207,5.5849,10.9906,13.3505,3.5342,3.4155,3.1875,1.5905,4.0948,3.7003,22.5916,0.9683,,,,,,,,,,,1.0678,4.8093,3.9632,1.1449,,,,,,,,,,
2014/1/23,4.1801,0.1852,0.3559,1.3095,1.1481,1.1438,0.2304,1.0578,-1.199,0.3614,-0.5106,0,0.2907,1.7865,0,1.2123,0.609,,,,,,,,,,,-0.4057,3.2609,2.0967,-0.3663,,,,,,,,,,,1.0673,0.745,1.7254,1.3131,3.202,0.5023,1.4527,16.9218,2.3789,4.976,0.6806,,0.4104,1.6554,,3.4875,3.509,,,,,,,,,,,0.2759,3.3752,1.7576,0.3884,,,,,,,,,,,4442638182,3629765448,2709962901,3047601200,3879420870,1521810064,5460221111,1817711319,2265052779,2156738293,5286153144,2844449734,4809818659,4621760000,721354624,2343695600,735930168.1,,,,,,,,,,,6876491673,2280000000,5368500000,5970104075,,,,,,,,,,,84.6095,41.3216,11.18,30.6304,29.0838,-31.5261,37.8611,85.0879,59.854,89.671,335.4306,36.2169,26.7412,35.7793,139.6824,125.0931,76.9255,,,,,,,,,,,12.5249,252.8566,18.7567,84.8202,,,,,,,,,,,6.5587,1.6036,2.637,1.3675,1.9914,2.7131,4.14,4.6898,3.7354,2.8619,6.7119,2.5542,1.4238,3.1666,2.7153,4.3437,1.7239,,,,,,,,,,,1.5826,2.1355,3.3258,1.3774,,,,,,,,,,,20.4208,1.6273,0.1057,1.0252,1.0948,2.9541,5.5978,11.1069,13.1904,3.547,3.3981,3.1875,1.5952,4.168,3.7003,22.8655,0.9742,,,,,,,,,,,1.0634,4.9661,4.0463,1.1407,,,,,,,,,,
2014/1/24,0.5401,1.6636,2.4823,0.7051,-0.227,0.4847,3.5632,1.1165,0.3641,-0.4802,-0.941,0,0.5797,9.991,0,4.039,0.6053,,,,,,,,,,,1.0183,10,7.2925,1.1029,,,,,,,,,,,0.7524,0.7008,3.0399,1.5871,2.4055,0.4747,4.6374,21.9225,2.4721,4.1116,0.7884,,0.4217,2.3242,,4.8127,4.2311,,,,,,,,,,,0.3223,7.9642,3.3159,0.6162,,,,,,,,,,,4466633913,3690149716,2777231483,3069088400,3870614012,1529185557,5654780714,1838006770,2273299330,2146381806,5236411754,2844449734,4837701666,5083520000,721354624,2438357400,740384951.2,,,,,,,,,,,6946517046,2508000000,5760000000,6035950811,,,,,,,,,,,85.0665,42.009,11.4575,30.8463,29.0178,-31.6789,39.2102,86.0379,60.0719,89.2404,332.2743,36.2169,26.8963,39.354,139.6824,130.1456,77.3911,,,,,,,,,,,12.6524,278.1422,20.1245,85.7557,,,,,,,,,,,6.5941,1.6303,2.7024,1.3771,1.9869,2.7262,4.2876,4.7421,3.749,2.8482,6.6487,2.5542,1.432,3.483,2.7153,4.5191,1.7344,,,,,,,,,,,1.5988,2.3491,3.5683,1.3926,,,,,,,,,,,20.5311,1.6543,0.1083,1.0324,1.0923,2.9685,5.7972,11.2309,13.2384,3.53,3.3661,3.1875,1.6044,4.5844,3.7003,23.789,0.9801,,,,,,,,,,,1.0743,5.4628,4.3414,1.1533,,,,,,,,,,
2014/1/27,8.5955,0.9091,-0.519,-0.8168,1.5927,0.1608,2.1088,4.4859,2.9021,2.0507,1.1658,0,-1.4409,2.7414,0,5.3012,-1.444,,,,,,,,,,,0.8065,-3.3493,0.7031,3.2727,,,,,,,,,,,2.8675,1.0506,2.2646,0.9842,3.1263,0.4146,4.5683,23.7195,3.467,5.3733,0.6564,,0.3982,5.1434,,6.3836,3.4032,,,,,,,,,,,0.6585,8.5281,3.897,1.416,,,,,,,,,,,4850565607,3723696532,2762816787,3044020000,3932262017,1531644055,5774026922,1920457040,2339271741,2190396874,5297458005,2844449734,4767994149,5222880000,721354624,2567619720,729693471.8,,,,,,,,,,,7002537345,2424000000,5800500000,6233491019,,,,,,,,,,,92.3784,42.3909,11.398,30.5944,29.48,-31.7298,40.0371,89.8975,61.8152,91.0704,336.1479,36.2169,26.5087,40.4328,139.6824,137.0449,76.2736,,,,,,,,,,,12.7545,268.8265,20.266,88.5623,,,,,,,,,,,7.161,1.6451,2.6884,1.3659,2.0185,2.7306,4.378,4.9549,3.8578,2.9066,6.7262,2.5542,1.4114,3.5785,2.7153,4.7587,1.7093,,,,,,,,,,,1.6117,2.2704,3.5934,1.4382,,,,,,,,,,,22.2959,1.6694,0.1077,1.024,1.1097,2.9732,5.9195,11.7347,13.6226,3.6024,3.4053,3.1875,1.5813,4.7101,3.7003,25.0501,0.9659,,,,,,,,,,,1.0829,5.2798,4.3719,1.191,,,,,,,,,,
2014/1/28,0.3534,-0.5405,-0.2609,0.1176,-2.2396,3.2103,-0.6522,-3.6988,-0.7051,-1.6548,-2.7742,0,0.2924,-0.6372,0,-2.6189,2.5641,,,,,,,,,,,0.2,-2.8053,-2.4438,-1.0563,,,,,,,,,,,1.0853,0.4356,1.4541,0.4073,1.8978,1.2044,2.0866,13.0675,2.0146,2.7748,0.7563,,0.3418,2.1361,,2.3984,4.0347,,,,,,,,,,,0.2312,4.4801,2.0508,0.5373,,,,,,,,,,,4867705415,3703568442,2755609439,3047601200,3844193438,1580814008,5736370225,1849422961,2322778639,2154149171,5150494808,2844449734,4781935652,5189600000,721354624,2500377200,748403560.8,,,,,,,,,,,7016542420,2356000000,5658750000,6167644283,,,,,,,,,,,92.7049,42.1618,11.3683,30.6304,28.8197,-32.7484,39.776,86.5723,61.3794,89.5633,326.8225,36.2169,26.5862,40.1752,139.6824,133.4558,78.2293,,,,,,,,,,,12.78,261.2851,19.7707,87.6267,,,,,,,,,,,7.1863,1.6362,2.6814,1.3675,1.9733,2.8183,4.3494,4.7716,3.8306,2.8585,6.5396,2.5542,1.4155,3.5557,2.7153,4.6341,1.7532,,,,,,,,,,,1.6149,2.2067,3.5056,1.423,,,,,,,,,,,22.3747,1.6603,0.1074,1.0252,1.0849,3.0687,5.8809,11.3007,13.5266,3.5427,3.3109,3.1875,1.5859,4.6801,3.7003,24.3941,0.9907,,,,,,,,,,,1.0851,5.1317,4.2651,1.1784,,,,,,,,,,
2014/1/29,-0.9859,1.6304,1.7437,2.5852,4.0092,-0.6221,0.3829,0.823,2.9586,0.1202,1.7559,0,0.5831,4.2084,0,0.1044,0,,,,,,,,,,,0.1996,0.1698,5.3678,1.0676,,,,,,,,,,,1.5149,0.547,2.071,1.133,3.4334,0.9068,2.7649,11.336,2.8393,2.2697,0.3348,,0.3368,2.8162,,1.8184,2.549,,,,,,,,,,,0.2066,3.2497,2.3851,0.5651,,,,,,,,,,,4819713953,3763952710,2803658426,3126387600,3998313450,1570980018,5758336632,1864644550,2391499900,2156738293,5240933699,2844449734,4809818659,5408000000,721354624,2502988560,748403560.8,,,,,,,,,,,7030547494,2360000000,5962500000,6233491019,,,,,,,,,,,91.7909,42.8492,11.5665,31.4222,29.9752,-32.5447,39.9283,87.2849,63.1953,89.671,332.5612,36.2169,26.7412,41.8659,139.6824,133.5952,78.2293,,,,,,,,,,,12.8055,261.7287,20.832,88.5623,,,,,,,,,,,7.1154,1.6629,2.7281,1.4028,2.0524,2.8007,4.3661,4.8109,3.9439,2.8619,6.6544,2.5542,1.4238,3.7053,2.7153,4.6389,1.7532,,,,,,,,,,,1.6181,2.2105,3.6938,1.4382,,,,,,,,,,,22.1541,1.6874,0.1093,1.0517,1.1284,3.0496,5.9034,11.3937,13.9268,3.547,3.369,3.1875,1.5952,4.877,3.7003,24.4195,0.9907,,,,,,,,,,,1.0873,5.1404,4.494,1.191,,,,,,,,,,
2014/1/30,1.3514,-0.5348,-1.9709,3.0928,6.7181,-1.4085,0.8174,-4.966,-2.6437,-2.8812,3.4513,0,-0.2899,2.2308,0,1.6693,-2.1429,,,,,,,,,,,-1.5936,-1.5254,-0.7547,0.3521,,,,,,,,,,,1.0168,0.5375,1.5674,2.0313,8.0852,0.3241,3.3225,8.7105,2.3417,2.716,0.6966,,0.2936,1.3648,,1.4018,2.6713,,,,,,,,,,,0.2233,1.9752,0.731,0.6508,,,,,,,,,,,4884845223,3743824621,2748402091,3223080000,4266922614,1548853538,5805407504,1772046555,2328276340,2094599374,5421811479,2844449734,4795877156,5528640000,721354624,2544770320,732366341.6,,,,,,,,,,,6918506897,2324000000,5917500000,6255439931,,,,,,,,,,,93.0313,42.62,11.3386,32.394,31.9889,-32.0863,40.2547,82.9503,61.5246,87.0874,344.0387,36.2169,26.6637,42.7999,139.6824,135.8253,76.553,,,,,,,,,,,12.6014,257.7363,20.6748,88.8741,,,,,,,,,,,7.2116,1.654,2.6744,1.4462,2.1903,2.7613,4.4018,4.572,3.8397,2.7795,6.8841,2.5542,1.4197,3.7879,2.7153,4.7164,1.7156,,,,,,,,,,,1.5923,2.1767,3.6659,1.4432,,,,,,,,,,,22.4535,1.6784,0.1072,1.0842,1.2042,3.0066,5.9517,10.8279,13.5586,3.4448,3.4853,3.1875,1.5905,4.9858,3.7003,24.8272,0.9694,,,,,,,,,,,1.0699,5.062,4.4601,1.1952,,,,,,,,,,
2014/2/7,1.1228,2.1505,7.2552,10,1.4448,3.9683,3.1351,8.0888,3.8961,1.7305,6.3803,0,2.0349,1.9564,0,1.0775,1.8248,,,,,,,,,,,2.4291,-4.6472,-0.5703,2.1053,,,,,,,,,,,1.2299,0.7572,5.1032,4.556,4.4761,0.9512,4.2518,14.0783,2.0329,2.3816,1.1928,,0.3939,1.7898,,2.3917,3.3189,,,,,,,,,,,0.5421,11.6035,1.1776,0.9934,,,,,,,,,,,4939692608,3824336978,2947805389,3545388000,4328570619,1610315980,5987414874,1915383177,2418988405,2130847077,5767740235,2844449734,4893467679,5636800000,721354624,2572189600,745730690.9,,,,,,,,,,,7086567793,3126607390,5883750000,6387133404,,,,,,,,,,,94.0758,43.5366,12.1612,35.6334,32.4511,-33.3596,41.5167,89.66,63.9217,88.5945,365.9895,36.2169,27.2063,43.6372,139.6824,137.2888,77.9499,,,,,,,,,,,12.9075,245.7589,20.5569,90.7451,,,,,,,,,,,7.2925,1.6896,2.8684,1.5908,2.222,2.8709,4.5398,4.9418,3.9893,2.8276,7.3233,2.5542,1.4486,3.862,2.7153,4.7672,1.7469,,,,,,,,,,,1.631,2.0756,3.645,1.4736,,,,,,,,,,,22.7056,1.7145,0.1149,1.1926,1.2216,3.126,6.1383,11.7037,14.0869,3.5044,3.7076,3.1875,1.6229,5.0833,3.7003,25.0947,0.9871,,,,,,,,,,,1.0959,4.8267,4.4347,1.2204,,,,,,,,,,
2014/2/10,3.4004,3.3333,1.3855,10,0.8138,1.5267,0.6289,6.9536,2.1591,3.2807,1.2152,0,1.9943,-0.369,0,4.3147,2.6284,,,,,,,,,,,3.1621,9.9278,7.6864,1.0309,,,,,,,,,,,1.8621,1.4725,6.0837,12.0303,5.0831,0.9539,4.5471,24.6234,2.843,5.207,0.7024,,0.6001,2.5806,,5.7749,4.8662,,,,,,,,,,,0.6932,8.1781,2.8639,1.1384,,,,,,,,,,,5107662724,3951814878,2988647029,3899926800,4363798050,1634900957,6025071571,2048572073,2471216564,2200753360,5837830375,2844449734,4991058203,5616000000,721354624,2683172400,765331736.6,,,,,,,,,,,7310648988,3437010651,6336000000,6452980140,,,,,,,,,,,97.2748,44.9878,12.3297,39.1968,32.7152,-33.8689,41.7778,95.8946,65.3018,91.501,370.437,36.2169,27.7489,43.4762,139.6824,143.2124,79.9988,,,,,,,,,,,13.3157,270.1573,22.1369,91.6807,,,,,,,,,,,7.5405,1.7459,2.9081,1.7499,2.24,2.9147,4.5683,5.2854,4.0754,2.9203,7.4123,2.5542,1.4774,3.8478,2.7153,4.9729,1.7928,,,,,,,,,,,1.6826,2.2816,3.9251,1.4888,,,,,,,,,,,23.4777,1.7716,0.1165,1.3119,1.2315,3.1737,6.1769,12.5175,14.391,3.6194,3.7527,3.1875,1.6553,5.0646,3.7003,26.1775,1.0131,,,,,,,,,,,1.1306,5.3059,4.7755,1.2329,,,,,,,,,,
2014/2/11,-0.6711,-0.6791,0.1608,-2.5712,0.2018,0.1504,-0.8854,-2.8483,-2.3359,4.7059,-2.7885,0,0,-2.1852,0,0.3893,1.397,,,,,,,,,,,-0.5747,2.1346,-1.598,0,,,,,,,,,,,1.3041,1.1487,4.2085,8.7949,4.805,0.884,3.8038,15.3901,2.4249,12.0994,0.9822,,0.5673,1.9205,,2.5031,6.3973,,,,,,,,,,,0.5837,9.0135,1.5132,1.3049,,,,,,,,,,,5073383109,3924977425,2993451927,3799653200,4372604908,1637359455,5971724583,1990222652,2413490704,2304318224,5675040373,2844449734,4991058203,5493280000,721354624,2693617840,776023216,,,,,,,,,,,7268633764,3510378694,6234750000,6452980140,,,,,,,,,,,96.622,44.6823,12.3495,38.189,32.7812,-33.9198,41.4079,93.1632,63.7764,95.8069,360.1073,36.2169,27.7489,42.5261,139.6824,143.7699,81.1163,,,,,,,,,,,13.2392,275.9242,21.7832,91.6807,,,,,,,,,,,7.4899,1.7341,2.9128,1.7049,2.2446,2.9191,4.5279,5.1349,3.9802,3.0578,7.2056,2.5542,1.4774,3.7637,2.7153,4.9922,1.8179,,,,,,,,,,,1.6729,2.3303,3.8624,1.4888,,,,,,,,,,,23.3201,1.7596,0.1167,1.2782,1.234,3.1785,6.1222,12.161,14.0548,3.7897,3.648,3.1875,1.6553,4.9539,3.7003,26.2794,1.0272,,,,,,,,,,,1.1241,5.4192,4.6992,1.2329,,,,,,,,,,
2014/2/12,0.2027,1.0256,3.8523,-0.0943,-0.5035,4.5045,1.9968,2.9955,2.0501,10,-1.5936,0,1.1173,4.9981,0,-1.9632,1.4925,,,,,,,,,,,5.2023,0.1608,2.8149,1.0204,,,,,,,,,,,1.3436,1.2095,6.6036,5.2495,3.2441,2.4257,4.8687,16.1084,2.2757,11.9287,0.7772,,0.9163,1.9198,,2.916,6.375,,,,,,,,,,,1.5208,7.9176,1.6679,0.9202,,,,,,,,,,,5083666993,3965233604,3108769498,3796072000,4350587763,1711114385,6090970792,2049840539,2462970012,2534750046,5584601482,2844449734,5046824216,5767840000,721354624,2640737800,787605652.1,,,,,,,,,,,7646770781,3516022390,6410250000,6518826876,,,,,,,,,,,96.8178,45.1406,12.8253,38.153,32.6161,-35.4477,42.2348,95.954,65.0839,105.3876,354.3685,36.2169,28.0589,44.6516,139.6824,140.9475,82.327,,,,,,,,,,,13.9279,276.3678,22.3964,92.6162,,,,,,,,,,,7.5051,1.7519,3.025,1.7033,2.2333,3.0506,4.6183,5.2887,4.0618,3.3635,7.0908,2.5542,1.494,3.9518,2.7153,4.8942,1.845,,,,,,,,,,,1.7599,2.3341,3.9711,1.504,,,,,,,,,,,23.3674,1.7777,0.1212,1.277,1.2278,3.3216,6.2444,12.5253,14.343,4.1687,3.5899,3.1875,1.6738,5.2015,3.7003,25.7635,1.0426,,,,,,,,,,,1.1826,5.4279,4.8315,1.2455,,,,,,,,,,
2014/2/13,1.4835,-2.7073,-3.0139,-1.4151,-3.4413,-2.7299,-2.473,-1.2995,-4.0179,-5.0051,-3.9676,0,-1.6575,-2.8128,0,-6.0074,-2.1493,,,,,,,,,,,-2.0147,3.0498,-6.0372,-3.367,,,,,,,,,,,1.7859,1.0718,5.6241,7.0136,3.405,1.2553,3.5611,13.2898,2.6817,14.1097,1.086,,0.7946,3.2091,,2.7716,6.8661,,,,,,,,,,,0.9142,8.7209,1.2981,1.3065,,,,,,,,,,,5159082148,3857883794,3015073972,3742354000,4200871180,1664402929,5940344002,2023202760,2364011396,2407883088,5363026201,2844449734,4963175196,5605600000,721354624,2482097680,770677476.3,,,,,,,,,,,7492714959,3623252607,6023250000,6299337755,,,,,,,,,,,98.2541,43.9185,12.4387,37.6131,31.4937,-34.4801,41.1903,94.7071,62.4689,100.1128,340.3085,36.2169,27.5939,43.3956,139.6824,132.4802,80.5576,,,,,,,,,,,13.6473,284.7964,21.0442,89.4978,,,,,,,,,,,7.6164,1.7044,2.9338,1.6792,2.1564,2.9673,4.5041,5.22,3.8986,3.1952,6.8095,2.5542,1.4692,3.8407,2.7153,4.6002,1.8053,,,,,,,,,,,1.7245,2.4053,3.7314,1.4533,,,,,,,,,,,23.714,1.7295,0.1176,1.2589,1.1855,3.231,6.09,12.3625,13.7667,3.96,3.4475,3.1875,1.646,5.0552,3.7003,24.2157,1.0202,,,,,,,,,,,1.1587,5.5934,4.5398,1.2036,,,,,,,,,,
