ÈÕÆÚ,000400.SZ,000682.SZ,002058.SZ,002090.SZ,002121.SZ,002169.SZ,002184.SZ,002322.SZ,002334.SZ,002339.SZ,002527.SZ,002546.SZ,002767.SZ,300018.SZ,300040.SZ,300048.SZ,300124.SZ,300208.SZ,300286.SZ,300356.SZ,300360.SZ,300407.SZ,300427.SZ,300466.SZ,300484.SZ,300490.SZ,300514.SZ,300745.SZ,600268.SH,600406.SH,600525.SH,600590.SH,601126.SH,601222.SH,601567.SH,603015.SH,603025.SH,603050.SH,603063.SH,603100.SH,603416.SH,603583.SH,603859.SH,000400.SZ,000682.SZ,002058.SZ,002090.SZ,002121.SZ,002169.SZ,002184.SZ,002322.SZ,002334.SZ,002339.SZ,002527.SZ,002546.SZ,002767.SZ,300018.SZ,300040.SZ,300048.SZ,300124.SZ,300208.SZ,300286.SZ,300356.SZ,300360.SZ,300407.SZ,300427.SZ,300466.SZ,300484.SZ,300490.SZ,300514.SZ,300745.SZ,600268.SH,600406.SH,600525.SH,600590.SH,601126.SH,601222.SH,601567.SH,603015.SH,603025.SH,603050.SH,603063.SH,603100.SH,603416.SH,603583.SH,603859.SH,000400.SZ,000682.SZ,002058.SZ,002090.SZ,002121.SZ,002169.SZ,002184.SZ,002322.SZ,002334.SZ,002339.SZ,002527.SZ,002546.SZ,002767.SZ,300018.SZ,300040.SZ,300048.SZ,300124.SZ,300208.SZ,300286.SZ,300356.SZ,300360.SZ,300407.SZ,300427.SZ,300466.SZ,300484.SZ,300490.SZ,300514.SZ,300745.SZ,600268.SH,600406.SH,600525.SH,600590.SH,601126.SH,601222.SH,601567.SH,603015.SH,603025.SH,603050.SH,603063.SH,603100.SH,603416.SH,603583.SH,603859.SH,000400.SZ,000682.SZ,002058.SZ,002090.SZ,002121.SZ,002169.SZ,002184.SZ,002322.SZ,002334.SZ,002339.SZ,002527.SZ,002546.SZ,002767.SZ,300018.SZ,300040.SZ,300048.SZ,300124.SZ,300208.SZ,300286.SZ,300356.SZ,300360.SZ,300407.SZ,300427.SZ,300466.SZ,300484.SZ,300490.SZ,300514.SZ,300745.SZ,600268.SH,600406.SH,600525.SH,600590.SH,601126.SH,601222.SH,601567.SH,603015.SH,603025.SH,603050.SH,603063.SH,603100.SH,603416.SH,603583.SH,603859.SH,000400.SZ,000682.SZ,002058.SZ,002090.SZ,002121.SZ,002169.SZ,002184.SZ,002322.SZ,002334.SZ,002339.SZ,002527.SZ,002546.SZ,002767.SZ,300018.SZ,300040.SZ,300048.SZ,300124.SZ,300208.SZ,300286.SZ,300356.SZ,300360.SZ,300407.SZ,300427.SZ,300466.SZ,300484.SZ,300490.SZ,300514.SZ,300745.SZ,600268.SH,600406.SH,600525.SH,600590.SH,601126.SH,601222.SH,601567.SH,603015.SH,603025.SH,603050.SH,603063.SH,603100.SH,603416.SH,603583.SH,603859.SH,000400.SZ,000682.SZ,002058.SZ,002090.SZ,002121.SZ,002169.SZ,002184.SZ,002322.SZ,002334.SZ,002339.SZ,002527.SZ,002546.SZ,002767.SZ,300018.SZ,300040.SZ,300048.SZ,300124.SZ,300208.SZ,300286.SZ,300356.SZ,300360.SZ,300407.SZ,300427.SZ,300466.SZ,300484.SZ,300490.SZ,300514.SZ,300745.SZ,600268.SH,600406.SH,600525.SH,600590.SH,601126.SH,601222.SH,601567.SH,603015.SH,603025.SH,603050.SH,603063.SH,603100.SH,603416.SH,603583.SH,603859.SH
2016/1/28,-3.3001,-4.3738,0.4144,-6.2397,-9.0594,-8.0114,-7.2243,-7.3593,-2.9412,-7.9031,-9.9545,-1.9272,-7.5758,-7.114,-5.8621,-6.6566,1.2552,-6.5993,-8.4282,-8.3974,-5.2421,0,1.1968,0,,2.5664,,,-5.5394,-7.3134,-2.0521,0.2508,-3.5834,-3.6863,-6.087,-5.8931,-9.9945,,,-1.4143,,,,1.2837,1.2577,3.1696,1.2526,3.8788,7.4293,1.7663,2.3149,1.6176,2.4112,3.327,1.5076,5.5899,2.2014,2.5505,3.1183,1.5316,1.6595,2.1069,2.9362,2.8814,,17.3453,33.0947,,39.4061,,,1.2806,1.3945,1.2316,2.6551,0.5717,0.5554,0.2829,2.5092,15.2462,,,2.6435,,,,9291820192,4704292867,2432203157,4447506653,5660902107,3017181741,3277925866,2368154825,3733842561,4276789259,4942495737,5373001238,762500000,3440380037,1625293215,3837984480,21064404805,8327416360,1642618230,3258289079,1795974080,1246440000,1312242300,1280000000,,869250000,,,4116396892,27395459737,10769176010,6019048487,7001410920,9465360450,9798926400,1032060000,1676370000,,,2741869424,,,,17.6301,93.7064,-218.525,40.3365,50.9105,47.3801,68.9439,56.4331,35.0309,37.9933,43.0413,36.8875,57.9414,73.5133,141.0222,93.5508,33.2927,31.3945,44.776,116.4803,24.2468,71.5631,73.9855,154.5014,,76.8958,,,135.1971,23.2198,28.0532,86.3333,20.3461,21.8838,20.6584,61.4623,79.285,,,30.6167,,,,2.0198,3.1103,13.3388,4.8898,4.3002,4.4531,6.6015,2.1279,3.3173,3.7153,3.736,4.1267,4.9559,4.1238,1.7283,2.0931,6.6367,9.2271,5.3461,3.4665,5.295,6.2991,9.3055,10.8851,,6.2985,,,2.1089,3.7438,2.5397,2.392,1.9017,2.1719,3.8322,3.8654,10.0644,,,2.6007,,,,1.7294,2.2585,24.8343,4.2337,4.4169,3.9159,3.0815,13.564,4.8141,4.2581,5.4162,7.4269,10.4758,20.3895,3.7355,6.0154,9.7249,9.1395,9.3473,6.5111,5.268,11.772,17.1934,21.9513,,8.2919,,,0.737,3.1171,3.2553,2.1286,2.1179,3.9769,2.8019,10.6629,23.6324,,,1.4834,,,
2016/1/29,3.4127,3.9501,6.3679,6.6108,5.2431,5.3119,8.7295,4.9399,3.9945,5.4671,2.9624,7.1616,4.3607,10.0087,5.8608,9.9676,3.6009,4.6864,4.8259,4.3737,5.5321,0,-1.3347,1.9688,,5.8671,,,5.0926,4.5089,4.5931,1.9183,4.065,4.5779,4.1152,5.1942,-2.5859,,,5.1477,,,,1.2181,1.3022,3.1558,2.0294,3.6059,5.5499,2.5071,2.8943,1.6606,3.2092,3.0242,1.2618,4.3334,5.8224,3.8295,2.1373,1.1573,1.6644,3.2392,3.9878,3.1069,,10.5891,29.2423,,33.9911,,,1.5247,1.1989,1.279,2.2888,0.6846,0.6205,0.3656,2.8923,13.8681,,,2.3397,,,,9608921992,4890117325,2587084018,4741524281,5957708223,3177452049,3564072673,2485139776,3882990542,4510606803,5088913602,5757792593,795750000,3784717464,1720548495,4220538849,21822922333,8717670191,1721888861,3400796474,1895329065,1246440000,1294728000,1305200000,,920250000,,,4326028216,28630681754,11263811814,6134509801,7286021120,9898671510,10202174400,1085667000,1633020000,,,2883012070,,,,18.2318,97.4079,-232.4405,43.0031,53.5798,49.8969,74.9623,59.2208,36.4302,40.0704,44.3163,39.5292,60.4681,80.8711,149.2872,102.8755,34.4915,32.8657,46.9369,121.5748,25.5882,71.5631,72.9981,157.5431,,81.4074,,,142.0822,24.2668,29.3417,87.9894,21.1732,22.8856,21.5085,64.6547,77.2347,,,32.1927,,,,2.0887,3.2332,14.1883,5.2131,4.5256,4.6896,7.1778,2.233,3.4498,3.9185,3.8467,4.4223,5.1721,4.5366,1.8296,2.3017,6.8757,9.6596,5.6041,3.6181,5.588,6.2991,9.1813,11.0994,,6.668,,,2.2163,3.9127,2.6564,2.4379,1.979,2.2713,3.9899,4.0662,9.8041,,,2.7346,,,,1.7885,2.3477,26.4158,4.5136,4.6485,4.1239,3.3505,14.234,5.0064,4.4909,5.5767,7.9588,10.9326,22.4302,3.9544,6.615,10.0751,9.5678,9.7984,6.7959,5.5594,11.772,16.964,22.3834,,8.7784,,,0.7745,3.2577,3.4048,2.1694,2.204,4.1589,2.9172,11.2168,23.0213,,,1.5598,,,
2016/2/1,-2.6861,-1.6,-2.9379,2.3563,-5.0725,-0.2933,-1.0931,-4.8982,-1.7219,-1.3123,-3.0175,0.2852,0.5655,2.057,-2.6528,5.3795,1.7949,-2.8926,-4.6037,-5.5313,-0.4402,0,-10,10.0061,,-6.5471,,,-1.909,-2.0031,-0.3082,-2.7005,-3.4598,0.0718,-1.4822,1.4767,-3.248,,,-1.7657,,,,0.8794,1.0346,1.6984,1.9508,3.8411,4.5224,1.8044,6.349,1.3648,2.3321,1.8779,0.798,4.4044,7.377,2.2542,3.716,1.0111,1.2494,2.4421,2.5621,2.56,,8.873,40.2725,,25.3643,,,0.9484,0.8636,0.8661,1.6743,0.497,0.4625,0.3154,3.4792,9.6798,,,1.6986,,,,9350815876,4811875448,2511077670,4853250980,5655505632,3168134008,3525113718,2363412191,3816131102,4451412488,4935353402,5774216614,800250000,3862567665,1674905340,4447583312,22214615811,8465506177,1642618230,3212686713,1886986280,1246440000,1165255200,1435800000,,860000000,,,4243446179,28057185817,11229100529,5968847916,7033937800,9905774970,10050956400,1101699000,1579980000,,,2832108165,,,,17.7421,95.8494,-225.6116,44.0164,50.862,49.7505,74.1429,56.3201,35.8029,39.5446,42.9791,39.642,60.81,82.5346,145.3269,108.4097,35.1106,31.9151,44.776,114.8501,25.4755,71.5631,65.6983,173.3071,,76.0775,,,139.3699,23.7807,29.2513,85.6133,20.4406,22.902,21.1897,65.6095,74.7261,,,31.6243,,,,2.0326,3.1815,13.7714,5.3359,4.2961,4.6758,7.0994,2.1237,3.3904,3.867,3.7306,4.4349,5.2013,4.6299,1.781,2.4255,6.9991,9.3801,5.3461,3.4179,5.5634,6.2991,8.2631,12.21,,6.2314,,,2.174,3.8343,2.6482,2.372,1.9105,2.2729,3.9308,4.1262,9.4857,,,2.6863,,,,1.7404,2.3101,25.6397,4.62,4.4127,4.1118,3.3139,13.5368,4.9202,4.432,5.4084,7.9815,10.9944,22.8916,3.8495,6.9709,10.2559,9.2911,9.3473,6.42,5.535,11.772,15.2676,24.6232,,8.2037,,,0.7597,3.1924,3.3943,2.1108,2.1277,4.1619,2.8739,11.3824,22.2735,,,1.5323,,,
2016/2/2,4.4953,2.6423,3.084,4.9273,4.4847,2.6471,5.1448,3.3445,3.6388,5.1862,3.7627,6.4608,3.9675,3.7984,5.4502,3.007,3.2466,4.3262,9.403,10.0071,2.8537,0,3.691,2.6605,,2.7616,,,3.5928,4.3239,3.864,3.7847,8.2081,2.5457,8.2247,3.1378,10.0065,,,3.7582,,,,1.1218,1.219,2.5618,1.7958,3.4624,5.3964,2.1805,5.0714,1.8357,2.7777,2.1246,0.8512,4.609,5.6918,3.1158,2.4785,1.2612,1.5101,2.9256,4.702,2.5769,,8.0474,42.0992,,20.7402,,,1.1098,1.1469,1.2035,1.9748,1.2342,0.6061,0.6176,3.6892,6.0315,,,2.0228,,,,9771160123,4939018498,2588518100,5092385317,5909139950,3251996379,3706474370,2442456077,3954993015,4682270317,5121054109,6147276525,832000000,4009285352,1766191650,4581321831,22935829198,8831744387,1797073377,3534989334,1940835165,1246440000,1208265000,1474000000,,883750000,,,4395905323,29270350299,11662991585,6194750486,7611289920,10157947800,10877614800,1136268000,1738080000,,,2938543602,,,,18.5396,98.382,-232.5694,46.1853,53.143,51.0675,77.9574,58.2037,37.1057,41.5954,44.5962,42.2031,63.2227,85.6696,153.2475,111.6696,36.2505,33.2958,48.9863,126.3433,26.2025,71.5631,68.1232,177.918,,78.1785,,,144.3772,24.809,30.3815,88.8535,22.1184,23.485,22.9325,67.6682,82.2036,,,32.8128,,,,2.124,3.2655,14.1961,5.5989,4.4887,4.7996,7.4646,2.1947,3.5138,4.0676,3.871,4.7214,5.4077,4.8057,1.8781,2.4985,7.2264,9.786,5.8488,3.76,5.7221,6.2991,8.5681,12.5348,,6.4035,,,2.2521,4.0001,2.7505,2.4618,2.0674,2.3308,4.2541,4.2557,10.4349,,,2.7873,,,,1.8186,2.3712,26.4304,4.8476,4.6106,4.2207,3.4844,13.9896,5.0992,4.6618,5.6119,8.4972,11.4306,23.7611,4.0594,7.1805,10.5889,9.693,10.2262,7.0624,5.6929,11.772,15.8311,25.2783,,8.4302,,,0.787,3.3305,3.5255,2.1907,2.3024,4.2678,3.1103,11.7396,24.5023,,,1.5898,,,
2016/2/3,1.5094,0.7921,-0.4986,1.6166,0.411,-2.1777,0.9061,1.6181,0.7802,3.4134,-0.1395,2.9389,0.0901,-3.3234,1.236,-0.8147,-0.244,5.4385,-0.5002,1.4194,0.1563,0,-0.9541,-3.6771,,1.1033,,,0,0.3014,1.0417,-0.8914,0.8547,-0.3147,2.0389,-0.8377,2.3768,,,-0.5512,,,,1.0253,1.1788,1.7957,1.2363,3.293,4.0725,1.8836,3.7555,1.5511,5.1909,1.6165,1.0262,4.0666,4.2374,2.8447,2.3444,0.9442,2.2559,2.3951,3.3881,2.664,,7.941,26.9678,,14.9205,,,1.0523,0.7999,1.1256,1.7716,1.1007,0.3882,0.4613,3.1621,18.5504,,,1.8328,,,,9918649332,4978139437,2575611362,5174710253,5933424087,3181179266,3740059676,2481978020,3985851218,4842094967,5113911774,6327940759,832750000,3876041738,1788020985,4543999453,22879872987,9312056795,1788083924,3585163376,1943868905,1246440000,1196736600,1419800000,,893500000,,,4395905323,29358580443,11784481081,6139529858,7676343680,10125982230,11099401200,1126749000,1779390000,,,2922346905,,,,18.8195,99.1613,-231.4097,46.9319,53.3614,49.9554,78.6638,59.1455,38.9768,43.0152,44.534,43.4435,63.2797,82.8225,155.1416,110.7599,36.162,35.1066,48.7413,128.1365,26.2435,71.5631,67.4732,171.3758,,79.041,,,144.3772,24.8837,30.698,88.0614,22.3074,23.4111,23.4,67.1013,84.1574,,,32.632,,,,2.1561,3.2914,14.1253,5.6894,4.5072,4.6951,7.5323,2.2302,3.6909,4.2064,3.8656,4.8602,5.4125,4.646,1.9013,2.4781,7.2087,10.3182,5.8196,3.8133,5.7311,6.2991,8.4864,12.0739,,6.4742,,,2.2521,4.0121,2.7792,2.4399,2.085,2.3234,4.3408,4.22,10.6829,,,2.7719,,,,1.8461,2.3899,26.2986,4.926,4.6295,4.1288,3.516,14.2159,5.3563,4.821,5.6041,8.7469,11.4409,22.9714,4.1095,7.122,10.5631,10.2202,10.1751,7.1626,5.7018,11.772,15.68,24.3488,,8.5232,,,0.787,3.3405,3.5622,2.1712,2.322,4.2544,3.1737,11.6412,25.0847,,,1.5811,,,
2016/2/4,4.0892,1.3752,3.0624,2.7273,2.3647,0.5858,2.7299,3.3758,2.3226,2.0782,3.2821,0.8899,2.1015,0.8111,2.2198,2.2587,1.3587,0.3868,2.4223,4.0076,6.0476,0,4.6128,5.212,,9.9888,,,2.3121,1.4275,2.8719,1.3083,2.8602,1.7538,6.9936,2.5789,0.258,,,2.6128,,,,1.7366,1.5127,1.848,1.5369,3.7092,4.8378,2.055,4.119,1.8402,4.276,2.7149,0.7924,4.742,4.3044,3.8342,2.3496,1.0292,2.2556,2.4199,3.5326,4.8234,,13.6647,39.9925,,42.1062,,,1.311,1.0583,1.3009,1.9481,1.0148,0.4588,0.5627,3.7559,13.338,,,2.4315,,,,10324244658,5046601079,2654485875,5315838714,6073732432,3199815348,3842159006,2565764540,4078425827,4942725303,5281756644,6384251689,850250000,3907481243,1827710685,4646635991,23190740827,9348080225,1831396743,3892235122,2061426330,1246440000,1251939900,1493800000,,982750000,,,4497544753,29777673627,12122916105,6219850772,7895900120,10303568730,11875653600,1155807000,1783980000,,,2998702763,,,,19.589,100.525,-238.4963,48.2119,54.6232,50.2481,80.8113,61.1421,39.882,43.9092,45.9957,43.83,64.6095,83.4943,158.5854,113.2617,36.6534,35.2424,49.9219,133.2718,27.8306,71.5631,70.5856,180.3079,,86.9363,,,147.7154,25.239,31.5796,89.2135,22.9455,23.8217,25.0366,68.8318,84.3745,,,33.4846,,,,2.2442,3.3366,14.5579,5.8445,4.6138,4.7226,7.7379,2.3055,3.7767,4.2939,3.9925,4.9034,5.5263,4.6837,1.9435,2.5341,7.3067,10.3581,5.9605,3.9662,6.0777,6.2991,8.8778,12.7032,,7.1209,,,2.3042,4.0694,2.859,2.4718,2.1447,2.3642,4.6444,4.3289,10.7105,,,2.8443,,,,1.9216,2.4228,27.104,5.0603,4.739,4.153,3.612,14.6958,5.4808,4.9212,5.788,8.8247,11.6814,23.1578,4.2007,7.2829,10.7066,10.2597,10.4215,7.4497,6.0466,11.772,16.4033,25.6178,,9.3746,,,0.8052,3.3882,3.6645,2.1996,2.3884,4.329,3.3957,11.9414,25.1494,,,1.6224,,,
2016/2/5,-1.0714,-1.3566,1.3506,-0.4056,-1.8214,-3.378,-0.5245,-1.9717,-1.3871,-1.9162,-0.2028,-2.9033,-1.2643,-3.3333,-2.4973,-4.2838,-2.0375,-2.8259,-0.4909,-1.7125,-1.8396,0,0.3542,-10.0013,,-4.0702,,,-1.4124,-2.6667,-0.4295,-1.6142,-0.309,0.6205,0.0849,-1.2137,-5.5174,,,-0.6173,,,,1.65,1.0088,1.8363,0.7515,2.5465,3.3682,1.9086,2.9216,1.1892,2.6625,1.9342,0.5042,3.3449,2.5771,2.7931,1.6108,0.6989,1.4,2.039,2.2577,2.4407,,12.4298,33.832,,25.7213,,,1.017,0.9237,1.2414,1.3748,1.0391,0.4833,0.4907,2.9798,8.554,,,1.874,,,,10213627751,4978139437,2690337926,5294277422,5963104698,3091726070,3822007823,2515176453,4021852455,4848014399,5271043141,6198894878,839500000,3777231868,1782067530,4447583312,22718221711,9083908401,1822407290,3825579108,2023504580,1246440000,1256373900,1344400000,,942750000,,,4434020109,28983602330,12070849178,6119449629,7871504960,10367499870,11885734800,1141779000,1685550000,,,2980192252,,,,19.3792,99.1613,-241.7175,48.0163,53.6283,48.5507,80.3874,59.9366,39.3288,43.0678,45.9024,42.5575,63.7926,80.7111,154.6251,108.4097,35.9065,34.2465,49.6769,130.9894,27.3186,71.5631,70.8356,162.2747,,83.3978,,,145.629,24.5659,31.444,87.7734,22.8746,23.9695,25.0578,67.9964,79.7191,,,33.2779,,,,2.2202,3.2914,14.7545,5.8208,4.5297,4.5631,7.6973,2.26,3.7243,4.2116,3.9844,4.7611,5.4564,4.5276,1.895,2.4255,7.1578,10.0654,5.9313,3.8982,5.9659,6.2991,8.9093,11.4327,,6.831,,,2.2717,3.9609,2.8467,2.4319,2.138,2.3789,4.6484,4.2763,10.1195,,,2.8268,,,,1.901,2.3899,27.4701,5.0398,4.6527,4.0127,3.593,14.4061,5.4047,4.8269,5.7763,8.5685,11.5337,22.3858,4.0958,6.9709,10.4884,9.9698,10.3704,7.3221,5.9354,11.772,16.4614,23.0557,,8.993,,,0.7939,3.2978,3.6487,2.1641,2.3811,4.3559,3.3986,11.7965,23.7618,,,1.6124,,,
2016/2/15,-1.8773,-1.7682,-1.1194,2.5176,-1.7647,-3.4358,1.0545,2.3884,-1.2788,-1.221,-1.5583,-1.5519,-0.8338,3.5275,-0.3341,-2.028,-0.0274,0.8592,0,-2.7691,-1.4243,0,0.1235,0.1934,,1.432,,,-1.1461,-1.3699,-1.7973,-2.8712,0.9298,1.3361,3.5623,-1.0092,-1.8759,,,-0.4658,,,,0.6606,1.037,1.4304,1.2626,2.4668,2.811,1.3036,2.5687,1.224,2.3038,1.436,0.4315,2.5513,3.0936,2.068,1.3877,0.6051,1.6294,1.4626,3.3017,2.0429,,8.0263,18.6009,,17.6149,,,0.8161,0.6587,0.804,1.2433,0.7734,0.443,0.4586,2.8212,6.0237,,,1.5099,,,,10021891779,4890117325,2660222203,5427565413,5857873439,2985500400,3862310190,2575249806,3970422117,4788820084,5188906290,6102697039,832500000,3910475481,1776114075,4357387566,22712004354,9161959167,1822407290,3719643656,1994684050,1246440000,1257925800,1347000000,,956250000,,,4383200395,28586566682,11853903650,5943747630,7944690440,10506017340,12309145200,1130256000,1653930000,,,2966309369,,,,19.0154,97.4079,-239.0117,49.2252,52.6819,46.8826,81.2351,61.3682,38.8259,42.542,45.1871,41.8971,63.2607,83.5583,154.1085,106.2112,35.8967,34.5407,49.6769,127.3622,26.9295,71.5631,70.9231,162.5886,,84.592,,,143.9599,24.2294,30.8789,85.2532,23.0872,24.2897,25.9505,67.3101,78.2237,,,33.1229,,,,2.1785,3.2332,14.5894,5.9674,4.4498,4.4063,7.7785,2.314,3.6766,4.1602,3.9223,4.6872,5.4109,4.6873,1.8887,2.3763,7.1558,10.1519,5.9313,3.7903,5.8809,6.2991,8.9203,11.4548,,6.9289,,,2.2456,3.9066,2.7956,2.3621,2.1579,2.4106,4.814,4.2332,9.9297,,,2.8136,,,,1.8653,2.3477,27.1626,5.1667,4.5706,3.8748,3.6309,14.7502,5.3356,4.7679,5.6863,8.4356,11.4375,23.1755,4.0822,6.8295,10.4856,10.0555,10.3704,7.1194,5.8509,11.772,16.4818,23.1003,,9.1218,,,0.7848,3.2527,3.5832,2.102,2.4032,4.4141,3.5196,11.6774,23.316,,,1.6049,,,
2016/2/16,3.1641,4.4,4.5822,5.056,5.8959,4.0574,4.2783,5.0952,4.5337,10.0124,5.85,3.8062,4.7147,7.6953,5.0279,6.5667,3.7503,3.2765,5.9641,8.864,4.1065,0,5.4811,6.2212,,4.4444,,,5.6522,4.1667,4.3924,5.6588,3.0706,3.0426,4.7502,5.2748,8.7882,,,4.1342,,,,0.9754,1.6874,1.7265,1.4493,4.1397,3.9032,1.9271,3.5644,2.2715,3.4905,2.7402,0.7719,4.9401,5.4023,2.9948,1.798,1.0839,2.09,2.4306,4.0848,2.9024,,9.8336,25.3749,,28.8464,,,1.5449,1.1204,1.5191,2.0275,0.8297,0.5282,0.6604,4.4395,9.5229,,,2.3123,,,,10338993579,5105282487,2782119177,5701981866,6203247829,3106634936,4027549896,2706462657,4150428301,5268294035,5492455523,6334979625,871750000,4211396450,1865415900,4643525793,23563782234,9462154422,1931097949,4049352870,2076595030,1246440000,1326874500,1430800000,,998750000,,,4630946504,29777673627,12374572917,6280091457,8188642040,10825673040,12893854800,1189875000,1799280000,,,3088941503,,,,19.617,101.6939,-249.9637,51.714,55.788,48.7848,84.7106,64.495,40.5861,46.8014,47.8305,43.4918,66.2432,89.9883,161.857,113.1858,37.243,35.6725,52.6397,138.6515,28.0354,71.5631,74.8105,172.7036,,88.3517,,,152.0968,25.239,32.2352,90.0775,23.7962,25.0288,27.1832,70.8606,85.0981,,,34.4922,,,,2.2474,3.3754,15.2579,6.2691,4.7121,4.5851,8.1112,2.4319,3.8433,4.5767,4.1518,4.8656,5.666,5.048,1.9836,2.5324,7.4242,10.4845,6.285,4.1263,6.1224,6.2991,9.4092,12.1675,,7.2368,,,2.3725,4.0694,2.9184,2.4957,2.2242,2.484,5.0426,4.4565,10.8023,,,2.9299,,,,1.9243,2.451,28.4072,5.4279,4.84,4.032,3.7863,15.5017,5.5775,5.2453,6.0189,8.7566,11.9768,24.9589,4.2874,7.278,10.8788,10.3849,10.9889,7.7504,6.0911,11.772,17.3852,24.5374,,9.5272,,,0.8291,3.3882,3.7406,2.2209,2.477,4.5484,3.6868,12.2934,25.3651,,,1.6712,,,
2016/2/17,0.214,1.5326,1.0825,-1.375,4.3497,1.3797,0.7672,-0.1168,1.3631,-0.1685,1.3004,0.4444,1.2618,9.9893,1.7021,4.4876,-0.2375,1.7766,1.1426,1.2052,0.9496,10.0109,3.6257,3.8021,,2.4531,,,0.5487,0.8148,-0.561,2.3181,-0.6951,0.5906,0,1.6,-0.3968,,,0.7491,,,,1.358,2.1787,2.0049,1.9341,6.4427,4.6539,2.1285,2.6873,2.5344,5.5551,2.6531,0.7252,5.1772,8.6664,3.6812,2.2906,1.0871,2.3486,1.97,3.1679,2.971,13.1344,9.84,31.1293,,27.1886,,,1.4685,1.2611,1.714,2.4486,0.9053,0.5459,0.6265,4.4671,9.6373,,,2.5347,,,,10361116960,5183524365,2812234900,5623577165,6473071571,3149497926,4058448377,2703300901,4207001673,5259414888,5563878872,6363135090,882750000,4632086960,1897167660,4851909067,23507826023,9630263764,1953162970,4098154595,2096314340,1371220000,1943990417,1485200000,,1023250000,,,4656356361,30020306523,12305150348,6425673114,8131720000,10889604180,12893854800,1208913000,1792140000,,,3112079642,,,,19.659,103.2524,-252.6695,51.0029,58.2146,49.4579,85.3604,64.4196,41.1393,46.7225,48.4525,43.6851,67.0791,98.9775,164.612,118.2652,37.1545,36.3062,53.2412,140.3225,28.3016,78.7272,77.523,179.2699,,90.519,,,152.9313,25.4446,32.0543,92.1657,23.6307,25.1766,27.1832,71.9944,84.7604,,,34.7506,,,,2.2522,3.4272,15.423,6.1829,4.9171,4.6483,8.1735,2.4291,3.8957,4.569,4.2058,4.8872,5.7375,5.5523,2.0174,2.646,7.4066,10.6708,6.3569,4.176,6.1805,6.9297,9.7504,12.6301,,7.4143,,,2.3856,4.1026,2.902,2.5536,2.2087,2.4987,5.0426,4.5278,10.7594,,,2.9519,,,,1.9285,2.4885,28.7147,5.3533,5.0506,4.0876,3.8153,15.4836,5.6535,5.2365,6.0972,8.7956,12.1279,27.4521,4.3604,7.6046,10.853,10.5694,11.1145,7.8438,6.149,12.9505,18.0155,25.4703,,9.7609,,,0.8337,3.4158,3.7196,2.2724,2.4598,4.5753,3.6868,12.4901,25.2644,,,1.6837,,,
2016/2/18,-1.4947,-0.9434,-1.0709,1.1502,0.2084,0.5917,-1.8868,0.4678,0.1222,-0.0563,0.706,9.9926,-1.0195,-3.2967,-1.8828,-0.5128,-0.1058,-2.1197,-1.7573,4.1243,3.3285,-6.1493,1.5801,10.0054,,4.3978,,,0.955,-0.7348,0,-1.4844,-1.8,0.4566,-1.4855,-1.2433,2.6181,,,-0.8178,,,,1.533,2.1451,1.8745,1.9626,7.5031,5.8965,1.9798,4.0742,2.7589,4.0438,3.4417,2.9263,6.0858,4.6731,2.9222,2.3439,1.1489,2.0218,2.4747,5.919,6.1045,10.8022,9.7559,35.8476,,32.4586,,,2.1134,1.0276,1.9289,2.6043,0.8924,0.5967,0.9647,4.5533,14.5435,,,2.369,,,,10206253290,5134623191,2782119177,5688261043,6486562758,3168134008,3981873879,2715947923,4212144707,5256455172,5603161713,6998979341,873750000,4479380796,1861446930,4827027482,23482956596,9426130991,1918839604,4267175202,2166090360,1286900000,1974708099,1633800000,,1068250000,,,4700823612,29799731163,12305150348,6330292028,7985349040,10939328400,12702312000,1193883000,1839060000,,,3086627689,,,,19.3652,102.2783,-249.9637,51.5895,58.3359,49.7505,83.7499,64.721,41.1896,46.6962,48.7946,48.0504,66.3952,95.7145,161.5126,117.6587,37.1152,35.5367,52.3055,146.1099,29.2436,73.8861,78.7479,197.2065,,94.4998,,,154.3918,25.2577,32.0543,97.7939,23.2054,25.2915,26.7793,71.0993,86.9795,,,34.4664,,,,2.2186,3.3948,15.2579,6.254,4.9274,4.6758,8.0193,2.4404,3.9005,4.5664,4.2354,5.3756,5.679,5.3692,1.9794,2.6325,7.3987,10.4446,6.2451,4.3482,6.3862,6.5036,9.9045,13.8938,,7.7404,,,2.4083,4.0724,2.902,2.7095,2.169,2.5101,4.9677,4.4715,11.0411,,,2.9277,,,,1.8996,2.4651,28.4072,5.4148,5.0611,4.1118,3.7433,15.556,5.6605,5.2335,6.1402,9.6745,12.0042,26.5471,4.2783,7.5656,10.8415,10.3454,10.9191,8.1673,6.3537,12.1541,18.3002,28.0187,,10.1902,,,0.8416,3.3907,3.7196,2.4112,2.4155,4.5961,3.6321,12.3348,25.9259,,,1.67,,,
