ÈÕÆÚ,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH
2014/1/16,0.3906,1.6438,-0.7335,-0.7991,5.289,3.2,-0.6452,6.6535,1.2177,-0.4639,0,3.0858,-0.3731,-2.4597,-1.8736,,,,,,,,,,-1.8548,,0.9174,0.3367,0.6105,4.7277,,,,,,,,0.3873,1.4863,0.537,0.8923,3.712,1.5848,0.1281,23.6183,1.343,2.0594,,1.6712,1.5409,3.8767,2.5796,,,,,,,,,,1.0187,,1.1644,0.2027,0.763,2.1617,,,,,,,,3304255476,1645172335,1811775467,2801848840,5803924864,9109980000,2140624640,2904630771,1673066557,3477232609,1299932800,3913395200,1110720000,483000000,6091552000,,,,,,,,,,2947844016,,1608358400,4281473751,2583762210,2343958500,,,,,,,,-2.9755,505.9233,25.061,16.0598,45.0341,19.1079,22.6152,98.3432,39.739,39.6693,34.9329,32.4865,49.3447,79.4521,20.4189,,,,,,,,,,35.5772,,30.8762,18.7849,242.6981,21.9117,,,,,,,,3.0647,5.2282,2.2233,1.9093,4.9204,3.1079,2.2352,5.7156,1.6334,3.5164,2.4082,4.0027,1.2118,2.6046,3.8175,,,,,,,,,,3.2297,,11.646,1.171,6.0131,6.4602,,,,,,,,1.1819,2.2624,2.8506,1.7491,6.3196,4.264,0.8766,6.7894,2.1371,5.2888,5.0526,4.0002,1.81,2.8462,2.743,,,,,,,,,,2.5249,,117.6774,0.4963,1.3476,8.5459,,,,,,,
2014/1/17,-2.7237,-3.9084,0.2463,0.9206,-2.9001,-2.3256,0.487,0.6177,-1.9549,-0.9839,0,-0.0468,-1.8727,-1.5652,-3.8678,,,,,,,,,,-1.479,,0.4545,-1.3423,-1.9417,2.6724,,,,,,,,0.5974,0.7237,0.3026,1.7934,3.549,1.0046,0.3065,19.8532,0.7544,1.0897,,1.6508,1.429,2.214,2.9005,,,,,,,,,,1.4259,,0.7118,0.2183,0.5633,2.3105,,,,,,,,3214256300,1580873147,1816237968,2827642615,5635608038,8898120000,2151049760,2922571665,1640359993,3443018513,1299932800,3911564800,1089920000,475440000,5855942400,,,,,,,,,,2904244022,,1615669120,4224004305,2533592070,2406599500,,,,,,,,-2.8945,486.15,25.1227,16.2076,43.7281,18.6635,22.7254,98.9506,38.9621,39.279,34.9329,32.4713,48.4206,78.2085,19.6291,,,,,,,,,,35.051,,31.0166,18.5327,237.9855,22.4973,,,,,,,,2.9812,5.0239,2.2288,1.9268,4.7777,3.0356,2.2461,5.7509,1.6014,3.4818,2.4082,4.0008,1.1891,2.5638,3.6699,,,,,,,,,,3.1819,,11.699,1.1552,5.8964,6.6329,,,,,,,,1.1497,2.174,2.8576,1.7652,6.1363,4.1648,0.8808,6.8314,2.0953,5.2368,5.0526,3.9983,1.7761,2.8016,2.6369,,,,,,,,,,2.4875,,118.2123,0.4897,1.3214,8.7743,,,,,,,
2014/1/20,0,-0.8415,-0.4914,-1.2543,1.8133,2.9582,1.454,10.0061,-3.681,-3.2427,-4.0738,4.8666,1.0496,-0.1767,0.5857,,,,,,,,,,-2.3353,,0.2262,0,0.3713,1.407,,,,,,,,0.3654,0.5378,0.4101,0.9412,2.1802,1.7626,0.1857,11.0795,0.8597,0.9299,0.6438,3.1416,1.2521,1.5538,1.7308,,,,,,,,,,1.6788,,0.6734,0.2536,0.3466,2.995,,,,,,,,3214256300,1567569867,1807312966,2792176174,5737800397,9161340000,2182325120,3215008241,1579978644,3331372515,1393803216,4101926400,1101360000,474600000,5890240000,,,,,,,,,,2836421810,,1619324480,4224004305,2542998971,2440459500,,,,,,,,-2.8945,482.059,24.9993,16.0043,44.521,19.2156,23.0558,108.8518,37.5279,38.0053,37.6292,34.0516,48.9289,78.0703,19.7441,,,,,,,,,,34.2325,,31.0867,18.5327,238.8692,22.8138,,,,,,,,2.9812,4.9816,2.2178,1.9027,4.8643,3.1254,2.2787,6.3263,1.5425,3.3689,2.5941,4.1955,1.2016,2.5593,3.6914,,,,,,,,,,3.1076,,11.7254,1.1552,5.9182,6.7262,,,,,,,,1.1497,2.1557,2.8435,1.7431,6.2476,4.288,0.8936,7.5149,2.0182,5.067,5.4426,4.1929,1.7947,2.7967,2.6524,,,,,,,,,,2.4295,,118.4797,0.4897,1.3263,8.8977,,,,,,,
2014/1/21,-0.4,0.4243,1.4815,1.0393,3.9288,1.4716,0.9554,9.8214,1.1146,0.5405,2.5641,-0.714,0.3777,3.1858,-0.2785,,,,,,,,,,1.8787,,0.6772,2.381,1.1097,-2.6015,,,,,,,,0.4927,0.4768,0.6374,1.128,2.4588,1.2455,0.2018,26.6992,0.5237,0.7228,0.5387,2.7391,1.3891,2.8277,1.7768,,,,,,,,,,1.4084,,0.6895,0.3798,0.6479,4.3877,,,,,,,,3201399275,1574221507,1834087973,2821194171,5963224718,9296160000,2203175360,3530767979,1597589871,3349379934,1429541760,4072640000,1105520000,489720000,5873836800,,,,,,,,,,2889710691,,1630290560,4324575836,2571219675,2376972000,,,,,,,,-2.8829,484.1045,25.3696,16.1706,46.2702,19.4984,23.2761,119.5426,37.9462,38.2108,38.594,33.8084,49.1137,80.5575,19.6891,,,,,,,,,,34.8756,,31.2973,18.974,241.52,22.2204,,,,,,,,2.9693,5.0027,2.2507,1.9224,5.0554,3.1714,2.3005,6.9476,1.5597,3.3871,2.6606,4.1655,1.2062,2.6408,3.6811,,,,,,,,,,3.166,,11.8049,1.1827,5.9839,6.5512,,,,,,,,1.1451,2.1648,2.8857,1.7612,6.493,4.3511,0.9022,8.253,2.0407,5.0943,5.5821,4.1629,1.8015,2.8858,2.645,,,,,,,,,,2.4751,,119.2821,0.5013,1.341,8.6662,,,,,,,
2014/1/22,0.8032,2.9577,2.1898,1.9429,-2.0665,2.6934,2.2082,8.9939,2.5197,2.3656,3.4375,4.2247,2.8222,0.0858,3.7827,,,,,,,,,,1.9279,,1.7937,1.6611,2.561,2.849,,,,,,,,0.5055,1.1108,1.1407,1.4263,2.5188,1.7233,0.3439,25.0631,0.8394,0.8566,0.7823,2.8785,1.9563,6.5341,2.5736,,,,,,,,,,1.9524,,1.085,0.3509,1.2245,3.2012,,,,,,,,3227113325,1620782988,1874250483,2876005944,5839992756,9546540000,2251825920,3848321806,1637844104,3428612578,1478682258,4244697600,1136720000,490140000,6096025600,,,,,,,,,,2945421794,,1659533440,4396412643,2637067984,2444692000,,,,,,,,-2.906,498.4231,25.9252,16.4848,45.314,20.0236,23.7901,130.2941,38.9024,39.1147,39.9207,35.2368,50.4998,80.6266,20.4339,,,,,,,,,,35.548,,31.8586,19.2892,247.7052,22.8534,,,,,,,,2.9931,5.1507,2.3,1.9598,4.951,3.2568,2.3513,7.5725,1.599,3.4672,2.7521,4.3415,1.2402,2.6431,3.8203,,,,,,,,,,3.227,,12.0166,1.2024,6.1372,6.7379,,,,,,,,1.1543,2.2288,2.9489,1.7954,6.3588,4.4683,0.9221,8.9953,2.0921,5.2149,5.774,4.3388,1.8523,2.8883,2.745,,,,,,,,,,2.5228,,121.4217,0.5097,1.3754,8.9132,,,,,,,
2014/1/23,0.3984,0.1368,1.1905,0.1121,-0.6691,0.9415,0.1543,-1.3986,0.768,0.4202,6.0423,-0.2587,0.183,3.3419,-0.2935,,,,,,,,,,0.6579,,0.2203,-0.6536,0.7134,-4.1551,,,,,,,,0.5941,0.8081,2.0623,1.4624,2.197,1.495,0.3302,17.1225,0.65,0.89,1.7084,2.1281,2.085,9.6242,2.7267,,,,,,,,,,2.4586,,0.8861,0.2807,1.4997,3.0782,,,,,,,,3239970350,1623000201,1896562989,2879230166,5800919207,9636420000,2255300960,3794499123,1650423551,3443018513,1568028618,4233715200,1138800000,506520000,6078131200,,,,,,,,,,2964799569,,1663188800,4367677920,2655881786,2343112000,,,,,,,,-2.9176,499.1049,26.2338,16.5033,45.0108,20.2121,23.8268,128.4718,39.2011,39.279,42.3328,35.1456,50.5922,83.321,20.3739,,,,,,,,,,35.7819,,31.9288,19.1631,249.4725,21.9038,,,,,,,,3.0051,5.1578,2.3274,1.962,4.9179,3.2875,2.3549,7.4666,1.6113,3.4818,2.9184,4.3303,1.2425,2.7314,3.8091,,,,,,,,,,3.2483,,12.0431,1.1945,6.181,6.4579,,,,,,,,1.1589,2.2319,2.984,1.7974,6.3163,4.5104,0.9235,8.8695,2.1082,5.2368,6.1229,4.3276,1.8557,2.9848,2.737,,,,,,,,,,2.5394,,121.6891,0.5063,1.3852,8.5428,,,,,,,
2014/1/24,1.1905,0.8197,10.1176,1.0078,9.171,5.7961,0,2.1277,0.7622,3.3996,-0.8547,-1.7726,2.2831,2.8192,3.999,,,,,,,,,,4.3301,,1.978,0.9868,0.9445,2.8179,,,,,,,,0.7391,0.8478,8.7768,1.7799,3.1682,2.2465,0.449,18.6473,1.0876,1.569,1.1371,3.91,2.3062,21.737,3.82,,,,,,,,,,3.4933,,1.405,0.4271,1.2866,3.8634,,,,,,,,3278541426,1636303482,2088450538,2908248163,6332920605,10194960000,2255300960,3875233147,1663002999,3560066736,1554626664,4158668800,1164800000,520800000,6321196800,,,,,,,,,,3093177328,,1696087040,4410780005,2680966856,2409139000,,,,,,,,-2.9524,503.1959,28.888,16.6696,49.1387,21.3836,23.8268,131.2053,39.4999,40.6143,41.971,34.5226,51.7472,85.67,21.1887,,,,,,,,,,37.3313,,32.5604,19.3522,251.8288,22.5211,,,,,,,,3.0408,5.2,2.5628,1.9818,5.3689,3.4781,2.3549,7.6255,1.6235,3.6001,2.8934,4.2535,1.2708,2.8084,3.9614,,,,,,,,,,3.3889,,12.2813,1.2063,6.2393,6.6399,,,,,,,,1.1727,2.2502,3.2859,1.8155,6.8955,4.7718,0.9235,9.0582,2.1243,5.4148,6.0706,4.2509,1.8981,3.0689,2.8464,,,,,,,,,,2.6494,,124.0962,0.5113,1.3983,8.7835,,,,,,,
2014/1/27,0,-1.084,2.7778,0.3326,-1.6611,5.0378,0.4622,-7.4537,-1.2103,0.4047,-0.5029,-0.7923,-0.2679,1.0484,0.7785,,,,,,,,,,0.2349,,-2.3707,-1.3029,1.4035,-1.8974,,,,,,,,0.5699,0.6087,8.4789,2.1388,2.6114,2.6673,0.3935,16.0432,0.8297,3.7773,1.5173,2.4373,1.9641,9.9081,3.5445,,,,,,,,,,2.5935,,0.8562,0.3619,1.6176,2.3215,,,,,,,,3278541426,1618565775,2146463053,2917920829,6227722589,10708560000,2265726080,3586384751,1642875883,3574472672,1546808858,4125721600,1161680000,526260000,6370406400,,,,,,,,,,3100443994,,1655878080,4353310559,2718594461,2363428000,,,,,,,,-2.9524,497.7412,29.6905,16.7251,48.3225,22.4609,23.9369,121.4256,39.0219,40.7787,41.7599,34.2491,51.6086,86.5682,21.3536,,,,,,,,,,37.419,,31.7885,19.1001,255.3632,22.0937,,,,,,,,3.0408,5.1437,2.634,1.9883,5.2797,3.6533,2.3658,7.0571,1.6039,3.6147,2.8789,4.2198,1.2674,2.8379,3.9923,,,,,,,,,,3.3969,,11.9901,1.1906,6.3269,6.5139,,,,,,,,1.1727,2.2258,3.3771,1.8216,6.781,5.0122,0.9278,8.383,2.0985,5.4367,6.04,4.2172,1.893,3.1011,2.8686,,,,,,,,,,2.6556,,121.1542,0.5047,1.4179,8.6169,,,,,,,
2014/1/28,-0.7843,-0.411,-3.1185,-4.1989,2.751,-0.4197,0.6135,0.3502,1.2251,-2.3678,0,4.2147,-1.701,0.1596,-1.6386,,,,,,,,,,-2.8906,,-1.3245,0.33,1.1534,-1.5759,,,,,,,,0.8129,0.422,3.471,2.6824,1.5781,2.6334,0.3993,18.4525,0.7813,1.3313,1.0332,1.782,1.4664,4.8084,2.6992,,,,,,,,,,2.4464,,0.6845,0.1949,1.5988,2.0091,,,,,,,,3252827376,1611914135,2079525536,2795400396,6399045073,10663620000,2279626240,3598943377,1663002999,3489837802,1546808858,4299609600,1141920000,527100000,6266022400,,,,,,,,,,3010821784,,1633945920,4367677920,2749950799,2326182000,,,,,,,,-2.9292,495.6957,28.7646,16.0228,49.6518,22.3666,24.0838,121.8508,39.4999,39.8131,41.7599,35.6926,50.7308,86.7064,21.0037,,,,,,,,,,36.3373,,31.3674,19.1631,258.3086,21.7456,,,,,,,,3.017,5.1225,2.5519,1.9049,5.4249,3.6379,2.3803,7.0818,1.6235,3.5291,2.8789,4.3977,1.2459,2.8424,3.9268,,,,,,,,,,3.2987,,11.8313,1.1945,6.3999,6.4112,,,,,,,,1.1635,2.2167,3.2718,1.7451,6.9675,4.9911,0.9335,8.4124,2.1243,5.308,6.04,4.3949,1.8608,3.1061,2.8216,,,,,,,,,,2.5788,,119.5495,0.5063,1.4343,8.4811,,,,,,,
2014/1/29,-1.9763,0.2751,-0.2146,1.1534,7.1865,3.9735,0.1524,10.0199,-2.2693,0.3612,-0.6498,-0.4683,1.275,5.498,-0.0476,,,,,,,,,,1.0459,,3.5794,0,-0.2281,2.4381,,,,,,,,0.9914,0.5189,5.7445,1.4985,2.391,1.605,0.3557,20.9888,1.1856,0.8014,0.7199,1.7613,1.4693,10.7567,2.3685,,,,,,,,,,2.052,,1.2353,0.1912,0.8987,1.3422,,,,,,,,3188542250,1616348561,2075063035,2827642615,6858910689,11087340000,2283101280,3959555350,1625264656,3502442996,1536757392,4279475200,1156480000,556080000,6263040000,,,,,,,,,,3042310669,,1692431680,4367677920,2743679531,2382897500,,,,,,,,-2.8713,497.0594,28.7029,16.2076,53.22,23.2553,24.1205,134.0602,38.6036,39.9569,41.4886,35.5255,51.3776,91.4735,20.9937,,,,,,,,,,36.7174,,32.4902,19.1631,257.7195,22.2757,,,,,,,,2.9574,5.1366,2.5464,1.9268,5.8148,3.7825,2.3839,7.7914,1.5867,3.5419,2.8602,4.3771,1.2618,2.9987,3.925,,,,,,,,,,3.3332,,12.2548,1.1945,6.3853,6.5676,,,,,,,,1.1405,2.2227,3.2648,1.7652,7.4683,5.1895,0.9349,9.2553,2.0761,5.3271,6.0008,4.3744,1.8845,3.2768,2.8202,,,,,,,,,,2.6058,,123.8287,0.5063,1.431,8.6879,,,,,,,
2014/1/30,-4.0323,6.1728,0.8602,-0.114,2.6731,-0.9844,0.761,-7.9293,-1.2384,3.5476,-0.0727,-1.5398,-0.8094,0,-1.5238,,,,,,,,,,2.3885,,-2.1598,-0.3289,-0.1143,-1.5986,,,,,,,,1.4427,1.9323,3.6921,1.1203,1.8267,0.7345,0.236,20.7041,0.4592,1.7968,0.3248,1.1753,1.0689,6.9517,2.0193,,,,,,,,,,2.4191,,0.5255,0.1603,0.9573,0.7114,,,,,,,,3059971998,1716123164,2092913039,2824418393,7042255804,10978200000,2300476480,3645589701,1605137539,3626694187,1535640563,4213580800,1147120000,556080000,6167603200,,,,,,,,,,3114977325,,1655878080,4353310559,2740543898,2344805000,,,,,,,,-2.7555,527.7421,28.9498,16.1891,54.6426,23.0264,24.304,123.4301,38.1255,41.3744,41.4584,34.9784,50.9618,91.4735,20.6738,,,,,,,,,,37.5944,,31.7885,19.1001,257.425,21.9197,,,,,,,,2.8381,5.4537,2.5683,1.9246,5.9702,3.7453,2.4021,7.1736,1.567,3.6675,2.8581,4.3097,1.2515,2.9987,3.8652,,,,,,,,,,3.4128,,11.9901,1.1906,6.378,6.4626,,,,,,,,1.0946,2.36,3.2929,1.7632,7.6679,5.1384,0.942,8.5214,2.0503,5.5161,5.9964,4.307,1.8693,3.2768,2.7773,,,,,,,,,,2.668,,121.1542,0.5047,1.4293,8.549,,,,,,,
2014/2/7,0,-0.3876,3.1983,3.5388,-0.9816,0.4678,3.9275,1.8209,1.2539,2.5819,2.9091,3.9096,0.1813,1.2085,0.8946,,,,,,,,,,4.3546,,2.8698,0,0.6865,1.444,,,,,,,,0.7496,1.8745,4.6271,1.8397,2.0037,0.9266,1.0532,13.61,0.4872,1.6949,1.3961,2.0897,1.6088,4.6561,1.474,,,,,,,,,,3.1464,,1.046,0.2238,1.0306,1.1315,,,,,,,,3059971998,1709471524,2159850557,2924369272,6973125678,11029560000,2390827520,3711971010,1625264656,3720332765,1580313743,4378316800,1149200000,562800000,6222777600,,,,,,,,,,3250621750,,1703397760,4353310559,2759357700,2378665000,,,,,,,,-2.7555,525.6966,29.8757,16.762,54.1062,23.1342,25.2586,125.6776,38.6036,42.4427,42.6645,36.346,51.0542,92.5789,20.8588,,,,,,,,,,39.2314,,32.7007,19.1001,259.1922,22.2362,,,,,,,,2.8381,5.4326,2.6504,1.9927,5.9116,3.7628,2.4964,7.3042,1.5867,3.7622,2.9413,4.4782,1.2538,3.0349,3.8997,,,,,,,,,,3.5614,,12.3342,1.1906,6.4218,6.5559,,,,,,,,1.0946,2.3508,3.3982,1.8256,7.5926,5.1624,0.979,8.6766,2.0761,5.6586,6.1709,4.4754,1.8727,3.3164,2.8021,,,,,,,,,,2.7842,,124.6311,0.5047,1.4392,8.6724,,,,,,,
2014/2/10,0.8403,2.2049,9.9174,2.4256,-0.8621,9.4878,1.5988,4.1083,5.1084,4.8887,0.3534,9.9916,3.7104,2.5373,2.7318,,,,,,,,,,0.9687,,3.2189,2.3102,2.6136,6.3701,,,,,,,,1.5566,1.8266,9.2883,2.7724,2.4336,2.6287,1.5508,20.1563,2.4654,2.4361,1.47,6.47,3.2822,5.2671,2.5527,,,,,,,,,,4.4439,,1.9427,0.5135,1.7592,4.3807,,,,,,,,3085686048,1747164151,2374050612,2995302154,6913012526,12076020000,2429052960,3864468611,1708289011,3902207697,1585897890,4815782400,1191840000,577080000,6392774400,,,,,,,,,,3282110634,,1758228160,4453882090,2831477276,2530188500,,,,,,,,-2.7787,537.2878,32.8385,17.1686,53.6398,25.3291,25.6624,130.8408,40.5756,44.5176,42.8152,39.9775,52.9485,94.9279,21.4286,,,,,,,,,,39.6115,,33.7533,19.5413,265.9665,23.6527,,,,,,,,2.862,5.5523,2.9133,2.0411,5.8607,4.1198,2.5363,7.6043,1.6677,3.9461,2.9516,4.9256,1.3003,3.1119,4.0063,,,,,,,,,,3.5959,,12.7312,1.2181,6.5896,6.9735,,,,,,,,1.1038,2.4026,3.7352,1.8699,7.5272,5.6522,0.9947,9.033,2.1821,5.9352,6.1927,4.9226,1.9422,3.4006,2.8787,,,,,,,,,,2.8112,,128.6428,0.5163,1.4768,9.2249,,,,,,,
2014/2/11,-1.6667,5.8376,0.5639,-0.1076,-9.7391,0.0532,-0.5722,4.9211,-1.4728,1.5228,3.3099,-1.1783,5.1483,9.9709,-2.216,,,,,,,,,,0.9594,,2.2869,0.6452,0.1107,-1.9404,,,,,,,,1.3944,3.1051,5.5316,2.1084,5.4308,3.6174,1.0281,24.1968,1.9792,3.7108,2.4078,3.8922,6.5962,15.8255,2.8101,,,,,,,,,,3.7259,,2.7882,0.5035,1.6898,2.9504,,,,,,,,3034257947,1849155967,2387438115,2992077932,6239745219,12082440000,2415152800,4054642089,1683130116,3961632180,1638388877,4759040000,1253200000,634620000,6251110400,,,,,,,,,,3313599518,,1798437120,4482616813,2834612910,2481091500,,,,,,,,-2.7324,568.6523,33.0237,17.1501,48.4158,25.3425,25.5156,137.2796,39.978,45.1955,44.2323,39.5065,55.6745,104.3931,20.9537,,,,,,,,,,39.9915,,34.5252,19.6674,266.2611,23.1937,,,,,,,,2.8143,5.8765,2.9297,2.0389,5.2899,4.122,2.5218,7.9785,1.6432,4.0062,3.0493,4.8676,1.3673,3.4222,3.9175,,,,,,,,,,3.6304,,13.0224,1.226,6.5969,6.8382,,,,,,,,1.0854,2.5429,3.7563,1.8679,6.7941,5.6552,0.989,9.4775,2.15,6.0256,6.3977,4.8646,2.0421,3.7396,2.8149,,,,,,,,,,2.8382,,131.5847,0.5197,1.4784,9.0459,,,,,,,
2014/2/12,0,2.8777,0.5607,1.9397,0.2408,-1.594,1.1511,-1.3717,2.5411,-1.9545,-0.4772,-1.5385,1.4938,5.1621,-0.2863,,,,,,,,,,1.8275,,0.6098,1.6026,0.1106,-1.2282,,,,,,,,1.3233,4.9966,4.2637,2.1793,3.5853,1.3356,1.1439,14.9054,1.8886,3.31,1.112,2.9014,6.5306,15.2234,3.5059,,,,,,,,,,4.113,,1.8728,0.7308,1.1949,1.3311,,,,,,,,3034257947,1902369089,2400825619,3050113927,6254773507,11889840000,2442953120,3999025317,1725900238,3884200278,1630571070,4685824000,1271920000,667380000,6233216000,,,,,,,,,,3374155065,,1809403200,4554453621,2837748544,2450617500,,,,,,,,-2.7324,585.0164,33.2089,17.4828,48.5324,24.9386,25.8093,135.3965,40.9939,44.3122,44.0213,38.8987,56.5061,109.782,20.8937,,,,,,,,,,40.7224,,34.7357,19.9826,266.5556,22.9088,,,,,,,,2.8143,6.0456,2.9462,2.0784,5.3026,4.0563,2.5509,7.869,1.6849,3.9279,3.0348,4.7927,1.3877,3.5989,3.9063,,,,,,,,,,3.6968,,13.1018,1.2456,6.6042,6.7542,,,,,,,,1.0854,2.6161,3.7773,1.9041,6.8105,5.5651,1.0004,9.3475,2.2046,5.9078,6.3671,4.7897,2.0726,3.9327,2.8068,,,,,,,,,,2.89,,132.3871,0.528,1.48,8.9348,,,,,,,
2014/2/13,5.0847,-6.0606,-1.8587,-3.1712,-1.5377,-0.378,-2.4182,2.1534,-0.7289,-9.1794,-2.7397,-2.5,-1.7171,0.5664,-3.3971,,,,,,,,,,-3.9483,,-0.6061,-0.9464,1.989,-1.8307,,,,,,,,2.7883,2.8327,2.3917,2.0221,2.4998,1.5209,0.8224,21.5338,2.2593,5.6002,1.2015,1.7177,4.1893,11.2972,4.3769,,,,,,,,,,2.678,,2.7584,0.6064,3.957,2.1828,,,,,,,,3188542250,1787073992,2356200607,2953387270,6158592463,11844900000,2383877440,4085141609,1713320790,3527653382,1585897890,4568678400,1250080000,671160000,6021465600,,,,,,,,,,3240932862,,1798437120,4511351536,2894189951,2405753000,,,,,,,,-2.8713,549.5609,32.5916,16.9284,47.7861,24.8443,25.1852,138.3122,40.6951,40.2446,42.8152,37.9262,55.5359,110.4038,20.184,,,,,,,,,,39.1145,,34.5252,19.7935,271.8572,22.4894,,,,,,,,2.9574,5.6792,2.8914,2.0125,5.2211,4.0409,2.4892,8.0385,1.6727,3.5674,2.9516,4.6729,1.3639,3.6192,3.7736,,,,,,,,,,3.5508,,13.0224,1.2338,6.7356,6.6305,,,,,,,,1.1405,2.4575,3.7071,1.8437,6.7057,5.544,0.9762,9.5488,2.1885,5.3655,6.1927,4.67,2.0371,3.955,2.7115,,,,,,,,,,2.7759,,131.5847,0.523,1.5095,8.7712,,,,,,,
2014/2/14,-0.4032,1.2407,2.0833,2.7293,5.3197,3.3062,1.7493,4.8309,1.1747,2.7055,0.2113,2.5641,3.3278,-0.5006,5.4978,,,,,,,,,,3.438,,4.065,0.9554,1.4085,0.1407,,,,,,,,1.6352,1.2853,2.361,1.964,3.1177,1.1359,0.6087,17.7254,1.451,2.8137,0.819,2.0714,4.7161,7.1895,4.022,,,,,,,,,,2.605,,2.7408,0.5557,3.1966,1.5328,,,,,,,,3175685224,1809246126,2405288120,3033992817,6486209144,12236520000,2425577920,4282491446,1733447907,3623092703,1589248379,4685824000,1291680000,667800000,6352512000,,,,,,,,,,3352355068,,1871544320,4554453621,2934953190,2409139000,,,,,,,,-2.8597,556.3793,33.2706,17.3904,50.3281,25.6657,25.6257,144.994,41.1732,41.3334,42.9057,38.8987,57.384,109.8511,21.2936,,,,,,,,,,40.4592,,35.9287,19.9826,275.6862,22.5211,,,,,,,,2.9454,5.7496,2.9516,2.0674,5.4988,4.1745,2.5327,8.4268,1.6923,3.6639,2.9579,4.7927,1.4093,3.6011,3.9811,,,,,,,,,,3.6729,,13.5518,1.2456,6.8304,6.6399,,,,,,,,1.1359,2.488,3.7844,1.894,7.0625,5.7273,0.9932,10.0101,2.2142,5.5107,6.2058,4.7897,2.1048,3.9352,2.8605,,,,,,,,,,2.8714,,136.9337,0.528,1.5307,8.7835,,,,,,,
