ÈÕÆÚ,002010.SZ,002120.SZ,002183.SZ,002210.SZ,002245.SZ,002352.SZ,002468.SZ,002492.SZ,002682.SZ,002711.SZ,002769.SZ,002800.SZ,002889.SZ,002930.SZ,300013.SZ,300240.SZ,300350.SZ,600057.SH,600119.SH,600153.SH,600179.SH,600180.SH,600233.SH,600575.SH,600704.SH,600787.SH,600794.SH,601598.SH,603056.SH,603066.SH,603117.SH,603128.SH,603223.SH,603329.SH,603535.SH,603569.SH,603648.SH,603713.SH,603813.SH,603871.SH,603967.SH,002010.SZ,002120.SZ,002183.SZ,002210.SZ,002245.SZ,002352.SZ,002468.SZ,002492.SZ,002682.SZ,002711.SZ,002769.SZ,002800.SZ,002889.SZ,002930.SZ,300013.SZ,300240.SZ,300350.SZ,600057.SH,600119.SH,600153.SH,600179.SH,600180.SH,600233.SH,600575.SH,600704.SH,600787.SH,600794.SH,601598.SH,603056.SH,603066.SH,603117.SH,603128.SH,603223.SH,603329.SH,603535.SH,603569.SH,603648.SH,603713.SH,603813.SH,603871.SH,603967.SH,002010.SZ,002120.SZ,002183.SZ,002210.SZ,002245.SZ,002352.SZ,002468.SZ,002492.SZ,002682.SZ,002711.SZ,002769.SZ,002800.SZ,002889.SZ,002930.SZ,300013.SZ,300240.SZ,300350.SZ,600057.SH,600119.SH,600153.SH,600179.SH,600180.SH,600233.SH,600575.SH,600704.SH,600787.SH,600794.SH,601598.SH,603056.SH,603066.SH,603117.SH,603128.SH,603223.SH,603329.SH,603535.SH,603569.SH,603648.SH,603713.SH,603813.SH,603871.SH,603967.SH,002010.SZ,002120.SZ,002183.SZ,002210.SZ,002245.SZ,002352.SZ,002468.SZ,002492.SZ,002682.SZ,002711.SZ,002769.SZ,002800.SZ,002889.SZ,002930.SZ,300013.SZ,300240.SZ,300350.SZ,600057.SH,600119.SH,600153.SH,600179.SH,600180.SH,600233.SH,600575.SH,600704.SH,600787.SH,600794.SH,601598.SH,603056.SH,603066.SH,603117.SH,603128.SH,603223.SH,603329.SH,603535.SH,603569.SH,603648.SH,603713.SH,603813.SH,603871.SH,603967.SH,002010.SZ,002120.SZ,002183.SZ,002210.SZ,002245.SZ,002352.SZ,002468.SZ,002492.SZ,002682.SZ,002711.SZ,002769.SZ,002800.SZ,002889.SZ,002930.SZ,300013.SZ,300240.SZ,300350.SZ,600057.SH,600119.SH,600153.SH,600179.SH,600180.SH,600233.SH,600575.SH,600704.SH,600787.SH,600794.SH,601598.SH,603056.SH,603066.SH,603117.SH,603128.SH,603223.SH,603329.SH,603535.SH,603569.SH,603648.SH,603713.SH,603813.SH,603871.SH,603967.SH,002010.SZ,002120.SZ,002183.SZ,002210.SZ,002245.SZ,002352.SZ,002468.SZ,002492.SZ,002682.SZ,002711.SZ,002769.SZ,002800.SZ,002889.SZ,002930.SZ,300013.SZ,300240.SZ,300350.SZ,600057.SH,600119.SH,600153.SH,600179.SH,600180.SH,600233.SH,600575.SH,600704.SH,600787.SH,600794.SH,601598.SH,603056.SH,603066.SH,603117.SH,603128.SH,603223.SH,603329.SH,603535.SH,603569.SH,603648.SH,603713.SH,603813.SH,603871.SH,603967.SH
2014/1/16,4.8241,-3.2258,1.2857,1.8663,-1.3237,2.6026,0.2829,-3.3193,0.1344,,,,,,-2.5543,-2.6221,-0.9957,-9.6916,-7.0423,0.6601,1.0526,0.9681,0,-0.6192,1.2004,0.3,0,,,,,1.1009,,,,,,,,,,2.0974,3.247,0.7413,0.6402,1.9281,4.2186,1.2134,1.5637,0.7126,,,,,,1.8449,5.0248,10.703,5.8654,8.8068,0.6283,0.7178,1.5718,0.5402,0.6303,1.0496,1.2432,0.373,,,,,11.927,,,,,,,,,,4305849170,791420884.2,5913955049,2495251444,2750808900,1051632934,1960243200,1922400000,1042739816,,,,,,1061294850,827838742.5,503636040,2643516000,4260564000,13650279520,1872000000,2617826534,1381050000,4568472000,8664052445,8426230903,3237679787,,,,,1763200000,,,,,,,,,,29.4746,34.6104,34.9084,23.5318,32.1165,44.9429,219.4776,39.4984,21.4323,,,,,,279.5746,33.8109,59.147,21.9024,118.0686,5.0688,177.2195,19.3081,25.5023,214.0523,17.1067,27.7696,19.2704,,,,,54.2087,,,,,,,,,,2.8916,2.5502,2.615,3.7399,3.9531,2.4974,2.7153,2.2642,1.4563,,,,,,4.0883,1.8743,4.4728,2.9251,5.6975,1.0875,5.9956,5.2097,1.3529,1.8094,2.0723,1.6657,3.3338,,,,,3.4156,,,,,,,,,,1.2428,1.3008,0.6015,0.0873,2.0012,2.5074,1.3464,11.5169,0.7836,,,,,,3.7286,0.7624,4.4679,0.1494,2.7325,0.1337,1.1401,1.4016,1.7082,0.2646,0.214,0.3348,8.4917,,,,,0.5166,,,,,,,,,
2014/1/17,1.6299,5.1852,-1.1283,1.8321,-2.439,-4.0843,10.0141,-0.6242,-1.3423,,,,,,0.1966,4.364,4.2625,-5.6911,-6.4935,-4.0984,-3.3333,-2.4928,-1.6726,-1.5576,0,-1.8943,-0.4267,,,,,-4.3557,,,,,,,,,,2.3691,4.2211,0.524,0.7528,1.9403,2.6179,3.6171,1.1306,0.6069,,,,,,1.5345,7.6501,15.5146,3.0026,3.7045,2.5423,0.5573,1.1783,0.7714,0.3067,0.436,0.9389,0.2459,,,,,6.3816,,,,,,,,,,4376030796,832457522.6,5847224949,2540965975,2683716000,1008681460,2156544000,1910400000,1028743309,,,,,,1063381275,863965410,525103285,2493072000,3983904000,13090841835,1809600000,2552569114,1357950000,4497312000,8664052445,8266611375,3223863230,,,,,1686400000,,,,,,,,,,29.955,36.405,34.5145,23.963,31.3332,43.1073,241.4563,39.2518,21.1446,,,,,,280.1242,35.2863,61.6682,20.6559,110.4018,4.8611,171.3122,18.8267,25.0758,210.7181,17.1067,27.2436,19.1881,,,,,51.8475,,,,,,,,,,2.9388,2.6825,2.5855,3.8084,3.8567,2.3954,2.9872,2.25,1.4367,,,,,,4.0963,1.9561,4.6635,2.7587,5.3276,1.0429,5.7957,5.0799,1.3303,1.7812,2.0723,1.6342,3.3195,,,,,3.2668,,,,,,,,,,1.2631,1.3683,0.5948,0.0889,1.9524,2.405,1.4813,11.445,0.7731,,,,,,3.7359,0.7957,4.6584,0.1409,2.555,0.1283,1.1021,1.3666,1.6796,0.2605,0.214,0.3285,8.4554,,,,,0.4941,,,,,,,,,
2014/1/20,-1.1321,0.939,-2.9957,-0.1499,1.25,-3.2273,-1.0256,0.4397,-0.1361,,,,,,-0.7194,-1.0676,-3.3992,0,-0.3086,-0.6838,-0.431,-0.295,-0.729,0,-0.1825,1.0163,-1.5714,,,,,-0.3795,,,,,,,,,,1.3645,3.9207,0.5892,0.4759,1.3968,1.8501,5.282,1.0138,0.4863,,,,,,1.9264,4.1705,9.3601,1.5728,2.1673,0.5648,0.3957,0.7745,0.3574,0.1857,0.9418,1.225,0.2618,,,,,2.4977,,,,,,,,,,4326490825,840274025.2,5672058439,2537156431,2717262450,976128764,2134425600,1918800000,1027343658,,,,,,1055731050,854741580,507254115,2493072000,3971608000,13001331805,1801800000,2557613011,1348050000,4497312000,8648242130,8350621653,3173202522,,,,,1680000000,,,,,,,,,,29.6159,36.7469,33.4806,23.927,31.7248,41.7161,238.9799,39.4244,21.1158,,,,,,278.1089,34.9096,59.5719,20.6559,110.0611,4.8279,170.5738,18.7712,24.893,210.7181,17.0755,27.5204,18.8866,,,,,51.6507,,,,,,,,,,2.9055,2.7076,2.5081,3.8027,3.9049,2.3181,2.9565,2.2599,1.4347,,,,,,4.0668,1.9352,4.505,2.7587,5.3111,1.0358,5.7708,5.0649,1.3206,1.7812,2.0685,1.6508,3.2674,,,,,3.2544,,,,,,,,,,1.2488,1.3811,0.5769,0.0888,1.9768,2.3274,1.4661,11.4954,0.7721,,,,,,3.7091,0.7872,4.5,0.1409,2.5471,0.1274,1.0974,1.3626,1.6674,0.2605,0.2136,0.3318,8.3226,,,,,0.4922,,,,,,,,,
2014/1/21,0.1908,-1.2791,3.0882,1.8018,0.6173,1.8527,3.886,1.626,1.7711,,,,,,-0.8564,2.8777,2.2349,0,0.774,2.7539,1.0823,2.9586,1.224,0,-0.3656,2.1127,0.5806,,,,,1.0476,,,,,,,,,,0.8022,2.9206,0.5245,0.4792,0.9888,1.8149,5.125,0.6762,0.756,,,,,,1.5926,5.2987,7.7231,1.2436,1.9944,0.7553,0.4169,1.3162,0.6371,0.3626,0.6876,1.1532,0.3149,,,,,2.6838,,,,,,,,,,4334747487,829526334.2,5847224949,2582870961,2734035675,994213595.2,2217369600,1950000000,1045539118,,,,,,1046689875,879338460,518590750,2493072000,4002348000,13359371924,1821300000,2633282035,1364550000,4497312000,8616621501,8527043237,3191624598,,,,,1697600000,,,,,,,,,,29.6724,36.2769,34.5145,24.3582,31.9207,42.489,248.2667,40.0655,21.4898,,,,,,275.7272,35.9142,60.9033,20.6559,110.9129,4.9608,172.4198,19.3266,25.1977,210.7181,17.013,28.1019,18.9963,,,,,52.1919,,,,,,,,,,2.911,2.673,2.5855,3.8712,3.929,2.361,3.0714,2.2967,1.4602,,,,,,4.032,1.9909,4.6057,2.7587,5.3522,1.0643,5.8332,5.2147,1.3367,1.7812,2.0609,1.6857,3.2863,,,,,3.2885,,,,,,,,,,1.2511,1.3635,0.5948,0.0904,1.989,2.3705,1.523,11.6823,0.7857,,,,,,3.6773,0.8098,4.6006,0.1409,2.5669,0.1309,1.1092,1.4029,1.6878,0.2605,0.2128,0.3388,8.3709,,,,,0.4973,,,,,,,,,
2014/1/22,0.9524,1.8846,2.8531,2.3599,1.5951,3.1378,0.1247,5.6,2.2758,,,,,,1.5282,0.5245,0.4186,1.2069,3.4562,3.6851,2.3555,3.2567,2.5393,1.8987,5.7798,1.2808,1.8759,,,,,5.5608,,,,,,,,,,1.8109,3.3903,1.2048,0.7268,1.4266,2.1794,3.7833,2.0638,1.1394,,,,,,1.1647,6.7283,11.0885,1.8074,3.053,1.1265,0.7249,2.4038,0.9228,0.458,2.4359,1.2917,0.9462,,,,,11.5227,,,,,,,,,,4376030796,845159339.3,6014050198,2643823668,2777646060,1025409929,2220134400,2059200000,1069333181,,,,,,1062685800,883950375,520761595,2523160800,4140678000,13851677087,1864200000,2719040262,1399200000,4582704000,9114646413,8636256599,3251496343,,,,,1792000000,,,,,,,,,,29.955,36.9605,35.4992,24.933,32.4298,43.8222,248.5762,42.3091,21.9789,,,,,,279.941,36.1026,61.1583,20.9052,114.7463,5.1436,176.4811,19.956,25.8375,214.7191,17.9964,28.4618,19.3526,,,,,55.0941,,,,,,,,,,2.9388,2.7234,2.6593,3.9626,3.9916,2.4351,3.0752,2.4253,1.4934,,,,,,4.0936,2.0013,4.6249,2.792,5.5372,1.1035,5.9706,5.3846,1.3707,1.8151,2.18,1.7073,3.348,,,,,3.4713,,,,,,,,,,1.2631,1.3891,0.6117,0.0925,2.0207,2.4449,1.5249,12.3365,0.8036,,,,,,3.7335,0.8141,4.6199,0.1426,2.6556,0.1357,1.1354,1.4486,1.7306,0.2654,0.2251,0.3431,8.5279,,,,,0.525,,,,,,,,,
2014/1/23,0.8491,1.2717,-0.1387,-0.8646,-1.087,0.1764,-0.6227,-0.4662,0,,,,,,1.767,2.5217,4.2149,-2.2147,-0.297,-0.1616,4.6025,0.2783,0.1179,-0.9317,-0.2602,-1.1673,-0.9915,,,,,0.4464,,,,,,,,,,1.0207,3.5899,0.8126,0.5468,0.96,2.3776,2.9544,1.4341,1.3601,,,,,,2.1502,5.8833,17.8646,2.2278,2.7779,0.6912,2.2177,1.8147,1.0818,0.3342,1.7238,0.7426,0.5595,,,,,6.776,,,,,,,,,,4413185775,855907030.3,6005708935,2620966403,2747454255,1027218412,2206310400,2049600000,1069333181,,,,,,1081463625,906241297.5,542711250,2467281600,4128382000,13829299579,1950000000,2726607165,1400850000,4540008000,9090930941,8535444265,3219257711,,,,,1800000000,,,,,,,,,,30.2093,37.4305,35.45,24.7174,32.0773,43.8995,247.0284,42.1119,21.9789,,,,,,284.8876,37.013,63.736,20.4422,114.4056,5.1353,184.6037,20.0115,25.868,212.7186,17.9495,28.1295,19.1607,,,,,55.3401,,,,,,,,,,2.9637,2.758,2.6556,3.9283,3.9482,2.4394,3.0561,2.414,1.4934,,,,,,4.166,2.0518,4.8199,2.7301,5.5208,1.1017,6.2454,5.3995,1.3723,1.7981,2.1744,1.6873,3.3148,,,,,3.4868,,,,,,,,,,1.2738,1.4068,0.6109,0.0917,1.9988,2.4492,1.5155,12.279,0.8036,,,,,,3.7995,0.8346,4.8146,0.1394,2.6477,0.1355,1.1876,1.4527,1.7327,0.263,0.2245,0.3391,8.4433,,,,,0.5273,,,,,,,,,
2014/1/24,1.7774,-0.5708,5.9722,2.3256,7.2039,1.9806,0.2506,1.9321,0.5236,,,,,,3.7942,-3.3927,3.9556,0.1742,4.691,0.6472,0.8,3.0527,0.5889,0,1.5652,1.5748,2.7182,,,,,4.0889,,,,,,,,,,1.4818,2.4783,2.8682,0.8954,2.5778,2.9712,2.6839,1.8405,1.1134,,,,,,2.1567,8.392,20.8207,1.4883,3.539,0.7863,1.1709,4.1186,1.1367,0.3917,1.784,1.0948,1.3286,,,,,10.4754,,,,,,,,,,4491624063,851021716.2,6364383219,2681919110,2945378310,1047563847,2211840000,2089200000,1074931784,,,,,,1122496650,875495197.5,564178495,2471580000,4322044000,13918809609,1965600000,2809843091,1409100000,4540008000,9233223773,8669860710,3306762570,,,,,1873600000,,,,,,,,,,30.7462,37.2169,37.5672,25.2922,34.3881,44.769,247.6475,42.9255,22.0939,,,,,,295.6969,35.7573,66.2571,20.4779,119.7723,5.1686,186.0805,20.6224,26.0203,212.7186,18.2305,28.5725,19.6815,,,,,57.6029,,,,,,,,,,3.0164,2.7423,2.8142,4.0197,4.2327,2.4877,3.0638,2.4606,1.5012,,,,,,4.324,1.9822,5.0105,2.7349,5.7798,1.1089,6.2954,5.5644,1.3804,1.7981,2.2084,1.7139,3.4049,,,,,3.6294,,,,,,,,,,1.2964,1.3988,0.6474,0.0938,2.1428,2.4977,1.5192,12.5162,0.8078,,,,,,3.9436,0.8063,5.005,0.1397,2.7719,0.1364,1.1971,1.497,1.7429,0.263,0.228,0.3445,8.6729,,,,,0.5489,,,,,,,,,
2014/1/27,1.1029,-1.0333,0.9174,0.8523,0.2278,-1.2516,0.25,2.9868,0.2604,,,,,,-1.9207,-0.2634,-4.1471,-2.4348,4.9787,-2.4116,0.5952,2.6032,-0.5855,1.2539,3.0822,-0.8721,2.6462,,,,,1.3664,,,,,,,,,,0.8916,2.1864,2.2935,0.8288,1.8333,2.083,3.9156,1.7533,0.8018,5.7415,,,,,1.8277,3.5335,15.072,1.8212,4.4431,0.8911,2.1343,3.0937,0.6794,0.4481,2.9676,0.8344,1.2028,,,,,7.9116,,,,,,,,,,4541164034,842228150.8,6422772056,2704776375,2952087600,1034452345,2217369600,2151600000,1077731085,988474350,,,,,1100936925,873189240,540781610,2411402400,4537224000,13583146998,1977300000,2882989814,1400850000,4596936000,9517809437,8594251460,3394267429,,,,,1899200000,,,,,,,,,,31.0853,36.8323,37.9118,25.5078,34.4665,44.2087,248.2667,44.2076,22.1515,33.7482,,,,,290.0174,35.6631,63.5094,19.9793,125.7354,5.0439,187.1881,21.1593,25.868,215.3859,18.7924,28.3233,20.2024,,,,,58.3899,,,,,,,,,,3.0496,2.7139,2.84,4.054,4.2423,2.4566,3.0714,2.5341,1.5051,6.3554,,,,,4.241,1.977,4.8027,2.6683,6.0675,1.0821,6.3328,5.7092,1.3723,1.8207,2.2765,1.699,3.495,,,,,3.679,,,,,,,,,,1.3107,1.3843,0.6533,0.0946,2.1476,2.4665,1.523,12.89,0.8099,6.4081,,,,,3.8679,0.8042,4.7975,0.1363,2.9099,0.1331,1.2042,1.536,1.7327,0.2663,0.235,0.3415,8.9024,,,,,0.5564,,,,,,,,,
2014/1/28,-1.1818,2.5522,1.039,3.5211,2.8409,-3.8024,-1.3716,-0.2789,-0.3896,9.9848,,,,,-1.8951,-2.7289,-2.0963,1.2478,0.7453,0.4942,-1.7751,9.9738,0.7067,-0.6192,1.7442,2.8348,1.4925,,,,,10.0253,,,,,,,,,,0.5839,2.8387,1.6188,1.1238,1.3191,3.2356,1.6621,1.235,0.7478,2.8481,,,,,1.2339,3.5812,8.0725,1.1539,2.8752,0.3941,0.9726,6.641,0.6578,0.3106,1.3518,1.2469,1.1274,,,,,20.3195,,,,,,,,,,4487495732,863723532.9,6489502155,2800014980,3035953725,995117836.8,2186956800,2145600000,1073532133,1087171675,,,,,1080072675,849361012.5,529444975,2441491200,4571038000,13650279520,1942200000,3170532106,1410750000,4568472000,9683817742,8837881267,3444928137,,,,,2089600000,,,,,,,,,,30.718,37.7724,38.3057,26.406,35.4456,42.5276,244.8615,44.0843,22.0652,37.1179,,,,,284.5212,34.6899,62.178,20.2286,126.6724,5.0688,183.8653,23.2696,26.0508,214.0523,19.1202,29.1263,20.5039,,,,,64.2437,,,,,,,,,,3.0136,2.7832,2.8695,4.1967,4.3628,2.3632,3.0293,2.5271,1.4993,6.99,,,,,4.1606,1.923,4.7021,2.7016,6.1127,1.0875,6.2204,6.2787,1.382,1.8094,2.3162,1.7471,3.5471,,,,,4.0478,,,,,,,,,,1.2952,1.4197,0.6601,0.0979,2.2087,2.3727,1.5022,12.8541,0.8068,7.0479,,,,,3.7946,0.7822,4.6969,0.138,2.9316,0.1337,1.1829,1.6892,1.7449,0.2646,0.2391,0.3512,9.0352,,,,,0.6122,,,,,,,,,
2014/1/29,0.92,9.9548,2.3136,4.2177,-0.7735,2.2263,2.7813,2.4049,0.3911,5.8336,,,,,0.322,1.5385,2.3235,0.5282,-3.1607,0.4918,3.4137,5.9666,0.3509,-0.3115,-1.7959,-0.8555,-0.8021,,,,,0.9188,,,,,,,,,,0.7084,10.2539,1.8162,1.5452,1.1969,1.9744,2.0097,1.1431,1.1605,17.9446,,,,,2.0427,2.3445,8.5492,0.9323,2.6729,0.4118,3.0205,7.7374,0.5577,0.2106,1.4607,0.8123,0.8165,,,,,16.5982,,,,,,,,,,4528779041,949705061,6639644878,2918110850,3012471210,1017271755,2247782400,2197200000,1077731085,1150593150,,,,,1083550050,862428105,541746430,2454386400,4426560000,13717412042,2008500000,3359704666,1415700000,4554240000,9509904280,8762272016,3417295024,,,,,2108800000,,,,,,,,,,31.0006,41.5325,39.1919,27.5197,35.1715,43.4744,251.6718,45.1445,22.1515,39.2832,,,,,285.4372,35.2236,63.6227,20.3354,122.6687,5.0938,190.1418,24.658,26.1422,213.3854,18.7768,28.8771,20.3394,,,,,64.834,,,,,,,,,,3.0413,3.0603,2.9359,4.3737,4.3291,2.4158,3.1135,2.5878,1.5051,7.3977,,,,,4.174,1.9526,4.8113,2.7159,5.9195,1.0928,6.4328,6.6533,1.3868,1.8038,2.2746,1.7322,3.5187,,,,,4.085,,,,,,,,,,1.3071,1.561,0.6754,0.1021,2.1916,2.4255,1.5439,13.1632,0.8099,7.4591,,,,,3.8068,0.7943,4.806,0.1387,2.8389,0.1344,1.2232,1.7899,1.7511,0.2638,0.2349,0.3482,8.9628,,,,,0.6178,,,,,,,,,
2014/1/30,-1.9143,2.3663,-1.3819,1.5666,-1.4477,-1.3778,-2.091,1.2561,-5.0649,10.013,,,,,0.1284,-1.1586,-3.5619,2.2767,-0.4861,-0.3263,5.2427,-0.976,0.8159,-1.25,-3.7406,-0.5753,0.5391,,,,,0,,,,,,,,,,0.7247,9.5622,0.8918,1.3404,0.6076,1.2916,1.1227,0.576,2.1928,37.4976,,,,,1.1622,1.8855,6.6376,2.0162,1.2764,0.3333,5.9619,4.7417,0.7127,0.1857,1.1024,0.4514,0.5761,,,,,12.8564,,,,,,,,,,4442084091,972177505.9,6547890992,2963825380,2968860825,1003256011,2200780800,2224800000,1023144706,1265802575,,,,,1084941000,852435622.5,522450030,2510265600,4405042000,13672657028,2113800000,3326914755,1427250000,4497312000,9154172200,8711865849,3435717099,,,,,2108800000,,,,,,,,,,30.4071,42.5153,38.6503,27.9508,34.6623,42.8754,246.4093,45.7116,21.0295,43.2166,,,,,285.8036,34.8154,61.3566,20.7984,122.0724,5.0772,200.1104,24.4174,26.3555,210.7181,18.0744,28.711,20.4491,,,,,64.834,,,,,,,,,,2.9831,3.1327,2.8953,4.4422,4.2664,2.3825,3.0484,2.6203,1.4289,8.1385,,,,,4.1794,1.93,4.6399,2.7777,5.8907,1.0893,6.77,6.5883,1.3982,1.7812,2.1895,1.7222,3.5377,,,,,4.085,,,,,,,,,,1.2821,1.5979,0.666,0.1037,2.1598,2.3921,1.5117,13.3286,0.7689,8.2059,,,,,3.8117,0.7851,4.6348,0.1418,2.8251,0.134,1.2874,1.7725,1.7653,0.2605,0.2261,0.3461,9.0111,,,,,0.6178,,,,,,,,,
2014/2/7,-1.3941,2.3116,0.6369,-0.3856,1.2429,0.4507,2.3869,1.0248,1.368,2.0457,,,,,2.5,1.9838,1.2927,0.8562,-1.1863,0.3273,1.2915,2.4261,-0.8092,0.3165,-1.0363,-1.7358,2.1448,,,,,-1.2898,,,,,,,,,,0.7097,6.4597,1.2363,1.091,0.8884,2.933,1.6454,1.356,1.2558,38.4302,,,,,1.809,2.273,5.656,1.349,1.3395,0.3436,6.4969,4.3753,0.6756,0.264,0.4467,1.2076,0.6839,,,,,8.7543,,,,,,,,,,4380159127,994649950.8,6589597304,2952396747,3005761920,1007777219,2253312000,2247600000,1037141213,1291696550,,,,,1112064525,869345977.5,529203770,2531757600,4352784000,13717412042,2141100000,3407628381,1415700000,4511544000,9059310312,8560647349,3509405402,,,,,2081600000,,,,,,,,,,29.9832,43.498,38.8965,27.843,35.0931,43.0687,252.2909,46.1801,21.3172,44.1007,,,,,292.9487,35.5061,62.1497,20.9765,120.6242,5.0938,202.6948,25.0098,26.1422,211.3849,17.8871,28.2126,20.8877,,,,,63.9977,,,,,,,,,,2.9415,3.2051,2.9138,4.4251,4.3194,2.3932,3.1212,2.6472,1.4484,8.305,,,,,4.2838,1.9683,4.6999,2.8015,5.8209,1.0928,6.8575,6.7482,1.3868,1.7869,2.1668,1.6923,3.6135,,,,,4.0323,,,,,,,,,,1.2643,1.6349,0.6703,0.1033,2.1867,2.4029,1.5477,13.4652,0.7794,8.3738,,,,,3.907,0.8006,4.6948,0.1431,2.7916,0.1344,1.304,1.8155,1.7511,0.2613,0.2237,0.3401,9.2043,,,,,0.6098,,,,,,,,,
2014/2/10,3.6758,3.1434,1.6456,3.871,1.6741,5.7873,2.0859,1.6551,2.6991,7.2632,,,,,0.5003,3.183,2.4613,10.017,5.8616,2.1207,0,0.074,2.2145,2.5237,1.7452,4.8086,8.0052,,,,,3.382,,,,,,,,,,1.0831,10.3239,1.7605,1.6816,1.0068,4.7023,3.4848,1.3189,2.2703,31.3932,,,,,4.2231,4.9386,11.319,4.0905,3.5363,0.8502,5.1775,5.0378,1.0902,0.5962,1.4412,1.7713,3.4508,,,,,13.2347,,,,,,,,,,4541164034,1025915961,6698033715,3066683073,3056081595,1066100799,2300313600,2284800000,1065134228,1385515300,,,,,1117628325,897017467.5,542228840,2785363200,4607926000,14008319639,2141100000,3410150682,1447050000,4625400000,9217413458,8972297712,3790342055,,,,,2152000000,,,,,,,,,,31.0853,44.8654,39.5366,28.9208,35.6806,45.5612,257.5534,46.9444,21.8926,47.3038,,,,,294.4144,36.6363,63.6794,23.0777,127.6947,5.2018,202.6948,25.0283,26.7211,216.7196,18.1993,29.5692,22.5598,,,,,66.1622,,,,,,,,,,3.0496,3.3058,2.9617,4.5964,4.3918,2.5317,3.1863,2.691,1.4875,8.9082,,,,,4.3053,2.0309,4.8156,3.0821,6.1621,1.116,6.8575,6.7532,1.4176,1.832,2.2046,1.7737,3.9028,,,,,4.1687,,,,,,,,,,1.3107,1.6862,0.6813,0.1073,2.2233,2.5419,1.58,13.688,0.8005,8.982,,,,,3.9265,0.8261,4.8103,0.1574,2.9552,0.1372,1.304,1.8168,1.7898,0.2679,0.2276,0.3565,9.9412,,,,,0.6305,,,,,,,,,
2014/2/11,3,0.9524,-1.2453,-0.1242,4.7201,-0.8906,0.8413,1.0504,0.3942,3.1961,,,,,-0.4356,2.3993,-3.1139,2.6235,8.6724,0.9585,-2.0036,-2.2189,0.4561,0.6154,-7.0326,1.8727,0,,,,,0.4461,,,,,,,,,,2.053,8.5932,1.4618,1.9943,3.0486,3.3788,2.7188,1.5409,2.1322,25.9671,,,,,2.5243,7.1977,12.1492,5.5182,4.9211,1.236,3.8081,4.9587,1.1812,0.5573,1.821,2.0092,2.6362,,,,,10.5015,,,,,,,,,,4677398955,1035686589,6614621091,3062873529,3200331330,1056606263,2319667200,2308800000,1069333181,1429797750,,,,,1112760000,918539737.5,525344490,2858436000,5007546000,14142584683,2098200000,3334481658,1453650000,4653864000,8569190557,9140318268,3790342055,,,,,2161600000,,,,,,,,,,32.0179,45.2927,39.0442,28.8849,37.3648,45.1554,259.7203,47.4375,21.9789,48.8157,,,,,293.1319,37.5153,61.6965,23.6831,138.7689,5.2517,198.6336,24.4729,26.843,218.0532,16.9194,30.123,22.5598,,,,,66.4573,,,,,,,,,,3.1411,3.3373,2.9248,4.5907,4.5991,2.5092,3.2131,2.7193,1.4934,9.1929,,,,,4.2865,2.0796,4.6656,3.163,6.6965,1.1267,6.7201,6.6033,1.424,1.8432,2.0496,1.8069,3.9028,,,,,4.1873,,,,,,,,,,1.35,1.7023,0.6728,0.1071,2.3282,2.5193,1.5933,13.8318,0.8036,9.2691,,,,,3.9094,0.8459,4.6605,0.1615,3.2115,0.1386,1.2779,1.7765,1.798,0.2696,0.2116,0.3632,9.9412,,,,,0.6333,,,,,,,,,
2014/2/12,-1.0591,7.2642,6.4313,8.0846,1.782,3.1665,0,-0.6237,1.4398,4.6982,,,,,6.9375,1.0042,6.7493,3.0075,-0.5525,0.4902,0.5576,-0.3026,0.7946,5.8104,1.845,10.0184,8.627,,,,,-2.2946,,,,,,,,,,0.8151,12.307,2.9522,3.5945,1.3079,4.8317,1.9587,0.8648,2.0611,22.3397,,,,,6.3275,4.0983,20.301,4.9212,2.991,0.6334,2.3864,4.3431,1.2934,1.2802,1.8718,5.755,6.8435,,,,,11.762,,,,,,,,,,4627858984,1110920426,7040025474,3310493901,3257360295,1090063201,2319667200,2294400000,1084729339,1496971975,,,,,1189957725,927763567.5,560801625,2944404000,4979880000,13762167057,2109900000,3324392454,1465200000,4924272000,8727293703,10056030301,4117333897,,,,,2112000000,,,,,,,,,,31.6788,48.5828,41.5553,31.2201,38.0306,46.5853,259.7203,47.1416,22.2953,51.1091,,,,,313.468,37.892,65.8606,24.3954,138.0023,5.1104,199.7412,24.3989,27.0562,230.723,17.2316,33.1408,24.506,,,,,64.9324,,,,,,,,,,3.1079,3.5797,3.1129,4.9618,4.681,2.5886,3.2131,2.7023,1.5149,9.6248,,,,,4.5839,2.1005,4.9805,3.2581,6.6595,1.0964,6.7575,6.5833,1.4353,1.9503,2.0874,1.9879,4.2395,,,,,4.0912,,,,,,,,,,1.3357,1.826,0.7161,0.1158,2.3697,2.599,1.5933,13.7455,0.8152,9.7046,,,,,4.1806,0.8544,4.9751,0.1664,3.1938,0.1348,1.285,1.7711,1.8123,0.2852,0.2155,0.3996,10.7988,,,,,0.6187,,,,,,,,,
