ÈÕÆÚ,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH
2014/1/16,1.1506,2.7933,5.5838,0.9852,1.3493,0.2591,0.3263,1.0086,2.5105,0.74,1.6632,1.054,1.5924,0.6299,1.0309,3.3233,0.3953,1.2761,0.2273,-0.2882,1.1844,0.3101,1.9656,0.4777,-1.0239,,1.2397,1.0081,1.737,,-0.2065,1.092,,0.8929,0.8421,0,0.8721,,-0.3049,1.532,0.8815,3.1646,0.4902,0.3859,1.2453,0.4751,0.2627,0.3964,0.7021,1.4548,0.1429,0.7738,0.3173,0.6806,0.9551,0.3413,0.2202,0.6589,0.1873,2.3715,0.5928,0.6046,0.3356,0.5737,,0.3134,0.1906,2.9423,,0.0409,0.45,,0.34,0.4048,0.0773,0.4025,,0.0456,3424389775,2706370742,1215951996,4158655928,14829937184,3976401780,19379700783,9300064766,3082786000,10887072000,7012003500,22703046600,15343900000,10575781392,2529705391,6692573896,2557272000,6309328140,8742631577,2132173100,2731859893,744375182.2,1047667500,6310025682,1503360000,,6049736000,8385237000,1021774768,,2.3912E+11,7775988803,,10672465719,22044384720,40261187968,8989180046,,,16.2255,25.8927,47.2555,112.263,13.2053,87.4277,18.3493,10.1797,114.9603,10.8728,18.1398,29.6757,16.4079,22.0426,15.6303,13.7004,-10.5242,41.3333,35.8293,55.287,263.9294,76.5295,76.2521,20.4005,24.6248,,24.0286,-5.9869,272.097,,6.3138,14.7739,,16.0064,14.4188,16.5752,602.72,,9.4316,2.756,1.4703,3.8441,0.8949,1.0116,1.4394,1.2097,1.4803,1.3041,1.1217,0.8792,0.9678,1.1943,1.4654,0.9973,1.5752,1.1737,0.793,1.0962,1.5406,1.6319,4.0243,1.2938,0.9057,2.087,,0.8666,1.1451,1.1263,,1.0589,1.1478,,0.9321,1.292,0.6779,1.0356,,1.5361,1.8666,2.6295,1.379,1.3872,0.6052,1.9066,0.6569,1.4949,0.2421,1.6552,0.8781,0.6424,0.5863,1.8286,0.2226,1.4646,0.5703,0.7457,0.1075,0.2516,0.7795,5.0667,0.6347,0.7752,2.1627,,0.3522,0.7733,1.6773,,1.0162,1.069,,0.5573,1.1481,0.72,1.1507,,1.2962
2014/1/17,-5.6877,1.6304,-3.3654,-3.1707,-3.5503,-2.9716,-2.6016,-3.4237,-2.6531,-6.2959,-2.863,-3.9113,-4.232,-3.1299,-2.551,-3.3626,-2.3622,-2.6346,-3.8549,-2.8902,-3.6789,0,-1.2048,-3.0111,-0.1724,,-3.4694,-2.1956,-2.1951,,-1.8621,-3.3951,,-3.7611,-4.8017,-4.0268,-5.1873,,-0.6116,1.5593,1.1211,1.8344,0.5613,0.3422,0.901,0.424,0.2315,0.2317,1.663,0.9324,0.1684,0.6862,0.2986,0.5628,0.4836,0.2671,0.2319,0.7244,0.142,0.773,0.5553,0.4344,0.367,0.3946,,0.2706,0.1761,0.9282,,0.0581,0.4367,,0.3053,0.5345,0.136,0.6409,,0.041,3229620967,2750496352,1175030535,4026796106,14303430539,3858239970,18875513445,8981660266,3000997800,10201632000,6811250844,21815052600,14694550000,10244771020,2465172091,6467531206,2496864000,6143103000,8405614034,2070549600,2631356686,744375182.2,1035045000,6120024908,1500768000,,5839847200,8201130000,999345565.6,,2.34667E+11,7511989183,,10271067672,20985886080,38639932076,8522882522,,,15.3026,26.3149,45.6652,108.7035,12.7364,84.8298,17.8719,9.8312,111.9103,10.1883,17.6205,28.515,15.7136,21.3527,15.2315,13.2397,-10.2756,40.2443,34.4481,53.6891,254.2197,76.5295,75.3334,19.7863,24.5824,,23.195,-5.8554,266.1241,,6.1962,14.2723,,15.4044,13.7265,15.9077,571.455,,9.3702,2.5992,1.4943,3.7147,0.8666,0.9757,1.3966,1.1782,1.4297,1.2695,1.0511,0.854,0.9299,1.1438,1.4195,0.9719,1.5223,1.146,0.7721,1.054,1.496,1.5719,4.0243,1.2783,0.8784,2.0834,,0.8365,1.12,1.1016,,1.0392,1.1089,,0.897,1.23,0.6506,0.9819,,1.5261,1.7604,2.6724,1.3326,1.3432,0.5837,1.8499,0.6399,1.4438,0.2357,1.551,0.853,0.6172,0.5615,1.7713,0.2169,1.4153,0.5569,0.726,0.1034,0.2443,0.7508,5.0667,0.627,0.7518,2.1589,,0.34,0.7563,1.6405,,0.9973,1.0327,,0.5363,1.093,0.691,1.091,,1.2878
2014/1/20,-0.3289,-3.2086,-2.1559,-1.0076,0.6135,-3.4621,-1.5025,-1.1817,-2.0964,-1.2318,-1.2632,-0.5427,0.491,-1.7771,-0.7853,-2.8744,0.8065,-1.2941,-0.9434,0.5952,1.0417,-0.4637,0,-1.1438,-1.8998,,-1.4799,-0.8163,-1.7456,,-0.9838,0,,-1.6092,-1.0965,0,0.9119,,-0.2462,0.7429,0.4612,1.1949,0.3675,0.2528,0.8925,0.2629,0.1695,0.257,0.8882,0.6937,0.074,0.3956,0.2062,0.4562,0.3708,0.2377,0.1891,0.545,0.1197,0.5319,0.3142,0.277,0.2577,0.454,,0.2313,0.1255,1.5598,,0.0497,0.2692,,0.2526,0.3209,0.0636,0.4823,,0.0457,3218997214,2662245132,1149698202,3986223853,14391181646,3724665750,18591908068,8875525433,2938083800,10075968000,6725213991,21696653400,14766700000,10062715315,2445812100,6281626376,2517000000,6063604020,8326315788,2082874300,2658766652,740923674.4,1035045000,6050024624,1472256000,,5753422400,8134182000,981900630.5,,2.32359E+11,7511989183,,10105786123,20755777680,38639932076,8600598776,,,15.2523,25.4705,44.6807,107.6082,12.8146,81.8929,17.6034,9.715,109.5642,10.0628,17.3979,28.3603,15.7907,20.9732,15.1119,12.8591,-10.3584,39.7235,34.1231,54.0087,256.8678,76.1747,75.3334,19.5599,24.1153,,22.8517,-5.8076,261.4786,,6.1352,14.2723,,15.1565,13.576,15.9077,576.6659,,9.3536,2.5907,1.4464,3.6346,0.8578,0.9817,1.3483,1.1605,1.4128,1.2428,1.0381,0.8432,0.9249,1.1494,1.3943,0.9642,1.4785,1.1552,0.7621,1.044,1.5049,1.5883,4.0057,1.2783,0.8684,2.0438,,0.8241,1.1108,1.0823,,1.0289,1.1089,,0.8826,1.2165,0.6506,0.9908,,1.5234,1.7546,2.5867,1.3039,1.3297,0.5873,1.7859,0.6302,1.4267,0.2307,1.5319,0.8422,0.6139,0.5643,1.7398,0.2152,1.3746,0.5614,0.7167,0.1024,0.2458,0.7586,5.0432,0.627,0.7432,2.1179,,0.335,0.7501,1.6118,,0.9875,1.0327,,0.5277,1.081,0.691,1.1009,,1.2855
2014/1/21,0.7701,1.3812,2.2034,1.0178,0.1524,0.8276,1.1864,1.4948,0.6424,0.4535,0.8529,2.1828,0.3257,1.4803,0.7916,0.6231,1.6,1.4303,0.4762,0.2959,-0.1718,1.087,0.7317,0.8264,2.0246,,1.9313,1.2346,3.1726,,0.4258,0.7987,,0.9346,0.5543,0.6993,0.3012,,-0.3085,0.7142,0.2519,1.3933,0.2415,0.184,0.6153,0.3044,0.1446,0.1868,0.6097,0.5293,0.0902,0.4543,0.2161,0.3413,0.2801,0.385,0.1919,0.395,0.2345,0.4627,0.4069,0.3251,0.1933,0.7677,,0.2689,0.1113,1.1876,,0.0289,0.2847,,0.2066,0.2772,0.0471,0.2621,,0.0425,3243785971,2699016473,1175030535,4026796106,14413119423,3755490570,18812490028,9008193975,2956958000,10121664000,6782571893,22170250200,14814800000,10211669982,2465172091,6320764235,2557272000,6150330180,8365964911,2089036650,2654198324,748977192.6,1042618500,6100024827,1502064000,,5864540000,8234604000,1013052300,,2.33348E+11,7571989096,,10200232722,20870831880,38910141392,8626504194,,,15.3697,25.8223,45.6652,108.7035,12.8341,82.5706,17.8123,9.8602,110.268,10.1084,17.5463,28.9793,15.8422,21.2837,15.2315,12.9392,-10.5242,40.2917,34.2856,54.1685,256.4264,77.0027,75.8846,19.7216,24.6036,,23.2931,-5.8793,269.7742,,6.1613,14.3863,,15.2981,13.6512,16.019,578.4028,,9.3222,2.6106,1.4663,3.7147,0.8666,0.9832,1.3594,1.1743,1.4339,1.2508,1.0428,0.8504,0.9451,1.1531,1.4149,0.9719,1.4877,1.1737,0.773,1.049,1.5094,1.5855,4.0492,1.2876,0.8756,2.0852,,0.8401,1.1245,1.1167,,1.0333,1.1177,,0.8908,1.2233,0.6551,0.9938,,1.5183,1.7681,2.6224,1.3326,1.3432,0.5882,1.8006,0.6377,1.448,0.2322,1.5388,0.8494,0.6273,0.5661,1.7656,0.2169,1.3832,0.5703,0.7269,0.1029,0.2465,0.7573,5.098,0.6316,0.7494,2.1608,,0.3414,0.7594,1.663,,0.9917,1.0409,,0.5326,1.087,0.6958,1.1042,,1.2812
2014/1/22,2.5109,1.0899,1.8242,3.5264,3.653,3.2832,3.0151,3.3873,1.9149,3.386,3.5941,2.0027,4.0584,3.2415,3.1414,3.7152,1.1811,2.1152,3.0806,2.9499,2.7539,1.8433,1.5738,2.623,2.5884,,2.3158,2.439,0.738,,1.6961,3.0111,,2.7778,2.8666,2.0833,3.003,,1.3614,1.2206,0.3973,1.6139,0.574,0.4065,1.1139,0.4046,0.2917,0.3386,1.1994,1.4238,0.1063,0.7554,0.4164,0.9142,0.4589,0.5658,0.2841,0.7448,0.4175,1.0142,0.844,0.589,0.3777,1.0884,,0.3053,0.2012,1.4238,,0.0512,0.4887,,0.2948,0.4629,0.0711,0.6725,,0.089,3325234745,2728433547,1196465586,4168798992,14939626069,3878789850,19379700783,9313331620,3013580600,10464384000,7026342975,22614247200,15416050000,10542680355,2542612052,6555591389,2587476000,6280419420,8623684209,2150660150,2727291565,762783223.8,1059027750,6260025478,1540944000,,6000350400,8435448000,1020528701,,2.37306E+11,7799988768,,10483572520,21469113720,39720769337,8885558374,,,15.7557,26.1038,46.4982,112.5368,13.3029,85.2816,18.3493,10.1942,112.3795,10.4507,18.1769,29.5597,16.4851,21.9736,15.71,13.42,-10.6485,41.1439,35.3418,55.7664,263.4881,78.4221,77.0789,20.2389,25.2404,,23.8325,-6.0227,271.7652,,6.2659,14.8195,,15.7231,14.0426,16.3527,595.7723,,9.4523,2.6762,1.4823,3.7825,0.8971,1.0191,1.4041,1.2097,1.4824,1.2748,1.0781,0.8809,0.964,1.1999,1.4608,1.0024,1.543,1.1876,0.7894,1.0813,1.5539,1.6292,4.1238,1.3079,0.8985,2.1392,,0.8595,1.152,1.1249,,1.0509,1.1514,,0.9156,1.2583,0.6688,1.0236,,1.5395,1.8125,2.651,1.3569,1.3906,0.6097,1.8597,0.6569,1.4971,0.2367,1.5909,0.8799,0.6399,0.5891,1.8228,0.2237,1.4346,0.5771,0.7423,0.106,0.2538,0.7782,5.192,0.6415,0.769,2.2167,,0.3493,0.7779,1.6752,,1.0085,1.0723,,0.5474,1.1182,0.7103,1.1374,,1.2991
2014/1/23,-1.9169,-1.3477,-0.9772,-0.9732,-1.4684,-0.7947,-0.6504,-0.9972,-0.4175,-1.7467,-1.2245,-1.0471,-2.1841,-1.7268,-1.0152,-1.0448,-1.5564,-0.1151,-0.4598,-0.2865,-0.8375,0.3017,-0.2384,-1.278,0.841,,-0.6173,-0.5952,0.1221,,-0.9729,-1.0769,,-0.9009,-3.1083,-0.907,-1.4577,,-0.3053,1.1001,0.458,1.899,0.3639,0.2588,0.8355,0.258,0.1704,0.2433,0.778,0.7718,0.0862,0.5644,0.2744,0.6777,0.3942,0.3384,0.2027,0.6511,0.2273,1.8653,0.5746,0.5446,0.2827,1.1208,,0.2026,0.1117,0.8654,,0.0384,0.2987,,0.2167,0.6884,0.0471,0.472,,0.0767,3261492226,2691662205,1184773740,4128226739,14720248300,3847965030,19253653948,9220463641,3000997800,10281600000,6940306123,22377448800,15079350000,10360624650,2516798731,6487100136,2547204000,6273192240,8584035086,2144497800,2704449927,765084229,1056503250,6180025153,1553904000,,5963311200,8385237000,1021774768,,2.34997E+11,7715988889,,10389125921,20801799360,39360490250,8756031284,,,15.4536,25.752,46.0438,111.4416,13.1076,84.6039,18.23,10.0926,111.9103,10.2681,17.9543,29.2501,16.125,21.5941,15.5505,13.2797,-10.4827,41.0966,35.1793,55.6066,261.2813,78.6586,76.8952,19.9802,25.4527,,23.6854,-5.9869,272.097,,6.2049,14.6599,,15.5814,13.6061,16.2044,587.0875,,9.4266,2.6249,1.4624,3.7455,0.8884,1.0041,1.3929,1.2018,1.4677,1.2695,1.0593,0.8702,0.9539,1.1737,1.4355,0.9922,1.5269,1.1691,0.7885,1.0764,1.5495,1.6156,4.1363,1.3048,0.887,2.1571,,0.8542,1.1451,1.1263,,1.0406,1.139,,0.9073,1.2192,0.6627,1.0087,,1.5353,1.7778,2.6152,1.3437,1.3771,0.6007,1.845,0.6527,1.4821,0.2357,1.5631,0.8691,0.6332,0.5762,1.7914,0.2214,1.4196,0.5681,0.7414,0.1055,0.2531,0.7716,5.2076,0.64,0.7592,2.2354,,0.3472,0.7733,1.6773,,0.9987,1.0607,,0.5425,1.0834,0.7039,1.1208,,1.2955
2014/1/24,1.3029,1.0929,-3.125,1.7199,0.7452,1.6021,2.1277,1.4388,0.6289,1.5556,1.6529,1.5873,1.5949,1.5974,1.2821,0.6033,1.1858,1.1521,0.9238,2.2989,3.3784,0,0.3584,2.1036,0.5838,,1.6563,0.7984,1.0976,,0.8421,0.6221,,1.5909,2.323,0.6865,2.9586,,0.0612,1.2452,0.4441,7.3928,0.5535,0.3874,1.0577,0.4738,0.3243,0.3626,1.1651,0.9908,0.1071,0.699,0.3902,0.7295,0.5446,0.4143,0.2318,0.5749,0.3583,3.9612,0.5736,0.5503,0.354,1.276,,0.3524,0.1513,1.0224,,0.0522,0.4273,,0.2651,0.8763,0.0995,0.7973,,0.066,3303987239,2721079278,1147749561,4199228181,14829937184,3909614670,19663306160,9353132183,3019872000,10441536000,7055021926,22732646400,15319850000,10526129836,2549065382,6526237995,2577408000,6345464040,8663333332,2193796600,2795816479,765084229,1060290000,6310025682,1562976000,,6062082400,8452185000,1032989369,,2.36976E+11,7763988820,,10554407470,21285027000,39630699566,9015085464,,,15.655,26.0334,44.605,113.3583,13.2053,85.9593,18.6179,10.2378,112.6141,10.4279,18.2511,29.7144,16.3822,21.9391,15.7499,13.3599,-10.607,41.57,35.5043,56.8849,270.1084,78.6586,77.1708,20.4005,25.6013,,24.0777,-6.0347,275.0834,,6.2571,14.7511,,15.8293,13.9222,16.3156,604.457,,9.4212,2.6591,1.4783,3.6284,0.9037,1.0116,1.4152,1.2274,1.4888,1.2774,1.0758,0.8845,0.969,1.1924,1.4585,1.0049,1.5361,1.1829,0.7976,1.0863,1.5851,1.6701,4.1363,1.3094,0.9057,2.1697,,0.8684,1.1543,1.1387,,1.0494,1.146,,0.9217,1.2475,0.6673,1.0386,,1.5344,1.8009,2.6438,1.3017,1.4007,0.6052,1.8745,0.6666,1.5035,0.2372,1.5875,0.8835,0.6432,0.5854,1.82,0.2243,1.4282,0.5748,0.75,0.1065,0.2589,0.7977,5.2076,0.6423,0.7752,2.2484,,0.3529,0.7795,1.6957,,1.0071,1.0673,,0.5511,1.1086,0.7087,1.154,,1.2948
2014/1/27,1.9293,0.2703,-3.5654,-0.7246,1.6272,1.5769,0,0.2837,1.25,3.6105,-0.2033,-1.0417,0.314,3.4591,1.0127,0.2999,0,-1.0251,0.2288,-1.4045,4.7386,-1.203,-0.4762,-0.1585,-1.2438,,-0.4073,-0.5941,-1.2063,,-1.9485,-0.1546,,-0.2237,0.5405,-0.2273,-1.1494,,-0.918,1.7473,0.3722,3.4749,0.5188,0.444,1.2616,0.2802,0.2513,0.4311,1.7765,1.0859,0.1324,0.6504,0.5986,0.9861,0.6262,0.5391,0.2543,0.6392,0.2144,7.9728,0.7129,0.6678,0.3436,0.9702,,0.1893,0.1771,0.6559,,0.0781,0.5028,,0.2503,0.731,0.101,0.4986,,0.0638,3367729758,2728433547,1106828099,4168798992,15071252730,3971264310,19663306160,9379665891,3057620400,10818528000,7040682451,22495848000,15367950000,10890241245,2574878702,6545806924,2577408000,6280419420,8683157893,2162984850,2928297979,755880208.2,1055241000,6300025641,1543536000,,6037389600,8401974000,1020528701,,2.32359E+11,7751988837,,10530795820,21400081200,39540629794,8911463792,,,15.957,26.1038,43.0146,112.5368,13.4202,87.3148,18.6179,10.2668,114.0218,10.8044,18.214,29.4049,16.4337,22.698,15.9094,13.3999,-10.607,41.1439,35.5855,56.086,282.9076,77.7124,76.8033,20.3682,25.2829,,23.9796,-5.9988,271.7652,,6.1352,14.7283,,15.7939,13.9974,16.2785,597.5092,,9.3327,2.7104,1.4823,3.4991,0.8971,1.0281,1.4375,1.2274,1.493,1.2934,1.1146,0.8827,0.9589,1.1962,1.5089,1.0151,1.5407,1.1829,0.7894,1.0888,1.5628,1.7493,4.0865,1.3032,0.9043,2.1428,,0.8648,1.1474,1.1249,,1.0289,1.1443,,0.9197,1.2543,0.6658,1.0266,,1.52,1.8357,2.651,1.2553,1.3906,0.6151,1.9041,0.6666,1.5077,0.2401,1.6448,0.8817,0.6365,0.5873,1.8829,0.2265,1.4325,0.5748,0.7423,0.1068,0.2552,0.8355,5.145,0.6392,0.7739,2.2205,,0.3515,0.7748,1.6752,,0.9875,1.0657,,0.5499,1.1146,0.7071,1.1407,,1.2827
2014/1/28,-2.734,-1.0782,-1.4085,-1.2165,-1.6012,-3.2342,-0.641,-1.273,-1.2346,-1.056,-1.833,0.1316,-2.0344,-3.1915,-1.0025,-1.3453,-1.1719,-2.0713,-1.5982,-1.7094,-1.092,10.0457,-2.2727,-0.7937,-1.4274,,-0.6135,-0.7968,-0.7326,,-0.4258,-1.0836,,-0.8969,-2.3656,0.2278,-1.7442,,-4.756,1.3239,0.3015,1.9105,0.3102,0.3249,0.9204,0.1736,0.1813,0.3181,1.1546,0.6941,0.0848,0.4172,0.4814,0.7213,0.3788,0.2724,0.2883,0.4632,0.2308,3.0278,5.9797,0.7232,0.261,0.722,,0.1534,0.105,0.4567,,0.0635,0.2947,17.7697,0.152,0.5397,0.0708,0.4158,,0.167,3275657231,2699016473,1091238971,4118083675,14829937184,3842827560,19537259326,9260264204,3019872000,10704288000,6911627172,22525447800,15055300000,10542680355,2549065382,6457746742,2547204000,6150330180,8544385963,2126010750,2896319686,831813379.8,1031258250,6250025438,1521504000,,6000350400,8335026000,1013052300,,2.31369E+11,7667988958,2275000000,10436349220,20893842720,39630699566,8756031284,,,15.5207,25.8223,42.4088,111.1678,13.2053,84.4909,18.4985,10.1361,112.6141,10.6903,17.8801,29.4436,16.0993,21.9736,15.7499,13.2197,-10.4827,40.2917,35.0168,55.1273,279.8182,85.5191,75.0578,20.2066,24.922,,23.8325,-5.951,269.7742,,6.1091,14.5687,13.0514,15.6523,13.6663,16.3156,587.0875,,8.8934,2.6363,1.4663,3.4498,0.8862,1.0116,1.391,1.2195,1.474,1.2774,1.1028,0.8666,0.9602,1.1718,1.4608,1.0049,1.52,1.1691,0.773,1.0714,1.5361,1.7302,4.497,1.2736,0.8971,2.1122,,0.8595,1.1383,1.1167,,1.0246,1.1319,1.4718,0.9114,1.2246,0.6673,1.0087,,1.4484,1.7855,2.6224,1.2376,1.3737,0.6052,1.8425,0.6623,1.4885,0.2372,1.6274,0.8655,0.6373,0.5753,1.8228,0.2243,1.4132,0.5681,0.7269,0.1051,0.2509,0.8264,5.6618,0.6247,0.7678,2.1888,,0.3493,0.7687,1.663,,0.9833,1.0541,1.0528,0.5449,1.0882,0.7087,1.1208,,1.2223
2014/1/29,-0.1081,0.8174,-1.25,-0.9852,-0.8876,1.2032,-1.4516,-0.8596,-2.0833,-2.0277,-2.2822,-0.9198,-1.9169,-1.5699,-1.0127,-0.303,-0.7905,0.47,-1.8561,0.2899,0.1577,0,0.9792,-1.12,-3.0664,,0.2058,-2.6104,0.246,,0.2851,-0.939,-7.4725,-0.4525,-0.6608,0,-1.1834,,2.9183,0.7543,0.2438,2.0051,0.2925,0.2509,0.8487,0.1833,0.1472,0.3729,0.7167,1.1694,0.0661,0.5112,0.2814,0.379,0.2658,0.2955,0.2657,0.7148,0.2071,1.7237,,0.438,0.2383,2.6117,,0.2023,0.2081,0.3462,,0.0373,0.3167,50.0964,0.1562,0.5107,0.0589,0.3237,,0.1183,3272115979,2721079278,1077598484,4077511422,14698310523,3889064790,19253653948,9180663079,2956958000,10487232000,6753892942,22318249200,14766700000,10377175168,2523252061,6438177812,2527068000,6179238900,8385789472,2132173100,2900888013,831813379.8,1041356250,6180025153,1474848000,,6012696800,8117445000,1015544434,,2.32029E+11,7595989062,2105000000,10389125921,20755777680,39630699566,8652409612,,,15.504,26.0334,41.8787,110.0725,13.0881,85.5075,18.23,10.049,110.268,10.4735,17.4721,29.1728,15.7907,21.6286,15.5904,13.1796,-10.3999,40.4811,34.3669,55.287,280.2595,85.5191,75.7927,19.9802,24.1578,,23.8815,-5.7957,270.4379,,6.1265,14.4319,12.0761,15.5814,13.576,16.3156,580.1398,,9.1559,2.6334,1.4783,3.4067,0.8775,1.0026,1.4078,1.2018,1.4613,1.2508,1.0805,0.8468,0.9514,1.1494,1.4378,0.9948,1.5154,1.1598,0.7767,1.0515,1.5406,1.7329,4.497,1.2861,0.887,2.0474,,0.8613,1.1085,1.1194,,1.0275,1.1213,1.3618,0.9073,1.2165,0.6673,0.9968,,1.4912,1.7836,2.6438,1.2221,1.3601,0.5998,1.8647,0.6527,1.4758,0.2322,1.5944,0.8458,0.6315,0.5643,1.7942,0.222,1.4089,0.5636,0.7303,0.1031,0.2516,0.8277,5.6618,0.6308,0.7592,2.1217,,0.3501,0.7486,1.6671,,0.9861,1.0442,0.9741,0.5425,1.081,0.7087,1.1076,,1.2584
2014/1/30,-2.381,-0.8108,0.3617,-2.2388,-1.791,-0.9247,-1.964,-1.1561,-3.1915,-2.0697,-1.4862,-2.7851,-2.443,-1.7544,-1.5345,-0.9119,-0.3984,-0.8187,-2.6005,-0.578,-1.2598,0,-0.8485,-1.6181,-0.1757,,-3.0801,-1.2371,0.8589,,-1.6347,-0.7899,-4.2755,-2.2727,-3.6585,-1.1364,-1.1976,,-2.3314,0.911,0.258,0.8833,0.3949,0.244,0.6376,0.1855,0.1157,0.2216,0.6069,0.8843,0.0835,0.421,0.1944,0.3156,0.2,0.187,0.1296,0.6325,0.1187,0.8093,,0.1809,0.2426,0.5697,,0.1975,0.1049,0.4237,,0.057,0.2405,20.0476,0.1652,0.6337,0.0546,0.2936,,0.0872,3194208456,2699016473,1081495766,3986223853,14435057200,3853102500,18875513445,9074528245,2862587000,10270176000,6653516613,21696653400,14405950000,10195119464,2484532081,6379471024,2517000000,6128648640,8167719297,2119848400,2864341393,831813379.8,1032520500,6080024746,1472256000,,5827500800,8017023000,1024266901,,2.28236E+11,7535989148,2015000000,10153009423,19996419960,39180350707,8548787940,,,15.1348,25.8223,42.0302,107.6082,12.8537,84.7168,17.8719,9.9328,106.7488,10.2567,17.2124,28.3603,15.405,21.2492,15.3511,13.0594,-10.3584,40.1496,33.4732,54.9675,276.7287,85.5191,75.1496,19.6569,24.1153,,23.146,-5.724,272.7607,,6.0264,14.3179,11.5598,15.2273,13.0793,16.1302,573.192,,8.9391,2.5707,1.4663,3.419,0.8578,0.9847,1.3948,1.1782,1.4444,1.2109,1.0581,0.8342,0.9249,1.1213,1.4126,0.9795,1.5015,1.1552,0.7703,1.0242,1.5316,1.7111,4.497,1.2751,0.8727,2.0438,,0.8347,1.0948,1.129,,1.0107,1.1124,1.3036,0.8867,1.172,0.6597,0.9848,,1.4559,1.7411,2.6224,1.2265,1.3297,0.5891,1.8474,0.6399,1.4587,0.2248,1.5614,0.8332,0.6139,0.5505,1.7627,0.2186,1.3961,0.5614,0.7243,0.1004,0.2502,0.8173,5.6618,0.6255,0.7469,2.1179,,0.3393,0.7393,1.6814,,0.97,1.036,0.9325,0.5301,1.0415,0.7007,1.0943,,1.2286
